PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Div4,m,1941,0,0.04657,0.04484,0.17,100000,4484,96278,6489040,64.89
Div4,m,1941,1,0.00467,0.00466,0.5,95516,445,95293,6392761,66.93
Div4,m,1941,2,0.00239,0.00239,0.5,95071,227,94957,6297468,66.24
Div4,m,1941,3,0.00143,0.00143,0.5,94844,135,94776,6202511,65.40
Div4,m,1941,4,0.00106,0.00106,0.5,94708,101,94658,6107735,64.49
Div4,m,1941,5,0.00100,0.00100,0.5,94608,95,94560,6013077,63.56
Div4,m,1941,6,0.00101,0.00101,0.5,94513,96,94465,5918516,62.62
Div4,m,1941,7,0.00103,0.00103,0.5,94417,98,94369,5824051,61.68
Div4,m,1941,8,0.00103,0.00103,0.5,94320,97,94271,5729683,60.75
Div4,m,1941,9,0.00099,0.00099,0.5,94223,93,94176,5635411,59.81
Div4,m,1941,10,0.00097,0.00097,0.5,94130,92,94084,5541235,58.87
Div4,m,1941,11,0.00100,0.00100,0.5,94038,94,93991,5447151,57.92
Div4,m,1941,12,0.00108,0.00107,0.5,93944,101,93894,5353160,56.98
Div4,m,1941,13,0.00118,0.00118,0.5,93843,110,93788,5259266,56.04
Div4,m,1941,14,0.00133,0.00133,0.5,93733,125,93671,5165478,55.11
Div4,m,1941,15,0.00153,0.00153,0.5,93608,143,93537,5071807,54.18
Div4,m,1941,16,0.00168,0.00168,0.5,93465,157,93387,4978270,53.26
Div4,m,1941,17,0.00178,0.00178,0.5,93308,166,93226,4884884,52.35
Div4,m,1941,18,0.00185,0.00185,0.5,93143,172,93057,4791658,51.44
Div4,m,1941,19,0.00189,0.00188,0.5,92970,175,92883,4698602,50.54
Div4,m,1941,20,0.00192,0.00192,0.5,92795,178,92706,4605719,49.63
Div4,m,1941,21,0.00201,0.00201,0.5,92617,186,92524,4513013,48.73
Div4,m,1941,22,0.00207,0.00206,0.5,92431,191,92335,4420489,47.82
Div4,m,1941,23,0.00214,0.00214,0.5,92240,197,92141,4328154,46.92
Div4,m,1941,24,0.00222,0.00221,0.5,92043,204,91941,4236012,46.02
Div4,m,1941,25,0.00226,0.00226,0.5,91839,207,91736,4144071,45.12
Div4,m,1941,26,0.00231,0.00231,0.5,91632,212,91526,4052335,44.22
Div4,m,1941,27,0.00237,0.00237,0.5,91420,217,91312,3960809,43.33
Div4,m,1941,28,0.00242,0.00241,0.5,91204,220,91094,3869497,42.43
Div4,m,1941,29,0.00244,0.00244,0.5,90984,222,90873,3778404,41.53
Div4,m,1941,30,0.00247,0.00246,0.5,90762,223,90650,3687531,40.63
Div4,m,1941,31,0.00251,0.00251,0.5,90538,227,90425,3596881,39.73
Div4,m,1941,32,0.00265,0.00265,0.5,90312,239,90192,3506456,38.83
Div4,m,1941,33,0.00278,0.00278,0.5,90072,250,89947,3416264,37.93
Div4,m,1941,34,0.00291,0.00291,0.5,89822,261,89691,3326317,37.03
Div4,m,1941,35,0.00311,0.00310,0.5,89561,278,89422,3236626,36.14
Div4,m,1941,36,0.00326,0.00325,0.5,89283,290,89138,3147204,35.25
Div4,m,1941,37,0.00355,0.00354,0.5,88993,315,88835,3058066,34.36
Div4,m,1941,38,0.00395,0.00394,0.5,88678,349,88503,2969231,33.48
Div4,m,1941,39,0.00423,0.00423,0.5,88328,373,88142,2880728,32.61
Div4,m,1941,40,0.00434,0.00433,0.5,87955,381,87764,2792586,31.75
Div4,m,1941,41,0.00458,0.00457,0.5,87574,400,87374,2704822,30.89
Div4,m,1941,42,0.00526,0.00524,0.5,87174,457,86945,2617448,30.03
Div4,m,1941,43,0.00564,0.00563,0.5,86717,488,86473,2530503,29.18
Div4,m,1941,44,0.00584,0.00582,0.5,86229,502,85978,2444030,28.34
Div4,m,1941,45,0.00633,0.00631,0.5,85727,541,85456,2358052,27.51
Div4,m,1941,46,0.00663,0.00661,0.5,85185,563,84904,2272596,26.68
Div4,m,1941,47,0.00714,0.00712,0.5,84622,602,84321,2187692,25.85
Div4,m,1941,48,0.00779,0.00776,0.5,84020,652,83694,2103371,25.03
Div4,m,1941,49,0.00841,0.00837,0.5,83368,698,83019,2019676,24.23
Div4,m,1941,50,0.00917,0.00913,0.5,82670,755,82292,1936657,23.43
Div4,m,1941,51,0.00992,0.00987,0.5,81915,809,81511,1854365,22.64
Div4,m,1941,52,0.01130,0.01123,0.5,81106,911,80651,1772854,21.86
Div4,m,1941,53,0.01241,0.01233,0.5,80195,989,79701,1692203,21.10
Div4,m,1941,54,0.01324,0.01316,0.5,79206,1042,78685,1612503,20.36
Div4,m,1941,55,0.01442,0.01431,0.5,78164,1119,77605,1533817,19.62
Div4,m,1941,56,0.01540,0.01528,0.5,77045,1177,76457,1456212,18.90
Div4,m,1941,57,0.01680,0.01666,0.5,75868,1264,75236,1379756,18.19
Div4,m,1941,58,0.01842,0.01825,0.5,74604,1362,73923,1304519,17.49
Div4,m,1941,59,0.01957,0.01938,0.5,73242,1420,72533,1230596,16.80
Div4,m,1941,60,0.02078,0.02057,0.5,71823,1477,71084,1158064,16.12
Div4,m,1941,61,0.02260,0.02235,0.5,70345,1572,69559,1086980,15.45
Div4,m,1941,62,0.02595,0.02562,0.5,68773,1762,67892,1017421,14.79
Div4,m,1941,63,0.02805,0.02766,0.5,67011,1854,66084,949528,14.17
Div4,m,1941,64,0.02831,0.02791,0.5,65158,1819,64248,883444,13.56
Div4,m,1941,65,0.02984,0.02940,0.5,63339,1862,62408,819196,12.93
Div4,m,1941,66,0.03194,0.03143,0.5,61477,1932,60510,756788,12.31
Div4,m,1941,67,0.03697,0.03630,0.5,59544,2161,58464,696278,11.69
Div4,m,1941,68,0.04223,0.04135,0.5,57383,2373,56196,637814,11.12
Div4,m,1941,69,0.04554,0.04453,0.5,55010,2449,53785,581618,10.57
Div4,m,1941,70,0.05007,0.04884,0.5,52561,2567,51277,527832,10.04
Div4,m,1941,71,0.05439,0.05295,0.5,49993,2647,48670,476555,9.53
Div4,m,1941,72,0.06214,0.06027,0.5,47346,2853,45919,427886,9.04
Div4,m,1941,73,0.06750,0.06530,0.5,44493,2905,43040,381966,8.58
Div4,m,1941,74,0.06897,0.06667,0.5,41587,2773,40201,338926,8.15
Div4,m,1941,75,0.07424,0.07158,0.5,38815,2779,37426,298725,7.70
Div4,m,1941,76,0.07933,0.07630,0.5,36036,2750,34662,261299,7.25
Div4,m,1941,77,0.08698,0.08336,0.5,33287,2775,31899,226638,6.81
Div4,m,1941,78,0.10093,0.09608,0.5,30512,2932,29046,194738,6.38
Div4,m,1941,79,0.10772,0.10221,0.5,27580,2819,26171,165692,6.01
Div4,m,1941,80,0.11780,0.11125,0.5,24761,2755,23384,139522,5.63
Div4,m,1941,81,0.13165,0.12352,0.5,22007,2718,20647,116138,5.28
Div4,m,1941,82,0.14617,0.13622,0.5,19288,2627,17975,95490,4.95
Div4,m,1941,83,0.16121,0.14919,0.5,16661,2486,15418,77516,4.65
Div4,m,1941,84,0.17572,0.16153,0.5,14175,2290,13030,62098,4.38
Div4,m,1941,85,0.18856,0.17232,0.5,11886,2048,10862,49067,4.13
Div4,m,1941,86,0.20303,0.18432,0.5,9838,1813,8931,38206,3.88
Div4,m,1941,87,0.22004,0.19823,0.5,8024,1591,7229,29275,3.65
Div4,m,1941,88,0.23927,0.21371,0.5,6434,1375,5746,22046,3.43
Div4,m,1941,89,0.26007,0.23014,0.5,5059,1164,4477,16300,3.22
Div4,m,1941,90,0.28177,0.24698,0.5,3894,962,3414,11823,3.04
Div4,m,1941,91,0.30252,0.26277,0.5,2933,771,2547,8409,2.87
Div4,m,1941,92,0.32246,0.27769,0.5,2162,600,1862,5862,2.71
Div4,m,1941,93,0.34344,0.29311,0.5,1562,458,1333,4000,2.56
Div4,m,1941,94,0.36898,0.31151,0.5,1104,344,932,2667,2.42
Div4,m,1941,95,0.39741,0.33153,0.5,760,252,634,1735,2.28
Div4,m,1941,96,0.42273,0.34897,0.5,508,177,419,1101,2.17
Div4,m,1941,97,0.44847,0.36632,0.5,331,121,270,682,2.06
Div4,m,1941,98,0.47448,0.38350,0.5,210,80,169,412,1.96
Div4,m,1941,99,0.50063,0.40040,0.5,129,52,103,242,1.88
Div4,m,1941,100,0.52678,0.41696,0.5,77,32,61,139,1.79
Div4,m,1941,101,0.55278,0.43308,0.5,45,20,35,78,1.72
Div4,m,1941,102,0.57850,0.44871,0.5,26,11,20,42,1.65
Div4,m,1941,103,0.60379,0.46378,0.5,14,7,11,22,1.59
Div4,m,1941,104,0.62855,0.47825,0.5,8,4,6,12,1.54
Div4,m,1941,105,0.65264,0.49207,0.5,4,2,3,6,1.49
Div4,m,1941,106,0.67598,0.50522,0.5,2,1,1,3,1.44
Div4,m,1941,107,0.69848,0.51768,0.5,1,1,1,1,1.40
Div4,m,1941,108,0.72006,0.52945,0.5,0,0,0,1,1.36
Div4,m,1941,109,0.74067,0.54050,0.5,0,0,0,0,1.33
Div4,m,1941,110+,0.76027,1.00000,1.32,0,0,0,0,1.32
Div4,m,1942,0,0.04151,0.04010,0.16,100000,4010,96617,6585700,65.86
Div4,m,1942,1,0.00375,0.00374,0.5,95990,359,95810,6489083,67.60
Div4,m,1942,2,0.00190,0.00190,0.5,95630,181,95540,6393273,66.85
Div4,m,1942,3,0.00151,0.00151,0.5,95449,144,95377,6297733,65.98
Div4,m,1942,4,0.00149,0.00149,0.5,95305,142,95234,6202356,65.08
Div4,m,1942,5,0.00127,0.00127,0.5,95163,121,95103,6107122,64.18
Div4,m,1942,6,0.00105,0.00105,0.5,95042,100,94993,6012020,63.26
Div4,m,1942,7,0.00090,0.00090,0.5,94943,85,94900,5917027,62.32
Div4,m,1942,8,0.00084,0.00083,0.5,94857,79,94818,5822127,61.38
Div4,m,1942,9,0.00083,0.00083,0.5,94778,78,94739,5727309,60.43
Div4,m,1942,10,0.00087,0.00087,0.5,94700,82,94659,5632570,59.48
Div4,m,1942,11,0.00095,0.00095,0.5,94618,89,94573,5537911,58.53
Div4,m,1942,12,0.00105,0.00105,0.5,94528,99,94479,5443338,57.58
Div4,m,1942,13,0.00116,0.00116,0.5,94430,110,94375,5348859,56.64
Div4,m,1942,14,0.00127,0.00127,0.5,94320,120,94260,5254484,55.71
Div4,m,1942,15,0.00140,0.00140,0.5,94200,132,94134,5160224,54.78
Div4,m,1942,16,0.00152,0.00152,0.5,94068,143,93997,5066090,53.86
Div4,m,1942,17,0.00159,0.00159,0.5,93925,150,93850,4972093,52.94
Div4,m,1942,18,0.00163,0.00163,0.5,93776,153,93699,4878243,52.02
Div4,m,1942,19,0.00167,0.00166,0.5,93623,156,93545,4784544,51.10
Div4,m,1942,20,0.00167,0.00167,0.5,93467,156,93389,4690999,50.19
Div4,m,1942,21,0.00171,0.00171,0.5,93310,159,93231,4597611,49.27
Div4,m,1942,22,0.00179,0.00179,0.5,93151,167,93068,4504380,48.36
Div4,m,1942,23,0.00184,0.00184,0.5,92984,171,92899,4411313,47.44
Div4,m,1942,24,0.00190,0.00190,0.5,92813,176,92725,4318414,46.53
Div4,m,1942,25,0.00195,0.00195,0.5,92637,180,92547,4225689,45.62
Div4,m,1942,26,0.00197,0.00197,0.5,92457,182,92366,4133142,44.70
Div4,m,1942,27,0.00201,0.00201,0.5,92275,185,92182,4040776,43.79
Div4,m,1942,28,0.00208,0.00208,0.5,92090,191,91994,3948593,42.88
Div4,m,1942,29,0.00215,0.00214,0.5,91899,197,91800,3856599,41.97
Div4,m,1942,30,0.00221,0.00221,0.5,91702,203,91600,3764799,41.05
Div4,m,1942,31,0.00229,0.00228,0.5,91499,209,91395,3673199,40.14
Div4,m,1942,32,0.00237,0.00237,0.5,91290,216,91182,3581804,39.24
Div4,m,1942,33,0.00255,0.00255,0.5,91074,232,90958,3490622,38.33
Div4,m,1942,34,0.00270,0.00269,0.5,90842,245,90720,3399665,37.42
Div4,m,1942,35,0.00284,0.00283,0.5,90597,257,90469,3308945,36.52
Div4,m,1942,36,0.00306,0.00306,0.5,90341,276,90202,3218476,35.63
Div4,m,1942,37,0.00324,0.00324,0.5,90064,292,89918,3128274,34.73
Div4,m,1942,38,0.00355,0.00354,0.5,89773,318,89614,3038355,33.85
Div4,m,1942,39,0.00397,0.00396,0.5,89455,354,89278,2948742,32.96
Div4,m,1942,40,0.00427,0.00426,0.5,89101,380,88911,2859464,32.09
Div4,m,1942,41,0.00439,0.00438,0.5,88721,388,88527,2770553,31.23
Div4,m,1942,42,0.00463,0.00462,0.5,88333,408,88129,2682026,30.36
Div4,m,1942,43,0.00534,0.00532,0.5,87925,468,87691,2593898,29.50
Div4,m,1942,44,0.00578,0.00576,0.5,87457,504,87205,2506207,28.66
Div4,m,1942,45,0.00603,0.00602,0.5,86953,523,86691,2419002,27.82
Div4,m,1942,46,0.00663,0.00661,0.5,86430,571,86144,2332311,26.99
Div4,m,1942,47,0.00705,0.00703,0.5,85859,603,85557,2246167,26.16
Div4,m,1942,48,0.00767,0.00764,0.5,85255,651,84930,2160610,25.34
Div4,m,1942,49,0.00840,0.00836,0.5,84604,707,84250,2075680,24.53
Div4,m,1942,50,0.00908,0.00904,0.5,83897,758,83518,1991430,23.74
Div4,m,1942,51,0.00985,0.00980,0.5,83138,815,82731,1907912,22.95
Div4,m,1942,52,0.01058,0.01053,0.5,82324,867,81890,1825181,22.17
Div4,m,1942,53,0.01198,0.01191,0.5,81457,970,80972,1743291,21.40
Div4,m,1942,54,0.01312,0.01303,0.5,80487,1049,79963,1662319,20.65
Div4,m,1942,55,0.01395,0.01385,0.5,79438,1100,78888,1582356,19.92
Div4,m,1942,56,0.01509,0.01497,0.5,78338,1173,77751,1503468,19.19
Div4,m,1942,57,0.01602,0.01589,0.5,77165,1226,76552,1425717,18.48
Div4,m,1942,58,0.01745,0.01730,0.5,75939,1314,75282,1349165,17.77
Div4,m,1942,59,0.01913,0.01895,0.5,74625,1414,73918,1273883,17.07
Div4,m,1942,60,0.02028,0.02007,0.5,73211,1470,72476,1199965,16.39
Div4,m,1942,61,0.02162,0.02139,0.5,71741,1534,70974,1127488,15.72
Div4,m,1942,62,0.02365,0.02337,0.5,70207,1641,69387,1056514,15.05
Div4,m,1942,63,0.02731,0.02695,0.5,68566,1848,67643,987127,14.40
Div4,m,1942,64,0.02981,0.02937,0.5,66719,1960,65739,919485,13.78
Div4,m,1942,65,0.03052,0.03006,0.5,64759,1947,63786,853746,13.18
Div4,m,1942,66,0.03250,0.03198,0.5,62812,2009,61808,789960,12.58
Div4,m,1942,67,0.03483,0.03423,0.5,60803,2081,59763,728152,11.98
Div4,m,1942,68,0.03994,0.03915,0.5,58722,2299,57572,668390,11.38
Div4,m,1942,69,0.04499,0.04400,0.5,56423,2483,55181,610817,10.83
Div4,m,1942,70,0.04771,0.04660,0.5,53940,2514,52683,555636,10.30
Div4,m,1942,71,0.05122,0.04994,0.5,51426,2568,50142,502952,9.78
Div4,m,1942,72,0.05483,0.05337,0.5,48858,2607,47554,452810,9.27
Div4,m,1942,73,0.06237,0.06049,0.5,46251,2797,44852,405256,8.76
Div4,m,1942,74,0.06815,0.06590,0.5,43453,2864,42021,360404,8.29
Div4,m,1942,75,0.07075,0.06834,0.5,40589,2774,39203,318382,7.84
