PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Div4,f,1941-1944,0,0.03238,0.03151,0.14,100000,3151,97302,6988031,69.88
Div4,f,1941-1944,1-4,0.00198,0.00788,1.52,96849,763,385505,6890729,71.15
Div4,f,1941-1944,5-9,0.00073,0.00365,2.27,96086,351,479473,6505224,67.70
Div4,f,1941-1944,10-14,0.00065,0.00323,2.65,95735,309,477950,6025751,62.94
Div4,f,1941-1944,15-19,0.00102,0.00510,2.63,95426,486,475981,5547802,58.14
Div4,f,1941-1944,20-24,0.00128,0.00636,2.57,94940,604,473231,5071820,53.42
Div4,f,1941-1944,25-29,0.00151,0.00750,2.59,94336,707,469976,4598589,48.75
Div4,f,1941-1944,30-34,0.00205,0.01019,2.62,93629,954,465873,4128613,44.10
Div4,f,1941-1944,35-39,0.00274,0.01359,2.6,92675,1259,460354,3662741,39.52
Div4,f,1941-1944,40-44,0.00361,0.01789,2.63,91416,1635,453204,3202387,35.03
Div4,f,1941-1944,45-49,0.00529,0.02612,2.62,89781,2345,443327,2749183,30.62
Div4,f,1941-1944,50-54,0.00736,0.03617,2.63,87436,3163,429697,2305856,26.37
Div4,f,1941-1944,55-59,0.01086,0.05293,2.63,84273,4460,410776,1876159,22.26
Div4,f,1941-1944,60-64,0.01674,0.08055,2.67,79812,6429,384088,1465383,18.36
Div4,f,1941-1944,65-69,0.02695,0.12668,2.64,73383,9297,344949,1081295,14.73
Div4,f,1941-1944,70-74,0.04449,0.20103,2.6,64087,12883,289549,736346,11.49
Div4,f,1941-1944,75-79,0.07184,0.30545,2.55,51203,15640,217700,446797,8.73
Div4,f,1941-1944,80-84,0.11658,0.44920,2.45,35563,15975,137028,229097,6.44
Div4,f,1941-1944,85-89,0.18069,0.60895,2.32,19588,11928,66016,92069,4.70
Div4,f,1941-1944,90-94,0.27215,0.75677,2.07,7660,5797,21299,26053,3.40
Div4,f,1941-1944,95-99,0.37847,0.86636,1.87,1863,1614,4265,4754,2.55
Div4,f,1941-1944,100-104,0.50234,0.93284,1.63,249,232,462,489,1.96
Div4,f,1941-1944,105-109,0.62671,0.96644,1.42,17,16,26,27,1.59
Div4,f,1941-1944,110+,0.72247,1.00000,1.38,1,1,1,1,1.38
Div4,f,1945-1949,0,0.02659,0.02599,0.13,100000,2599,97732,7170119,71.70
Div4,f,1945-1949,1-4,0.00136,0.00541,1.57,97401,527,388323,7072387,72.61
Div4,f,1945-1949,5-9,0.00061,0.00303,2.33,96874,294,483584,6684064,69.00
Div4,f,1945-1949,10-14,0.00055,0.00276,2.61,96580,266,482263,6200480,64.20
Div4,f,1945-1949,15-19,0.00081,0.00404,2.64,96314,390,480647,5718216,59.37
Div4,f,1945-1949,20-24,0.00103,0.00512,2.55,95924,491,478420,5237569,54.60
Div4,f,1945-1949,25-29,0.00119,0.00594,2.58,95433,567,475793,4759149,49.87
Div4,f,1945-1949,30-34,0.00151,0.00752,2.61,94866,714,472628,4283356,45.15
Div4,f,1945-1949,35-39,0.00213,0.01059,2.65,94153,997,468418,3810728,40.47
Div4,f,1945-1949,40-44,0.00318,0.01579,2.66,93156,1471,462332,3342310,35.88
Div4,f,1945-1949,45-49,0.00462,0.02287,2.63,91685,2097,453464,2879978,31.41
Div4,f,1945-1949,50-54,0.00667,0.03281,2.63,89588,2939,440982,2426514,27.09
Div4,f,1945-1949,55-59,0.00999,0.04879,2.65,86648,4227,423294,1985532,22.91
Div4,f,1945-1949,60-64,0.01482,0.07160,2.64,82421,5901,398162,1562238,18.95
Div4,f,1945-1949,65-69,0.02485,0.11742,2.67,76520,8985,361632,1164076,15.21
Div4,f,1945-1949,70-74,0.04102,0.18688,2.62,67535,12621,307686,802444,11.88
Div4,f,1945-1949,75-79,0.06901,0.29530,2.56,54914,16216,234992,494757,9.01
Div4,f,1945-1949,80-84,0.10914,0.42776,2.47,38698,16553,151674,259765,6.71
Div4,f,1945-1949,85-89,0.17380,0.59356,2.33,22144,13144,75626,108091,4.88
Div4,f,1945-1949,90-94,0.25183,0.73011,2.12,9000,6571,26094,32465,3.61
Div4,f,1945-1949,95-99,0.36692,0.85774,1.9,2429,2084,5678,6371,2.62
Div4,f,1945-1949,100-104,0.49160,0.92883,1.65,346,321,653,692,2.00
Div4,f,1945-1949,105-109,0.61811,0.96486,1.44,25,24,38,40,1.61
Div4,f,1945-1949,110+,0.71604,1.00000,1.4,1,1,1,1,1.40
Div4,f,1950-1954,0,0.02228,0.02185,0.12,100000,2185,98067,7345779,73.46
Div4,f,1950-1954,1-4,0.00112,0.00446,1.61,97815,436,390219,7247711,74.10
Div4,f,1950-1954,5-9,0.00047,0.00234,2.27,97379,228,486273,6857493,70.42
Div4,f,1950-1954,10-14,0.00042,0.00211,2.65,97151,205,485274,6371220,65.58
Div4,f,1950-1954,15-19,0.00066,0.00329,2.62,96946,319,483972,5885946,60.71
Div4,f,1950-1954,20-24,0.00079,0.00392,2.55,96627,379,482206,5401974,55.91
Div4,f,1950-1954,25-29,0.00092,0.00457,2.56,96248,440,480167,4919769,51.12
Div4,f,1950-1954,30-34,0.00116,0.00578,2.63,95808,554,477726,4439602,46.34
Div4,f,1950-1954,35-39,0.00170,0.00848,2.66,95254,807,474381,3961876,41.59
Div4,f,1950-1954,40-44,0.00260,0.01293,2.66,94446,1221,469379,3487495,36.93
Div4,f,1950-1954,45-49,0.00401,0.01985,2.67,93225,1850,461815,3018116,32.37
Div4,f,1950-1954,50-54,0.00604,0.02976,2.64,91375,2720,450462,2556301,27.98
Div4,f,1950-1954,55-59,0.00873,0.04278,2.63,88655,3793,434283,2105838,23.75
Div4,f,1950-1954,60-64,0.01360,0.06594,2.67,84863,5595,411303,1671555,19.70
Div4,f,1950-1954,65-69,0.02204,0.10479,2.65,79267,8307,376820,1260252,15.90
Div4,f,1950-1954,70-74,0.03731,0.17147,2.64,70961,12167,326077,883432,12.45
Div4,f,1950-1954,75-79,0.06154,0.26776,2.58,58793,15743,255816,557355,9.48
Div4,f,1950-1954,80-84,0.10195,0.40595,2.49,43051,17476,171422,301539,7.00
Div4,f,1950-1954,85-89,0.16264,0.56851,2.35,25574,14539,89395,130117,5.09
Div4,f,1950-1954,90-94,0.24630,0.72536,2.17,11035,8004,32499,40721,3.69
Div4,f,1950-1954,95-99,0.35316,0.84665,1.93,3031,2566,7266,8222,2.71
Div4,f,1950-1954,100-104,0.47792,0.92330,1.68,465,429,898,956,2.06
Div4,f,1950-1954,105-109,0.60621,0.96251,1.45,36,34,57,58,1.64
Div4,f,1950-1954,110+,0.70632,1.00000,1.42,1,1,2,2,1.42
Div4,f,1955-1959,0,0.02078,0.02041,0.11,100000,2041,98186,7465802,74.66
Div4,f,1955-1959,1-4,0.00094,0.00374,1.55,97959,366,390941,7367615,75.21
Div4,f,1955-1959,5-9,0.00039,0.00195,2.28,97593,191,487445,6976675,71.49
Div4,f,1955-1959,10-14,0.00034,0.00172,2.63,97402,168,486613,6489229,66.62
Div4,f,1955-1959,15-19,0.00059,0.00295,2.62,97234,287,485488,6002616,61.73
Div4,f,1955-1959,20-24,0.00065,0.00323,2.49,96948,313,483953,5517128,56.91
Div4,f,1955-1959,25-29,0.00075,0.00373,2.58,96635,360,482300,5033175,52.08
Div4,f,1955-1959,30-34,0.00102,0.00508,2.66,96274,489,480227,4550874,47.27
Div4,f,1955-1959,35-39,0.00146,0.00727,2.66,95785,697,477293,4070648,42.50
Div4,f,1955-1959,40-44,0.00219,0.01088,2.68,95089,1034,473041,3593355,37.79
Div4,f,1955-1959,45-49,0.00350,0.01736,2.68,94054,1633,466483,3120313,33.18
Div4,f,1955-1959,50-54,0.00529,0.02615,2.65,92422,2417,456436,2653830,28.71
Div4,f,1955-1959,55-59,0.00777,0.03815,2.66,90005,3434,442001,2197395,24.41
