PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Div4,b,1941-1944,0,0.03716,0.03603,0.15,100000,3603,96942,6764695,67.65
Div4,b,1941-1944,1-4,0.00211,0.00839,1.52,96397,809,383584,6667753,69.17
Div4,b,1941-1944,5-9,0.00088,0.00437,2.36,95588,418,476839,6284168,65.74
Div4,b,1941-1944,10-14,0.00087,0.00432,2.64,95170,411,474884,5807329,61.02
Div4,b,1941-1944,15-19,0.00132,0.00660,2.62,94759,626,472307,5332446,56.27
Div4,b,1941-1944,20-24,0.00161,0.00799,2.55,94134,753,468829,4860139,51.63
Div4,b,1941-1944,25-29,0.00178,0.00885,2.54,93381,827,464876,4391310,47.03
Div4,b,1941-1944,30-34,0.00219,0.01090,2.61,92555,1009,460361,3926434,42.42
Div4,b,1941-1944,35-39,0.00304,0.01507,2.63,91546,1380,454460,3466073,37.86
Div4,b,1941-1944,40-44,0.00419,0.02072,2.63,90166,1869,446399,3011614,33.40
Div4,b,1941-1944,45-49,0.00617,0.03039,2.64,88298,2683,435158,2565215,29.05
Div4,b,1941-1944,50-54,0.00921,0.04505,2.65,85614,3857,419007,2130057,24.88
Div4,b,1941-1944,55-59,0.01377,0.06665,2.62,81757,5449,395810,1711050,20.93
Div4,b,1941-1944,60-64,0.02073,0.09884,2.64,76308,7542,363777,1315241,17.24
Div4,b,1941-1944,65-69,0.03187,0.14809,2.62,68766,10184,319559,951464,13.84
Div4,b,1941-1944,70-74,0.05138,0.22843,2.58,58582,13382,260463,631905,10.79
Div4,b,1941-1944,75-79,0.07971,0.33285,2.52,45200,15045,188755,371442,8.22
Div4,b,1941-1944,80-84,0.12843,0.48226,2.42,30155,14543,113238,182687,6.06
Div4,b,1941-1944,85-89,0.19497,0.63745,2.29,15613,9952,51045,69448,4.45
Div4,b,1941-1944,90-94,0.28737,0.77484,2.03,5660,4386,15262,18404,3.25
Div4,b,1941-1944,95-99,0.39337,0.87663,1.84,1274,1117,2840,3142,2.47
Div4,b,1941-1944,100-104,0.51539,0.93737,1.61,157,147,286,301,1.92
Div4,b,1941-1944,105-109,0.63663,0.96816,1.41,10,10,15,15,1.56
Div4,b,1941-1944,110+,0.72961,1.00000,1.37,0,0,0,0,1.37
Div4,b,1945-1949,0,0.03102,0.03021,0.13,100000,3021,97385,6909339,69.09
Div4,b,1945-1949,1-4,0.00150,0.00598,1.6,96979,580,386525,6811953,70.24
Div4,b,1945-1949,5-9,0.00075,0.00374,2.36,96399,361,481042,6425428,66.65
Div4,b,1945-1949,10-14,0.00073,0.00364,2.65,96038,350,479369,5944386,61.90
Div4,b,1945-1949,15-19,0.00118,0.00587,2.64,95688,562,477118,5465018,57.11
Div4,b,1945-1949,20-24,0.00142,0.00707,2.52,95127,673,473964,4987900,52.43
Div4,b,1945-1949,25-29,0.00150,0.00748,2.55,94454,707,470537,4513936,47.79
Div4,b,1945-1949,30-34,0.00183,0.00912,2.6,93747,855,466688,4043399,43.13
Div4,b,1945-1949,35-39,0.00257,0.01277,2.65,92893,1186,461673,3576710,38.50
Div4,b,1945-1949,40-44,0.00386,0.01915,2.66,91707,1756,454424,3115037,33.97
Div4,b,1945-1949,45-49,0.00573,0.02826,2.65,89951,2542,443783,2660613,29.58
Div4,b,1945-1949,50-54,0.00868,0.04252,2.64,87408,3717,428273,2216831,25.36
Div4,b,1945-1949,55-59,0.01315,0.06380,2.65,83692,5339,405888,1788558,21.37
Div4,b,1945-1949,60-64,0.01955,0.09341,2.61,78352,7319,374305,1382670,17.65
Div4,b,1945-1949,65-69,0.03072,0.14317,2.63,71034,10170,331015,1008364,14.20
Div4,b,1945-1949,70-74,0.04790,0.21476,2.59,60864,13071,272864,677349,11.13
Div4,b,1945-1949,75-79,0.07747,0.32510,2.53,47792,15537,200547,404485,8.46
Div4,b,1945-1949,80-84,0.12024,0.45976,2.44,32255,14830,123337,203938,6.32
Div4,b,1945-1949,85-89,0.18718,0.62128,2.29,17426,10826,57836,80600,4.63
