PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Div1,b,1941-1949,0,0.03330,0.03237,0.14,100000,3237,97218,6714880,67.15
Div1,b,1941-1949,1-4,0.00160,0.00639,1.65,96763,619,385601,6617662,68.39
Div1,b,1941-1949,5-9,0.00077,0.00385,2.29,96145,370,479721,6232061,64.82
Div1,b,1941-1949,10-14,0.00066,0.00328,2.61,95774,314,478120,5752340,60.06
Div1,b,1941-1949,15-19,0.00099,0.00492,2.65,95460,470,476200,5274220,55.25
Div1,b,1941-1949,20-24,0.00132,0.00657,2.57,94991,624,473436,4798021,50.51
Div1,b,1941-1949,25-29,0.00153,0.00763,2.57,94366,720,470082,4324585,45.83
Div1,b,1941-1949,30-34,0.00201,0.00999,2.63,93646,936,466012,3854502,41.16
Div1,b,1941-1949,35-39,0.00296,0.01471,2.66,92710,1364,460360,3388490,36.55
Div1,b,1941-1949,40-44,0.00456,0.02257,2.67,91346,2062,451931,2928130,32.06
Div1,b,1941-1949,45-49,0.00718,0.03531,2.67,89284,3152,439066,2476199,27.73
Div1,b,1941-1949,50-54,0.01124,0.05474,2.64,86132,4715,419540,2037132,23.65
Div1,b,1941-1949,55-59,0.01678,0.08071,2.63,81417,6571,391490,1617593,19.87
Div1,b,1941-1949,60-64,0.02501,0.11799,2.61,74846,8831,353129,1226103,16.38
Div1,b,1941-1949,65-69,0.03782,0.17331,2.59,66015,11441,302507,872974,13.22
Div1,b,1941-1949,70-74,0.05735,0.25139,2.55,54574,13719,239221,570466,10.45
Div1,b,1941-1949,75-79,0.08589,0.35321,2.49,40855,14430,168009,331246,8.11
Div1,b,1941-1949,80-84,0.12659,0.47704,2.42,26424,12605,99579,163237,6.18
Div1,b,1941-1949,85-89,0.18947,0.62477,2.27,13819,8634,45566,63658,4.61
Div1,b,1941-1949,90-94,0.26601,0.74910,2.08,5185,3884,14601,18091,3.49
Div1,b,1941-1949,95-99,0.35902,0.84962,1.9,1301,1105,3079,3490,2.68
Div1,b,1941-1949,100-104,0.46788,0.91748,1.69,196,179,384,411,2.10
Div1,b,1941-1949,105-109,0.58066,0.95591,1.49,16,15,27,28,1.71
Div1,b,1941-1949,110+,0.67052,1.00000,1.49,1,1,1,1,1.49
Div1,b,1950-1959,0,0.02389,0.02340,0.11,100000,2340,97929,7017667,70.18
Div1,b,1950-1959,1-4,0.00098,0.00389,1.66,97660,380,389751,6919739,70.86
Div1,b,1950-1959,5-9,0.00047,0.00236,2.26,97280,229,485771,6529988,67.13
Div1,b,1950-1959,10-14,0.00040,0.00198,2.66,97051,193,484802,6044216,62.28
Div1,b,1950-1959,15-19,0.00072,0.00361,2.7,96858,350,483486,5559414,57.40
Div1,b,1950-1959,20-24,0.00093,0.00466,2.52,96508,450,481423,5075928,52.60
Div1,b,1950-1959,25-29,0.00100,0.00497,2.57,96058,477,479130,4594506,47.83
Div1,b,1950-1959,30-34,0.00132,0.00660,2.64,95581,631,476415,4115375,43.06
Div1,b,1950-1959,35-39,0.00202,0.01004,2.69,94950,953,472551,3638961,38.33
Div1,b,1950-1959,40-44,0.00337,0.01673,2.71,93997,1573,466377,3166410,33.69
Div1,b,1950-1959,45-49,0.00572,0.02820,2.69,92424,2607,456091,2700033,29.21
Div1,b,1950-1959,50-54,0.00902,0.04419,2.67,89817,3969,439825,2243942,24.98
Div1,b,1950-1959,55-59,0.01418,0.06861,2.65,85848,5890,415388,1804117,21.02
Div1,b,1950-1959,60-64,0.02190,0.10411,2.63,79958,8324,380076,1388729,17.37
Div1,b,1950-1959,65-69,0.03343,0.15470,2.6,71634,11082,331519,1008653,14.08
Div1,b,1950-1959,70-74,0.05041,0.22455,2.57,60552,13597,269725,677134,11.18
Div1,b,1950-1959,75-79,0.07629,0.32069,2.52,46954,15058,197387,407409,8.68
Div1,b,1950-1959,80-84,0.11485,0.44394,2.44,31897,14160,123297,210022,6.58
Div1,b,1950-1959,85-89,0.17350,0.59139,2.31,17737,10489,60457,86725,4.89
Div1,b,1950-1959,90-94,0.25269,0.73281,2.13,7247,5311,21017,26268,3.62
Div1,b,1950-1959,95-99,0.35408,0.84644,1.92,1936,1639,4629,5250,2.71
Div1,b,1950-1959,100-104,0.47071,0.91949,1.69,297,273,581,621,2.09
Div1,b,1950-1959,105-109,0.59176,0.95899,1.48,24,23,39,40,1.68
