PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Div1,m,1941-1949,0,0.03723,0.03608,0.14,100000,3608,96915,6474484,64.74
Div1,m,1941-1949,1,0.00264,0.00264,0.5,96392,254,96265,6377569,66.16
Div1,m,1941-1949,2,0.00180,0.00180,0.5,96137,173,96051,6281305,65.34
Div1,m,1941-1949,3,0.00148,0.00148,0.5,95965,142,95894,6185253,64.45
Div1,m,1941-1949,4,0.00123,0.00123,0.5,95823,118,95764,6089360,63.55
Div1,m,1941-1949,5,0.00108,0.00108,0.5,95705,103,95653,5993596,62.63
Div1,m,1941-1949,6,0.00098,0.00098,0.5,95601,94,95554,5897943,61.69
Div1,m,1941-1949,7,0.00090,0.00090,0.5,95507,86,95464,5802389,60.75
Div1,m,1941-1949,8,0.00083,0.00083,0.5,95421,79,95382,5706925,59.81
Div1,m,1941-1949,9,0.00077,0.00077,0.5,95342,73,95305,5611543,58.86
Div1,m,1941-1949,10,0.00073,0.00073,0.5,95269,70,95234,5516237,57.90
Div1,m,1941-1949,11,0.00073,0.00073,0.5,95199,69,95164,5421004,56.94
Div1,m,1941-1949,12,0.00077,0.00077,0.5,95129,73,95093,5325840,55.99
Div1,m,1941-1949,13,0.00084,0.00084,0.5,95057,79,95017,5230747,55.03
Div1,m,1941-1949,14,0.00094,0.00094,0.5,94977,89,94932,5135730,54.07
Div1,m,1941-1949,15,0.00107,0.00107,0.5,94888,102,94837,5040797,53.12
Div1,m,1941-1949,16,0.00119,0.00118,0.5,94786,112,94730,4945960,52.18
Div1,m,1941-1949,17,0.00128,0.00128,0.5,94674,121,94613,4851230,51.24
Div1,m,1941-1949,18,0.00136,0.00136,0.5,94553,128,94489,4756617,50.31
Div1,m,1941-1949,19,0.00142,0.00142,0.5,94425,134,94358,4662128,49.37
Div1,m,1941-1949,20,0.00147,0.00147,0.5,94291,138,94222,4567771,48.44
Div1,m,1941-1949,21,0.00151,0.00151,0.5,94152,142,94081,4473549,47.51
Div1,m,1941-1949,22,0.00155,0.00155,0.5,94010,146,93937,4379468,46.59
Div1,m,1941-1949,23,0.00157,0.00157,0.5,93864,148,93791,4285531,45.66
Div1,m,1941-1949,24,0.00159,0.00159,0.5,93717,149,93642,4191740,44.73
Div1,m,1941-1949,25,0.00161,0.00160,0.5,93568,150,93493,4098098,43.80
Div1,m,1941-1949,26,0.00163,0.00163,0.5,93418,152,93341,4004605,42.87
Div1,m,1941-1949,27,0.00168,0.00167,0.5,93265,156,93187,3911264,41.94
Div1,m,1941-1949,28,0.00174,0.00174,0.5,93109,162,93028,3818077,41.01
Div1,m,1941-1949,29,0.00183,0.00183,0.5,92947,170,92862,3725049,40.08
Div1,m,1941-1949,30,0.00194,0.00194,0.5,92777,180,92687,3632187,39.15
Div1,m,1941-1949,31,0.00207,0.00207,0.5,92597,192,92501,3539501,38.22
Div1,m,1941-1949,32,0.00223,0.00223,0.5,92405,206,92302,3447000,37.30
Div1,m,1941-1949,33,0.00241,0.00241,0.5,92199,222,92088,3354697,36.39
Div1,m,1941-1949,34,0.00263,0.00262,0.5,91977,241,91857,3262609,35.47
Div1,m,1941-1949,35,0.00289,0.00289,0.5,91736,265,91604,3170752,34.56
Div1,m,1941-1949,36,0.00317,0.00316,0.5,91471,289,91327,3079149,33.66
Div1,m,1941-1949,37,0.00346,0.00345,0.5,91182,315,91025,2987822,32.77
Div1,m,1941-1949,38,0.00380,0.00379,0.5,90867,345,90695,2896797,31.88
Div1,m,1941-1949,39,0.00417,0.00416,0.5,90523,376,90334,2806103,31.00
Div1,m,1941-1949,40,0.00455,0.00454,0.5,90146,410,89941,2715768,30.13
Div1,m,1941-1949,41,0.00497,0.00496,0.5,89737,445,89514,2625827,29.26
Div1,m,1941-1949,42,0.00548,0.00547,0.5,89292,488,89048,2536313,28.40
Div1,m,1941-1949,43,0.00606,0.00604,0.5,88804,536,88535,2447265,27.56
Div1,m,1941-1949,44,0.00662,0.00660,0.5,88267,583,87976,2358729,26.72
Div1,m,1941-1949,45,0.00728,0.00726,0.5,87685,636,87367,2270753,25.90
Div1,m,1941-1949,46,0.00797,0.00794,0.5,87048,691,86703,2183387,25.08
Div1,m,1941-1949,47,0.00872,0.00869,0.5,86357,750,85982,2096684,24.28
Div1,m,1941-1949,48,0.00960,0.00955,0.5,85607,818,85198,2010702,23.49
Div1,m,1941-1949,49,0.01060,0.01055,0.5,84789,894,84342,1925504,22.71
Div1,m,1941-1949,50,0.01173,0.01166,0.5,83895,978,83406,1841162,21.95
Div1,m,1941-1949,51,0.01277,0.01269,0.5,82917,1052,82391,1757756,21.20
