PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Div1,f,1941-1949,0,0.02914,0.02842,0.13,100000,2842,97540,6966645,69.67
Div1,f,1941-1949,1-4,0.00141,0.00562,1.62,97158,546,387331,6869105,70.70
Div1,f,1941-1949,5-9,0.00062,0.00312,2.24,96612,301,482227,6481774,67.09
Div1,f,1941-1949,10-14,0.00051,0.00254,2.57,96310,244,480958,5999547,62.29
Div1,f,1941-1949,15-19,0.00071,0.00356,2.69,96066,342,479540,5518589,57.45
Div1,f,1941-1949,20-24,0.00110,0.00550,2.62,95724,526,477368,5039049,52.64
Div1,f,1941-1949,25-29,0.00137,0.00685,2.58,95198,652,474415,4561680,47.92
Div1,f,1941-1949,30-34,0.00177,0.00883,2.61,94546,835,470735,4087265,43.23
Div1,f,1941-1949,35-39,0.00246,0.01224,2.64,93711,1147,465851,3616530,38.59
Div1,f,1941-1949,40-44,0.00365,0.01810,2.66,92565,1676,458907,3150679,34.04
Div1,f,1941-1949,45-49,0.00562,0.02774,2.66,90889,2521,448545,2691772,29.62
Div1,f,1941-1949,50-54,0.00862,0.04225,2.64,88368,3733,433032,2243227,25.39
Div1,f,1941-1949,55-59,0.01285,0.06236,2.64,84634,5277,410723,1810195,21.39
Div1,f,1941-1949,60-64,0.01967,0.09399,2.63,79357,7458,379129,1399472,17.64
Div1,f,1941-1949,65-69,0.03109,0.14476,2.63,71898,10408,334795,1020342,14.19
Div1,f,1941-1949,70-74,0.05004,0.22316,2.58,61490,13722,274234,685548,11.15
Div1,f,1941-1949,75-79,0.07758,0.32522,2.52,47768,15535,200259,411314,8.61
Div1,f,1941-1949,80-84,0.11572,0.44672,2.45,32233,14399,124425,211054,6.55
Div1,f,1941-1949,85-89,0.17593,0.59697,2.31,17834,10646,60513,86630,4.86
Div1,f,1941-1949,90-94,0.25300,0.73182,2.12,7188,5260,20791,26117,3.63
Div1,f,1941-1949,95-99,0.34714,0.83984,1.93,1928,1619,4663,5326,2.76
Div1,f,1941-1949,100-104,0.45756,0.91285,1.71,309,282,616,663,2.15
Div1,f,1941-1949,105-109,0.57272,0.95403,1.51,27,26,45,47,1.73
Div1,f,1941-1949,110+,0.66459,1.00000,1.5,1,1,2,2,1.50
Div1,f,1950-1959,0,0.02054,0.02017,0.11,100000,2017,98205,7319630,73.20
Div1,f,1950-1959,1-4,0.00087,0.00346,1.63,97983,339,391125,7221425,73.70
Div1,f,1950-1959,5-9,0.00039,0.00194,2.23,97643,189,487692,6830300,69.95
Div1,f,1950-1959,10-14,0.00029,0.00144,2.58,97454,140,486931,6342608,65.08
Div1,f,1950-1959,15-19,0.00044,0.00221,2.64,97314,215,486063,5855677,60.17
Div1,f,1950-1959,20-24,0.00056,0.00280,2.58,97099,272,484837,5369613,55.30
Div1,f,1950-1959,25-29,0.00072,0.00358,2.63,96827,347,483314,4884776,50.45
Div1,f,1950-1959,30-34,0.00105,0.00526,2.66,96480,508,481213,4401462,45.62
Div1,f,1950-1959,35-39,0.00161,0.00800,2.68,95973,768,478086,3920249,40.85
Div1,f,1950-1959,40-44,0.00257,0.01278,2.69,95205,1217,473217,3442163,36.16
Div1,f,1950-1959,45-49,0.00421,0.02085,2.67,93988,1960,465368,2968946,31.59
Div1,f,1950-1959,50-54,0.00632,0.03112,2.66,92028,2864,453432,2503578,27.20
Div1,f,1950-1959,55-59,0.00984,0.04811,2.66,89164,4290,435802,2050145,22.99
Div1,f,1950-1959,60-64,0.01583,0.07634,2.67,84875,6479,409249,1614344,19.02
Div1,f,1950-1959,65-69,0.02555,0.12049,2.64,78395,9446,369664,1205095,15.37
Div1,f,1950-1959,70-74,0.04124,0.18776,2.62,68949,12946,313908,835431,12.12
Div1,f,1950-1959,75-79,0.06670,0.28679,2.56,56004,16061,240800,521523,9.31
Div1,f,1950-1959,80-84,0.10302,0.40902,2.48,39943,16337,158585,280724,7.03
Div1,f,1950-1959,85-89,0.15983,0.56120,2.35,23605,13247,82885,122139,5.17
Div1,f,1950-1959,90-94,0.23867,0.71266,2.17,10358,7382,30929,39254,3.79
Div1,f,1950-1959,95-99,0.34156,0.83594,1.95,2976,2488,7284,8325,2.80
Div1,f,1950-1959,100-104,0.46035,0.91498,1.71,488,447,971,1041,2.13
Div1,f,1950-1959,105-109,0.58435,0.95739,1.49,42,40,68,71,1.70
Div1,f,1950-1959,110+,0.68258,1.00000,1.47,2,2,3,3,1.47
