PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Div9,b,1941,0,0.03854,0.03733,0.16,100000,3733,96846,6562833,65.63
Div9,b,1941,1-4,0.00211,0.00840,1.5,96267,809,383049,6465987,67.17
Div9,b,1941,5-9,0.00094,0.00469,2.39,95459,448,476127,6082937,63.72
Div9,b,1941,10-14,0.00084,0.00421,2.65,95011,400,474115,5606811,59.01
Div9,b,1941,15-19,0.00149,0.00744,2.7,94611,704,471434,5132696,54.25
Div9,b,1941,20-24,0.00218,0.01083,2.6,93907,1017,467089,4661262,49.64
Div9,b,1941,25-29,0.00234,0.01163,2.51,92889,1080,461754,4194173,45.15
Div9,b,1941,30-34,0.00272,0.01353,2.63,91809,1242,456100,3732419,40.65
Div9,b,1941,35-39,0.00399,0.01979,2.64,90567,1792,448598,3276319,36.18
Div9,b,1941,40-44,0.00537,0.02653,2.68,88775,2355,438414,2827721,31.85
Div9,b,1941,45-49,0.00829,0.04066,2.63,86420,3514,423772,2389307,27.65
Div9,b,1941,50-54,0.01172,0.05699,2.62,82906,4725,403300,1965535,23.71
Div9,b,1941,55-59,0.01670,0.08032,2.62,78181,6279,375989,1562235,19.98
Div9,b,1941,60-64,0.02509,0.11840,2.63,71901,8513,339336,1186246,16.50
Div9,b,1941,65-69,0.03666,0.16858,2.62,63389,10686,291519,846911,13.36
Div9,b,1941,70-74,0.05587,0.24597,2.57,52702,12963,232014,555391,10.54
Div9,b,1941,75-79,0.08663,0.35707,2.54,39739,14189,163800,323377,8.14
Div9,b,1941,80-84,0.12525,0.47394,2.43,25549,12109,96679,159577,6.25
Div9,b,1941,85-89,0.18487,0.61441,2.27,13440,8258,44669,62898,4.68
Div9,b,1941,90-94,0.26336,0.74610,2.1,5183,3867,14682,18229,3.52
Div9,b,1941,95-99,0.35702,0.84804,1.91,1316,1116,3126,3547,2.70
Div9,b,1941,100-104,0.46660,0.91699,1.69,200,183,393,421,2.11
Div9,b,1941,105-109,0.58060,0.95597,1.49,17,16,27,28,1.71
Div9,b,1941,110+,0.67161,1.00000,1.49,1,1,1,1,1.49
Div9,b,1942,0,0.03813,0.03694,0.15,100000,3694,96876,6548685,65.49
Div9,b,1942,1-4,0.00235,0.00934,1.57,96306,899,383044,6451809,66.99
Div9,b,1942,5-9,0.00100,0.00499,2.29,95407,476,475746,6068765,63.61
Div9,b,1942,10-14,0.00075,0.00375,2.67,94931,356,473824,5593019,58.92
Div9,b,1942,15-19,0.00153,0.00763,2.76,94575,721,471260,5119195,54.13
Div9,b,1942,20-24,0.00233,0.01161,2.57,93854,1089,466625,4647935,49.52
Div9,b,1942,25-29,0.00230,0.01145,2.49,92764,1063,461149,4181309,45.07
Div9,b,1942,30-34,0.00277,0.01378,2.62,91702,1264,455505,3720160,40.57
Div9,b,1942,35-39,0.00396,0.01960,2.66,90438,1773,448036,3264655,36.10
Div9,b,1942,40-44,0.00567,0.02799,2.66,88665,2482,437522,2816619,31.77
Div9,b,1942,45-49,0.00841,0.04123,2.64,86183,3553,422518,2379097,27.61
Div9,b,1942,50-54,0.01205,0.05860,2.63,82630,4842,401665,1956579,23.68
Div9,b,1942,55-59,0.01700,0.08170,2.61,77789,6355,373768,1554915,19.99
Div9,b,1942,60-64,0.02485,0.11736,2.64,71434,8383,337392,1181146,16.53
Div9,b,1942,65-69,0.03679,0.16917,2.62,63050,10666,289895,843755,13.38
Div9,b,1942,70-74,0.05608,0.24664,2.56,52384,12920,230402,553860,10.57
Div9,b,1942,75-79,0.08418,0.34920,2.56,39464,13781,163703,323458,8.20
Div9,b,1942,80-84,0.12486,0.47297,2.44,25683,12147,97286,159755,6.22
Div9,b,1942,85-89,0.18943,0.62504,2.28,13536,8460,44662,62469,4.62
