PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Div9,b,1941-1944,0,0.03686,0.03574,0.15,100000,3574,96965,6562392,65.62
Div9,b,1941-1944,1,0.00357,0.00356,0.5,96426,343,96254,6465427,67.05
Div9,b,1941-1944,2,0.00225,0.00225,0.5,96082,216,95974,6369173,66.29
Div9,b,1941-1944,3,0.00166,0.00166,0.5,95866,159,95787,6273199,65.44
Div9,b,1941-1944,4,0.00141,0.00141,0.5,95707,135,95640,6177412,64.54
Div9,b,1941-1944,5,0.00124,0.00124,0.5,95573,118,95514,6081772,63.64
Div9,b,1941-1944,6,0.00110,0.00110,0.5,95454,105,95402,5986258,62.71
Div9,b,1941-1944,7,0.00099,0.00099,0.5,95350,94,95302,5890856,61.78
Div9,b,1941-1944,8,0.00090,0.00090,0.5,95255,86,95212,5795554,60.84
Div9,b,1941-1944,9,0.00083,0.00083,0.5,95169,79,95129,5700342,59.90
Div9,b,1941-1944,10,0.00079,0.00079,0.5,95090,75,95053,5605212,58.95
Div9,b,1941-1944,11,0.00078,0.00078,0.5,95015,74,94978,5510160,57.99
Div9,b,1941-1944,12,0.00083,0.00083,0.5,94941,78,94902,5415182,57.04
Div9,b,1941-1944,13,0.00092,0.00092,0.5,94862,87,94819,5320280,56.08
Div9,b,1941-1944,14,0.00106,0.00106,0.5,94775,100,94725,5225461,55.14
Div9,b,1941-1944,15,0.00124,0.00123,0.5,94675,117,94617,5130736,54.19
Div9,b,1941-1944,16,0.00142,0.00142,0.5,94558,134,94491,5036120,53.26
Div9,b,1941-1944,17,0.00161,0.00161,0.5,94424,152,94348,4941629,52.33
Div9,b,1941-1944,18,0.00181,0.00181,0.5,94272,170,94187,4847281,51.42
Div9,b,1941-1944,19,0.00201,0.00201,0.5,94101,189,94007,4753094,50.51
Div9,b,1941-1944,20,0.00221,0.00221,0.5,93912,208,93809,4659087,49.61
Div9,b,1941-1944,21,0.00237,0.00237,0.5,93705,222,93594,4565279,48.72
Div9,b,1941-1944,22,0.00247,0.00246,0.5,93483,230,93367,4471685,47.83
Div9,b,1941-1944,23,0.00252,0.00252,0.5,93252,235,93135,4378317,46.95
Div9,b,1941-1944,24,0.00252,0.00251,0.5,93018,234,92901,4285183,46.07
Div9,b,1941-1944,25,0.00245,0.00244,0.5,92784,227,92670,4192282,45.18
Div9,b,1941-1944,26,0.00237,0.00237,0.5,92557,219,92447,4099611,44.29
Div9,b,1941-1944,27,0.00232,0.00232,0.5,92338,214,92231,4007164,43.40
Div9,b,1941-1944,28,0.00231,0.00231,0.5,92124,212,92017,3914934,42.50
Div9,b,1941-1944,29,0.00234,0.00234,0.5,91911,215,91804,3822916,41.59
Div9,b,1941-1944,30,0.00243,0.00242,0.5,91696,222,91585,3731112,40.69
Div9,b,1941-1944,31,0.00254,0.00254,0.5,91474,232,91358,3639527,39.79
Div9,b,1941-1944,32,0.00269,0.00268,0.5,91242,245,91119,3548170,38.89
Div9,b,1941-1944,33,0.00288,0.00287,0.5,90997,262,90866,3457050,37.99
Div9,b,1941-1944,34,0.00311,0.00310,0.5,90735,282,90594,3366184,37.10
Div9,b,1941-1944,35,0.00339,0.00339,0.5,90454,306,90300,3275590,36.21
Div9,b,1941-1944,36,0.00365,0.00365,0.5,90147,329,89983,3185289,35.33
Div9,b,1941-1944,37,0.00393,0.00393,0.5,89818,353,89642,3095306,34.46
Div9,b,1941-1944,38,0.00428,0.00427,0.5,89466,382,89275,3005664,33.60
Div9,b,1941-1944,39,0.00458,0.00457,0.5,89084,407,88880,2916389,32.74
Div9,b,1941-1944,40,0.00484,0.00483,0.5,88677,428,88463,2827509,31.89
Div9,b,1941-1944,41,0.00508,0.00507,0.5,88248,447,88025,2739046,31.04
Div9,b,1941-1944,42,0.00540,0.00539,0.5,87801,473,87565,2651021,30.19
Div9,b,1941-1944,43,0.00581,0.00580,0.5,87329,506,87075,2563457,29.35
Div9,b,1941-1944,44,0.00634,0.00632,0.5,86822,549,86548,2476381,28.52
Div9,b,1941-1944,45,0.00706,0.00703,0.5,86273,607,85970,2389833,27.70
Div9,b,1941-1944,46,0.00760,0.00757,0.5,85667,649,85342,2303863,26.89
Div9,b,1941-1944,47,0.00813,0.00810,0.5,85018,689,84674,2218521,26.09
Div9,b,1941-1944,48,0.00881,0.00877,0.5,84330,740,83960,2133847,25.30
Div9,b,1941-1944,49,0.00946,0.00942,0.5,83590,787,83196,2049887,24.52
Div9,b,1941-1944,50,0.01022,0.01017,0.5,82803,842,82382,1966691,23.75
Div9,b,1941-1944,51,0.01089,0.01084,0.5,81960,888,81516,1884309,22.99
Div9,b,1941-1944,52,0.01168,0.01161,0.5,81072,941,80602,1802793,22.24
Div9,b,1941-1944,53,0.01260,0.01252,0.5,80131,1003,79629,1722191,21.49
Div9,b,1941-1944,54,0.01354,0.01345,0.5,79128,1064,78595,1642562,20.76
Div9,b,1941-1944,55,0.01470,0.01459,0.5,78063,1139,77494,1563966,20.03
Div9,b,1941-1944,56,0.01570,0.01558,0.5,76924,1198,76325,1486473,19.32
Div9,b,1941-1944,57,0.01671,0.01657,0.5,75726,1255,75099,1410147,18.62
Div9,b,1941-1944,58,0.01801,0.01785,0.5,74471,1330,73806,1335049,17.93
Div9,b,1941-1944,59,0.01937,0.01918,0.5,73141,1403,72440,1261243,17.24
Div9,b,1941-1944,60,0.02098,0.02076,0.5,71738,1490,70994,1188803,16.57
Div9,b,1941-1944,61,0.02260,0.02235,0.5,70249,1570,69464,1117809,15.91
Div9,b,1941-1944,62,0.02448,0.02418,0.5,68679,1661,67848,1048345,15.26
Div9,b,1941-1944,63,0.02680,0.02645,0.5,67018,1773,66132,980497,14.63
Div9,b,1941-1944,64,0.02900,0.02858,0.5,65245,1865,64313,914365,14.01
Div9,b,1941-1944,65,0.03142,0.03093,0.5,63380,1960,62400,850052,13.41
Div9,b,1941-1944,66,0.03330,0.03276,0.5,61420,2012,60414,787652,12.82
