PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Div9,b,1941-1949,0,0.03296,0.03205,0.14,100000,3205,97244,6679353,66.79
Div9,b,1941-1949,1,0.00276,0.00276,0.5,96795,267,96662,6582110,68.00
Div9,b,1941-1949,2,0.00179,0.00178,0.5,96528,172,96442,6485448,67.19
Div9,b,1941-1949,3,0.00140,0.00139,0.5,96356,134,96289,6389006,66.31
Div9,b,1941-1949,4,0.00117,0.00117,0.5,96222,112,96165,6292717,65.40
Div9,b,1941-1949,5,0.00103,0.00103,0.5,96109,99,96060,6196552,64.47
Div9,b,1941-1949,6,0.00093,0.00093,0.5,96010,89,95966,6100492,63.54
Div9,b,1941-1949,7,0.00085,0.00085,0.5,95921,82,95880,6004527,62.60
Div9,b,1941-1949,8,0.00078,0.00078,0.5,95839,75,95802,5908646,61.65
Div9,b,1941-1949,9,0.00072,0.00072,0.5,95764,69,95730,5812845,60.70
Div9,b,1941-1949,10,0.00069,0.00069,0.5,95695,66,95663,5717115,59.74
Div9,b,1941-1949,11,0.00069,0.00069,0.5,95630,66,95597,5621452,58.78
Div9,b,1941-1949,12,0.00075,0.00075,0.5,95563,72,95528,5525855,57.82
Div9,b,1941-1949,13,0.00085,0.00085,0.5,95492,81,95451,5430328,56.87
Div9,b,1941-1949,14,0.00098,0.00098,0.5,95411,94,95364,5334876,55.91
Div9,b,1941-1949,15,0.00115,0.00115,0.5,95317,110,95262,5239512,54.97
Div9,b,1941-1949,16,0.00132,0.00131,0.5,95207,125,95145,5144250,54.03
Div9,b,1941-1949,17,0.00147,0.00147,0.5,95082,140,95012,5049105,53.10
Div9,b,1941-1949,18,0.00163,0.00163,0.5,94942,155,94865,4954093,52.18
Div9,b,1941-1949,19,0.00179,0.00179,0.5,94788,169,94703,4859228,51.26
Div9,b,1941-1949,20,0.00194,0.00193,0.5,94618,183,94527,4764525,50.36
Div9,b,1941-1949,21,0.00204,0.00204,0.5,94435,193,94339,4669998,49.45
Div9,b,1941-1949,22,0.00210,0.00210,0.5,94242,198,94143,4575659,48.55
Div9,b,1941-1949,23,0.00212,0.00211,0.5,94044,199,93945,4481516,47.65
Div9,b,1941-1949,24,0.00210,0.00209,0.5,93846,197,93747,4387571,46.75
Div9,b,1941-1949,25,0.00205,0.00205,0.5,93649,192,93553,4293823,45.85
Div9,b,1941-1949,26,0.00203,0.00202,0.5,93457,189,93362,4200270,44.94
Div9,b,1941-1949,27,0.00202,0.00202,0.5,93268,188,93173,4106908,44.03
Div9,b,1941-1949,28,0.00205,0.00205,0.5,93079,191,92984,4013735,43.12
Div9,b,1941-1949,29,0.00211,0.00211,0.5,92888,196,92790,3920751,42.21
Div9,b,1941-1949,30,0.00220,0.00220,0.5,92692,204,92590,3827961,41.30
Div9,b,1941-1949,31,0.00230,0.00230,0.5,92489,212,92382,3735371,40.39
Div9,b,1941-1949,32,0.00242,0.00242,0.5,92276,223,92165,3642988,39.48
Div9,b,1941-1949,33,0.00258,0.00258,0.5,92053,237,91934,3550823,38.57
Div9,b,1941-1949,34,0.00277,0.00277,0.5,91816,254,91689,3458889,37.67
Div9,b,1941-1949,35,0.00301,0.00300,0.5,91562,275,91424,3367201,36.78
Div9,b,1941-1949,36,0.00325,0.00325,0.5,91287,297,91138,3275776,35.88
Div9,b,1941-1949,37,0.00351,0.00351,0.5,90990,319,90830,3184638,35.00
Div9,b,1941-1949,38,0.00381,0.00380,0.5,90671,345,90498,3093808,34.12
Div9,b,1941-1949,39,0.00412,0.00411,0.5,90326,372,90140,3003309,33.25
Div9,b,1941-1949,40,0.00444,0.00443,0.5,89954,398,89755,2913169,32.38
Div9,b,1941-1949,41,0.00475,0.00474,0.5,89556,424,89344,2823414,31.53
Div9,b,1941-1949,42,0.00515,0.00514,0.5,89132,458,88903,2734070,30.67
