PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Div9,f,1941-1949,0,0.02813,0.02746,0.13,100000,2746,97616,7041169,70.41
Div9,f,1941-1949,1-4,0.00159,0.00633,1.64,97254,616,387559,6943553,71.40
Div9,f,1941-1949,5-9,0.00071,0.00354,2.25,96638,342,482249,6555994,67.84
Div9,f,1941-1949,10-14,0.00059,0.00296,2.68,96296,285,480819,6073745,63.07
Div9,f,1941-1949,15-19,0.00105,0.00525,2.67,96011,504,478880,5592925,58.25
Div9,f,1941-1949,20-24,0.00136,0.00680,2.56,95507,650,475947,5114045,53.55
Div9,f,1941-1949,25-29,0.00157,0.00780,2.56,94857,740,472485,4638098,48.90
Div9,f,1941-1949,30-34,0.00198,0.00984,2.62,94118,926,468381,4165613,44.26
Div9,f,1941-1949,35-39,0.00280,0.01390,2.63,93192,1295,462886,3697232,39.67
Div9,f,1941-1949,40-44,0.00382,0.01895,2.63,91896,1741,455359,3234346,35.20
Div9,f,1941-1949,45-49,0.00555,0.02741,2.63,90155,2471,444918,2778987,30.82
Div9,f,1941-1949,50-54,0.00782,0.03837,2.61,87684,3364,430388,2334070,26.62
Div9,f,1941-1949,55-59,0.01111,0.05411,2.63,84320,4563,410778,1903682,22.58
Div9,f,1941-1949,60-64,0.01653,0.07952,2.63,79757,6342,383784,1492904,18.72
Div9,f,1941-1949,65-69,0.02634,0.12399,2.64,73415,9102,345617,1109120,15.11
Div9,f,1941-1949,70-74,0.04319,0.19578,2.61,64312,12591,291507,763503,11.87
Div9,f,1941-1949,75-79,0.07076,0.30141,2.54,51721,15589,220325,471996,9.13
Div9,f,1941-1949,80-84,0.10365,0.41097,2.48,36132,14849,143260,251671,6.97
Div9,f,1941-1949,85-89,0.16418,0.57224,2.35,21283,12179,74182,108411,5.09
Div9,f,1941-1949,90-94,0.24093,0.71409,2.15,9104,6501,26983,34230,3.76
Div9,f,1941-1949,95-99,0.34340,0.83754,1.94,2603,2180,6349,7247,2.78
Div9,f,1941-1949,100-104,0.46198,0.91571,1.7,423,387,838,899,2.13
Div9,f,1941-1949,105-109,0.58556,0.95766,1.49,36,34,58,60,1.70
Div9,f,1941-1949,110+,0.68339,1.00000,1.46,2,2,2,2,1.46
Div9,f,1950-1959,0,0.02130,0.02091,0.11,100000,2091,98145,7386706,73.87
Div9,f,1950-1959,1-4,0.00098,0.00392,1.62,97909,384,390724,7288562,74.44
Div9,f,1950-1959,5-9,0.00041,0.00203,2.27,97525,198,487086,6897838,70.73
Div9,f,1950-1959,10-14,0.00034,0.00168,2.64,97327,164,486250,6410752,65.87
Div9,f,1950-1959,15-19,0.00058,0.00289,2.66,97163,280,485160,5924501,60.97
Div9,f,1950-1959,20-24,0.00072,0.00359,2.58,96883,348,483575,5439341,56.14
Div9,f,1950-1959,25-29,0.00090,0.00450,2.59,96535,435,481627,4955766,51.34
Div9,f,1950-1959,30-34,0.00119,0.00592,2.64,96101,569,479160,4474140,46.56
Div9,f,1950-1959,35-39,0.00180,0.00895,2.68,95532,855,475674,3994980,41.82
Div9,f,1950-1959,40-44,0.00282,0.01401,2.67,94677,1326,470287,3519306,37.17
Div9,f,1950-1959,45-49,0.00432,0.02137,2.65,93350,1995,462070,3049019,32.66
Div9,f,1950-1959,50-54,0.00622,0.03063,2.64,91356,2799,450163,2586949,28.32
Div9,f,1950-1959,55-59,0.00896,0.04387,2.63,88557,3885,433585,2136786,24.13
Div9,f,1950-1959,60-64,0.01333,0.06465,2.66,84672,5474,410536,1703201,20.12
Div9,f,1950-1959,65-69,0.02149,0.10229,2.65,79198,8101,376972,1292665,16.32
Div9,f,1950-1959,70-74,0.03526,0.16275,2.64,71097,11571,328152,915693,12.88
Div9,f,1950-1959,75-79,0.05922,0.25903,2.58,59526,15419,260390,587541,9.87
Div9,f,1950-1959,80-84,0.09309,0.37815,2.52,44107,16679,179177,327151,7.42
Div9,f,1950-1959,85-89,0.15018,0.53895,2.38,27428,14782,98427,147974,5.40
Div9,f,1950-1959,90-94,0.22860,0.69651,2.2,12646,8808,38529,49547,3.92
Div9,f,1950-1959,95-99,0.33119,0.82689,1.97,3838,3173,9582,11018,2.87
Div9,f,1950-1959,100-104,0.45354,0.91214,1.72,664,606,1336,1436,2.16
Div9,f,1950-1959,105-109,0.58232,0.95716,1.49,58,56,96,100,1.71
Div9,f,1950-1959,110+,0.68445,1.00000,1.46,3,3,4,4,1.46
Div9,f,1960-1969,0,0.01852,0.01822,0.1,100000,1822,98369,7499713,75.00
Div9,f,1960-1969,1-4,0.00079,0.00315,1.63,98178,309,391980,7401344,75.39
Div9,f,1960-1969,5-9,0.00034,0.00171,2.24,97869,168,488882,7009363,71.62
Div9,f,1960-1969,10-14,0.00028,0.00142,2.64,97701,138,488179,6520481,66.74
Div9,f,1960-1969,15-19,0.00056,0.00281,2.78,97563,274,487207,6032302,61.83
Div9,f,1960-1969,20-24,0.00071,0.00356,2.54,97289,347,485589,5545095,57.00
Div9,f,1960-1969,25-29,0.00083,0.00415,2.57,96942,403,483731,5059506,52.19
Div9,f,1960-1969,30-34,0.00115,0.00574,2.65,96539,554,481396,4575775,47.40
Div9,f,1960-1969,35-39,0.00170,0.00844,2.69,95985,810,478052,4094379,42.66
Div9,f,1960-1969,40-44,0.00262,0.01302,2.68,95175,1239,473005,3616327,38.00
Div9,f,1960-1969,45-49,0.00406,0.02011,2.66,93936,1889,465251,3143322,33.46
Div9,f,1960-1969,50-54,0.00603,0.02974,2.64,92047,2737,453780,2678071,29.09
Div9,f,1960-1969,55-59,0.00857,0.04199,2.63,89310,3750,437653,2224291,24.91
Div9,f,1960-1969,60-64,0.01248,0.06061,2.64,85560,5186,415536,1786638,20.88
Div9,f,1960-1969,65-69,0.01915,0.09159,2.63,80374,7362,384436,1371102,17.06
Div9,f,1960-1969,70-74,0.03109,0.14482,2.64,73012,10573,340141,986666,13.51
