PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Div6,m,1941-1949,0,0.05115,0.04909,0.18,100000,4909,95986,6270539,62.71
Div6,m,1941-1949,1,0.00488,0.00487,0.5,95091,463,94859,6174553,64.93
Div6,m,1941-1949,2,0.00263,0.00262,0.5,94628,248,94504,6079694,64.25
Div6,m,1941-1949,3,0.00187,0.00187,0.5,94380,176,94292,5985191,63.42
Div6,m,1941-1949,4,0.00140,0.00140,0.5,94203,132,94137,5890899,62.53
Div6,m,1941-1949,5,0.00118,0.00118,0.5,94071,111,94016,5796762,61.62
Div6,m,1941-1949,6,0.00107,0.00107,0.5,93960,101,93910,5702746,60.69
Div6,m,1941-1949,7,0.00099,0.00099,0.5,93859,93,93813,5608836,59.76
Div6,m,1941-1949,8,0.00093,0.00093,0.5,93766,87,93723,5515024,58.82
Div6,m,1941-1949,9,0.00089,0.00089,0.5,93679,83,93637,5421301,57.87
Div6,m,1941-1949,10,0.00088,0.00088,0.5,93596,82,93554,5327663,56.92
Div6,m,1941-1949,11,0.00092,0.00092,0.5,93513,86,93470,5234109,55.97
Div6,m,1941-1949,12,0.00101,0.00101,0.5,93427,94,93380,5140639,55.02
Div6,m,1941-1949,13,0.00115,0.00115,0.5,93333,108,93279,5047259,54.08
Div6,m,1941-1949,14,0.00135,0.00135,0.5,93225,125,93162,4953980,53.14
Div6,m,1941-1949,15,0.00159,0.00159,0.5,93100,148,93026,4860818,52.21
Div6,m,1941-1949,16,0.00183,0.00183,0.5,92952,170,92867,4767792,51.29
Div6,m,1941-1949,17,0.00207,0.00207,0.5,92782,192,92686,4674925,50.39
Div6,m,1941-1949,18,0.00231,0.00230,0.5,92590,213,92483,4582239,49.49
Div6,m,1941-1949,19,0.00252,0.00252,0.5,92377,233,92260,4489756,48.60
Div6,m,1941-1949,20,0.00273,0.00272,0.5,92144,251,92018,4397496,47.72
Div6,m,1941-1949,21,0.00291,0.00291,0.5,91893,267,91759,4305477,46.85
Div6,m,1941-1949,22,0.00305,0.00305,0.5,91626,279,91486,4213718,45.99
Div6,m,1941-1949,23,0.00316,0.00315,0.5,91347,288,91203,4122231,45.13
Div6,m,1941-1949,24,0.00321,0.00321,0.5,91059,292,90913,4031029,44.27
Div6,m,1941-1949,25,0.00323,0.00322,0.5,90767,292,90620,3940116,43.41
Div6,m,1941-1949,26,0.00325,0.00324,0.5,90474,294,90328,3849496,42.55
Div6,m,1941-1949,27,0.00330,0.00329,0.5,90181,297,90032,3759168,41.68
Div6,m,1941-1949,28,0.00338,0.00337,0.5,89884,303,89732,3669136,40.82
Div6,m,1941-1949,29,0.00348,0.00347,0.5,89580,311,89425,3579404,39.96
Div6,m,1941-1949,30,0.00360,0.00360,0.5,89269,321,89109,3489979,39.09
Div6,m,1941-1949,31,0.00372,0.00371,0.5,88948,330,88783,3400870,38.23
Div6,m,1941-1949,32,0.00386,0.00385,0.5,88618,341,88448,3312087,37.37
Div6,m,1941-1949,33,0.00403,0.00402,0.5,88277,355,88099,3223640,36.52
Div6,m,1941-1949,34,0.00423,0.00422,0.5,87922,371,87736,3135540,35.66
Div6,m,1941-1949,35,0.00448,0.00447,0.5,87550,392,87354,3047804,34.81
Div6,m,1941-1949,36,0.00473,0.00472,0.5,87159,411,86953,2960450,33.97
Div6,m,1941-1949,37,0.00500,0.00499,0.5,86747,433,86531,2873497,33.12
Div6,m,1941-1949,38,0.00535,0.00534,0.5,86315,461,86084,2786966,32.29
Div6,m,1941-1949,39,0.00572,0.00570,0.5,85854,490,85609,2700882,31.46
Div6,m,1941-1949,40,0.00607,0.00605,0.5,85364,517,85106,2615273,30.64
Div6,m,1941-1949,41,0.00638,0.00635,0.5,84848,539,84578,2530167,29.82
Div6,m,1941-1949,42,0.00681,0.00678,0.5,84308,572,84023,2445589,29.01
Div6,m,1941-1949,43,0.00735,0.00732,0.5,83737,613,83430,2361566,28.20
Div6,m,1941-1949,44,0.00787,0.00784,0.5,83124,652,82798,2278136,27.41
Div6,m,1941-1949,45,0.00849,0.00846,0.5,82472,697,82123,2195338,26.62
Div6,m,1941-1949,46,0.00907,0.00903,0.5,81774,739,81405,2113215,25.84
Div6,m,1941-1949,47,0.00972,0.00968,0.5,81036,784,80644,2031810,25.07
Div6,m,1941-1949,48,0.01060,0.01054,0.5,80251,846,79828,1951167,24.31
Div6,m,1941-1949,49,0.01168,0.01161,0.5,79405,922,78944,1871338,23.57
Div6,m,1941-1949,50,0.01291,0.01283,0.5,78483,1007,77980,1792394,22.84
Div6,m,1941-1949,51,0.01383,0.01373,0.5,77477,1064,76945,1714414,22.13
Div6,m,1941-1949,52,0.01473,0.01462,0.5,76413,1117,75854,1637469,21.43
Div6,m,1941-1949,53,0.01577,0.01565,0.5,75296,1178,74706,1561615,20.74
Div6,m,1941-1949,54,0.01679,0.01665,0.5,74117,1234,73500,1486908,20.06
Div6,m,1941-1949,55,0.01793,0.01777,0.5,72884,1295,72236,1413408,19.39
Div6,m,1941-1949,56,0.01895,0.01877,0.5,71589,1344,70917,1341172,18.73
Div6,m,1941-1949,57,0.01993,0.01973,0.5,70245,1386,69552,1270255,18.08
Div6,m,1941-1949,58,0.02105,0.02083,0.5,68858,1434,68141,1200704,17.44
Div6,m,1941-1949,59,0.02217,0.02193,0.5,67424,1478,66685,1132562,16.80
Div6,m,1941-1949,60,0.02335,0.02308,0.5,65946,1522,65185,1065878,16.16
Div6,m,1941-1949,61,0.02441,0.02412,0.5,64424,1554,63647,1000693,15.53
