PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Div6,f,1941-1944,0,0.04620,0.04452,0.18,100000,4452,96360,6524507,65.25
Div6,f,1941-1944,1,0.00604,0.00602,0.5,95548,576,95260,6428147,67.28
Div6,f,1941-1944,2,0.00289,0.00289,0.5,94972,274,94835,6332887,66.68
Div6,f,1941-1944,3,0.00199,0.00199,0.5,94698,188,94604,6238051,65.87
Div6,f,1941-1944,4,0.00153,0.00153,0.5,94510,144,94438,6143447,65.00
Div6,f,1941-1944,5,0.00120,0.00120,0.5,94366,113,94309,6049009,64.10
Div6,f,1941-1944,6,0.00100,0.00100,0.5,94252,94,94205,5954700,63.18
Div6,f,1941-1944,7,0.00085,0.00085,0.5,94159,80,94118,5860494,62.24
Div6,f,1941-1944,8,0.00075,0.00075,0.5,94078,71,94043,5766376,61.29
Div6,f,1941-1944,9,0.00070,0.00069,0.5,94007,65,93975,5672333,60.34
Div6,f,1941-1944,10,0.00068,0.00068,0.5,93942,64,93910,5578358,59.38
Div6,f,1941-1944,11,0.00072,0.00072,0.5,93878,68,93844,5484448,58.42
Div6,f,1941-1944,12,0.00082,0.00082,0.5,93811,77,93772,5390603,57.46
Div6,f,1941-1944,13,0.00097,0.00097,0.5,93734,91,93689,5296831,56.51
Div6,f,1941-1944,14,0.00118,0.00118,0.5,93643,110,93588,5203142,55.56
Div6,f,1941-1944,15,0.00144,0.00143,0.5,93533,134,93466,5109554,54.63
Div6,f,1941-1944,16,0.00167,0.00167,0.5,93399,156,93321,5016089,53.71
Div6,f,1941-1944,17,0.00188,0.00188,0.5,93242,175,93155,4922768,52.80
Div6,f,1941-1944,18,0.00207,0.00207,0.5,93067,192,92971,4829613,51.89
Div6,f,1941-1944,19,0.00221,0.00221,0.5,92874,205,92772,4736643,51.00
Div6,f,1941-1944,20,0.00234,0.00233,0.5,92669,216,92561,4643871,50.11
Div6,f,1941-1944,21,0.00246,0.00246,0.5,92453,228,92339,4551310,49.23
Div6,f,1941-1944,22,0.00259,0.00258,0.5,92225,238,92106,4458970,48.35
Div6,f,1941-1944,23,0.00273,0.00273,0.5,91987,251,91862,4366864,47.47
Div6,f,1941-1944,24,0.00285,0.00284,0.5,91736,261,91606,4275003,46.60
Div6,f,1941-1944,25,0.00293,0.00292,0.5,91475,267,91342,4183397,45.73
Div6,f,1941-1944,26,0.00297,0.00297,0.5,91208,271,91073,4092055,44.87
Div6,f,1941-1944,27,0.00301,0.00300,0.5,90937,273,90801,4000982,44.00
Div6,f,1941-1944,28,0.00308,0.00307,0.5,90665,279,90525,3910182,43.13
Div6,f,1941-1944,29,0.00315,0.00315,0.5,90386,285,90244,3819656,42.26
Div6,f,1941-1944,30,0.00326,0.00325,0.5,90101,293,89955,3729413,41.39
Div6,f,1941-1944,31,0.00335,0.00335,0.5,89808,301,89658,3639458,40.52
Div6,f,1941-1944,32,0.00352,0.00351,0.5,89508,315,89350,3549800,39.66
Div6,f,1941-1944,33,0.00378,0.00377,0.5,89193,336,89025,3460449,38.80
Div6,f,1941-1944,34,0.00407,0.00407,0.5,88857,361,88676,3371424,37.94
Div6,f,1941-1944,35,0.00445,0.00444,0.5,88496,393,88299,3282748,37.10
Div6,f,1941-1944,36,0.00469,0.00468,0.5,88103,412,87897,3194449,36.26
Div6,f,1941-1944,37,0.00493,0.00491,0.5,87690,431,87475,3106552,35.43
Div6,f,1941-1944,38,0.00527,0.00526,0.5,87259,459,87030,3019077,34.60
Div6,f,1941-1944,39,0.00551,0.00549,0.5,86800,477,86562,2932047,33.78
Div6,f,1941-1944,40,0.00566,0.00564,0.5,86324,487,86080,2845485,32.96
Div6,f,1941-1944,41,0.00570,0.00569,0.5,85837,488,85593,2759405,32.15
Div6,f,1941-1944,42,0.00587,0.00585,0.5,85349,500,85099,2673812,31.33
Div6,f,1941-1944,43,0.00623,0.00621,0.5,84849,527,84586,2588713,30.51
Div6,f,1941-1944,44,0.00668,0.00665,0.5,84322,561,84042,2504128,29.70
Div6,f,1941-1944,45,0.00728,0.00725,0.5,83761,608,83457,2420086,28.89
Div6,f,1941-1944,46,0.00754,0.00751,0.5,83154,624,82841,2336628,28.10
Div6,f,1941-1944,47,0.00781,0.00778,0.5,82529,642,82208,2253787,27.31
Div6,f,1941-1944,48,0.00841,0.00837,0.5,81887,686,81545,2171579,26.52
Div6,f,1941-1944,49,0.00901,0.00897,0.5,81202,728,80838,2090034,25.74
Div6,f,1941-1944,50,0.00979,0.00974,0.5,80474,784,80082,2009196,24.97
Div6,f,1941-1944,51,0.01032,0.01027,0.5,79690,818,79281,1929115,24.21
Div6,f,1941-1944,52,0.01095,0.01089,0.5,78872,859,78442,1849834,23.45
Div6,f,1941-1944,53,0.01188,0.01181,0.5,78013,921,77552,1771392,22.71
Div6,f,1941-1944,54,0.01275,0.01267,0.5,77092,977,76603,1693840,21.97
Div6,f,1941-1944,55,0.01375,0.01366,0.5,76115,1040,75595,1617236,21.25
Div6,f,1941-1944,56,0.01421,0.01411,0.5,75075,1060,74545,1541641,20.53
Div6,f,1941-1944,57,0.01444,0.01434,0.5,74016,1061,73485,1467096,19.82
Div6,f,1941-1944,58,0.01515,0.01504,0.5,72955,1097,72406,1393611,19.10
Div6,f,1941-1944,59,0.01595,0.01582,0.5,71858,1137,71289,1321205,18.39
Div6,f,1941-1944,60,0.01718,0.01703,0.5,70721,1204,70119,1249915,17.67
Div6,f,1941-1944,61,0.01838,0.01821,0.5,69516,1266,68883,1179797,16.97
Div6,f,1941-1944,62,0.01995,0.01975,0.5,68250,1348,67576,1110914,16.28
