PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Div6,f,1941-1949,0,0.04055,0.03923,0.17,100000,3923,96731,6688881,66.89
Div6,f,1941-1949,1-4,0.00240,0.00953,1.48,96077,916,382002,6592151,68.61
Div6,f,1941-1949,5-9,0.00081,0.00403,2.23,95161,384,474740,6210149,65.26
Div6,f,1941-1949,10-14,0.00075,0.00374,2.76,94777,355,473093,5735408,60.51
Div6,f,1941-1949,15-19,0.00157,0.00780,2.72,94423,736,470432,5262316,55.73
Div6,f,1941-1949,20-24,0.00221,0.01101,2.58,93686,1032,465935,4791884,51.15
Div6,f,1941-1949,25-29,0.00257,0.01279,2.55,92655,1185,460375,4325949,46.69
Div6,f,1941-1949,30-34,0.00314,0.01561,2.6,91470,1427,453924,3865575,42.26
Div6,f,1941-1949,35-39,0.00431,0.02131,2.61,90042,1919,445625,3411651,37.89
Div6,f,1941-1949,40-44,0.00548,0.02707,2.59,88123,2385,434863,2966026,33.66
Div6,f,1941-1949,45-49,0.00735,0.03614,2.62,85738,3099,421327,2531163,29.52
Div6,f,1941-1949,50-54,0.01049,0.05116,2.6,82639,4228,403032,2109836,25.53
Div6,f,1941-1949,55-59,0.01384,0.06694,2.58,78411,5249,379366,1706804,21.77
Div6,f,1941-1949,60-64,0.01897,0.09072,2.61,73162,6637,349964,1327438,18.14
Div6,f,1941-1949,65-69,0.02982,0.13920,2.62,66525,9260,310562,977475,14.69
Div6,f,1941-1949,70-74,0.04564,0.20549,2.58,57265,11767,257843,666913,11.65
Div6,f,1941-1949,75-79,0.07254,0.30773,2.54,45498,14001,193026,409069,8.99
Div6,f,1941-1949,80-84,0.11237,0.43657,2.45,31497,13750,122365,216044,6.86
Div6,f,1941-1949,85-89,0.16659,0.57496,2.31,17746,10203,61248,93678,5.28
Div6,f,1941-1949,90-94,0.21392,0.66271,2.13,7543,4999,23367,32430,4.30
Div6,f,1941-1949,95-99,0.26365,0.74385,2.07,2544,1892,7178,9063,3.56
Div6,f,1941-1949,100-104,0.33338,0.82352,1.93,652,537,1610,1885,2.89
Div6,f,1941-1949,105-109,0.41113,0.88406,1.78,115,102,247,275,2.39
Div6,f,1941-1949,110+,0.47514,1.00000,2.1,13,13,28,28,2.10
Div6,f,1950-1959,0,0.03055,0.02976,0.14,100000,2976,97436,7116155,71.16
Div6,f,1950-1959,1-4,0.00143,0.00570,1.53,97024,553,386730,7018719,72.34
Div6,f,1950-1959,5-9,0.00053,0.00264,2.25,96470,255,481651,6631989,68.75
Div6,f,1950-1959,10-14,0.00043,0.00217,2.68,96215,209,480593,6150338,63.92
Div6,f,1950-1959,15-19,0.00081,0.00404,2.69,96007,388,479137,5669745,59.06
Div6,f,1950-1959,20-24,0.00109,0.00542,2.58,95619,518,476837,5190608,54.28
Div6,f,1950-1959,25-29,0.00134,0.00668,2.6,95100,636,473977,4713771,49.57
Div6,f,1950-1959,30-34,0.00186,0.00928,2.65,94465,877,470259,4239794,44.88
Div6,f,1950-1959,35-39,0.00260,0.01294,2.63,93588,1211,465074,3769534,40.28
Div6,f,1950-1959,40-44,0.00367,0.01819,2.63,92377,1681,457902,3304460,35.77
Div6,f,1950-1959,45-49,0.00539,0.02661,2.66,90696,2413,447824,2846558,31.39
Div6,f,1950-1959,50-54,0.00788,0.03868,2.63,88283,3415,433318,2398734,27.17
Div6,f,1950-1959,55-59,0.01090,0.05311,2.62,84868,4507,413623,1965416,23.16
Div6,f,1950-1959,60-64,0.01574,0.07592,2.66,80361,6101,387522,1551793,19.31
Div6,f,1950-1959,65-69,0.02554,0.12039,2.62,74260,8940,350020,1164271,15.68
Div6,f,1950-1959,70-74,0.03886,0.17775,2.61,65320,11611,298815,814251,12.47
Div6,f,1950-1959,75-79,0.06329,0.27436,2.58,53709,14736,232822,515436,9.60
Div6,f,1950-1959,80-84,0.10073,0.40194,2.49,38973,15665,155513,282614,7.25
Div6,f,1950-1959,85-89,0.15528,0.55008,2.35,23309,12822,82570,127101,5.45
Div6,f,1950-1959,90-94,0.21152,0.66252,2.18,10487,6948,32846,44530,4.25
Div6,f,1950-1959,95-99,0.28473,0.77338,2.05,3539,2737,9613,11684,3.30
Div6,f,1950-1959,100-104,0.37542,0.86147,1.86,802,691,1840,2071,2.58
Div6,f,1950-1959,105-109,0.47573,0.92014,1.67,111,102,215,231,2.08
Div6,f,1950-1959,110+,0.55873,1.00000,1.79,9,9,16,16,1.79
Div6,f,1960-1969,0,0.02658,0.02598,0.13,100000,2598,97733,7282210,72.82
Div6,f,1960-1969,1-4,0.00116,0.00462,1.53,97402,450,388495,7184477,73.76
Div6,f,1960-1969,5-9,0.00045,0.00226,2.3,96952,219,484168,6795982,70.10
Div6,f,1960-1969,10-14,0.00037,0.00187,2.63,96733,181,483237,6311813,65.25
Div6,f,1960-1969,15-19,0.00067,0.00336,2.72,96552,325,482021,5828576,60.37
Div6,f,1960-1969,20-24,0.00085,0.00426,2.54,96228,410,480130,5346555,55.56
Div6,f,1960-1969,25-29,0.00108,0.00538,2.61,95818,516,477857,4866425,50.79
Div6,f,1960-1969,30-34,0.00149,0.00740,2.66,95302,706,474861,4388568,46.05
Div6,f,1960-1969,35-39,0.00217,0.01081,2.66,94596,1023,470586,3913707,41.37
Div6,f,1960-1969,40-44,0.00326,0.01618,2.64,93573,1514,464295,3443121,36.80
Div6,f,1960-1969,45-49,0.00463,0.02292,2.66,92060,2110,455366,2978826,32.36
Div6,f,1960-1969,50-54,0.00660,0.03252,2.63,89950,2925,442823,2523460,28.05
Div6,f,1960-1969,55-59,0.00955,0.04670,2.63,87025,4064,425512,2080637,23.91
Div6,f,1960-1969,60-64,0.01436,0.06943,2.64,82961,5760,401189,1655125,19.95
Div6,f,1960-1969,65-69,0.02261,0.10724,2.6,77201,8279,366112,1253936,16.24
Div6,f,1960-1969,70-74,0.03522,0.16253,2.62,68922,11202,318005,887824,12.88
Div6,f,1960-1969,75-79,0.05784,0.25356,2.57,57720,14635,253039,569819,9.87
Div6,f,1960-1969,80-84,0.09555,0.38634,2.52,43085,16645,174212,316780,7.35
Div6,f,1960-1969,85-89,0.15352,0.54595,2.36,26440,14435,94025,142568,5.39
Div6,f,1960-1969,90-94,0.22315,0.68331,2.16,12005,8203,36760,48543,4.04
Div6,f,1960-1969,95-99,0.30469,0.79801,2.02,3802,3034,9958,11783,3.10
Div6,f,1960-1969,100-104,0.40994,0.88658,1.8,768,681,1661,1825,2.38
Div6,f,1960-1969,105-109,0.52429,0.93980,1.59,87,82,156,165,1.89
Div6,f,1960-1969,110+,0.61775,1.00000,1.62,5,5,8,8,1.62
Div6,f,1970-1979,0,0.01724,0.01698,0.1,100000,1698,98474,7533339,75.33
Div6,f,1970-1979,1-4,0.00076,0.00303,1.61,98302,298,392498,7434865,75.63
Div6,f,1970-1979,5-9,0.00036,0.00180,2.26,98005,177,489539,7042367,71.86
Div6,f,1970-1979,10-14,0.00030,0.00150,2.72,97828,147,488807,6552828,66.98
Div6,f,1970-1979,15-19,0.00062,0.00311,2.74,97682,304,487722,6064021,62.08
Div6,f,1970-1979,20-24,0.00073,0.00363,2.53,97378,354,486016,5576299,57.26
Div6,f,1970-1979,25-29,0.00084,0.00421,2.6,97024,408,484142,5090283,52.46
Div6,f,1970-1979,30-34,0.00114,0.00568,2.66,96616,549,481794,4606141,47.67
Div6,f,1970-1979,35-39,0.00176,0.00875,2.68,96067,841,478385,4124348,42.93
Div6,f,1970-1979,40-44,0.00271,0.01349,2.68,95226,1284,473150,3645962,38.29
Div6,f,1970-1979,45-49,0.00413,0.02046,2.66,93942,1922,465205,3172812,33.77
Div6,f,1970-1979,50-54,0.00603,0.02971,2.62,92020,2734,453604,2707607,29.42
Div6,f,1970-1979,55-59,0.00841,0.04121,2.64,89286,3680,437759,2254003,25.24
Div6,f,1970-1979,60-64,0.01260,0.06117,2.64,85607,5236,415686,1816244,21.22
Div6,f,1970-1979,65-69,0.01872,0.08961,2.63,80370,7202,384800,1400558,17.43
Div6,f,1970-1979,70-74,0.03046,0.14204,2.63,73168,10393,341237,1015758,13.88
Div6,f,1970-1979,75-79,0.04927,0.22031,2.6,62775,13830,280713,674521,10.75
Div6,f,1970-1979,80-84,0.08285,0.34443,2.55,48946,16858,203482,393808,8.05
Div6,f,1970-1979,85-89,0.13350,0.49585,2.41,32087,15911,119184,190326,5.93
Div6,f,1970-1979,90-94,0.19945,0.64369,2.25,16177,10413,52207,71142,4.40
Div6,f,1970-1979,95-99,0.28415,0.77479,2.07,5764,4466,15716,18935,3.29
Div6,f,1970-1979,100-104,0.39116,0.87477,1.84,1298,1136,2903,3218,2.48
Div6,f,1970-1979,105-109,0.50981,0.93514,1.61,163,152,298,316,1.94
Div6,f,1970-1979,110+,0.60767,1.00000,1.65,11,11,17,17,1.65
Div6,f,1980-1989,0,0.01121,0.01110,0.08,100000,1110,98984,7738322,77.38
Div6,f,1980-1989,1-4,0.00051,0.00204,1.57,98890,202,395069,7639338,77.25
Div6,f,1980-1989,5-9,0.00024,0.00121,2.37,98688,119,493127,7244268,73.41
Div6,f,1980-1989,10-14,0.00024,0.00119,2.69,98569,117,492575,6751141,68.49
Div6,f,1980-1989,15-19,0.00055,0.00272,2.72,98452,268,491647,6258566,63.57
Div6,f,1980-1989,20-24,0.00060,0.00299,2.57,98184,294,490205,5766920,58.74
Div6,f,1980-1989,25-29,0.00070,0.00352,2.59,97890,344,488621,5276714,53.90
Div6,f,1980-1989,30-34,0.00091,0.00455,2.61,97546,444,486669,4788093,49.09
Div6,f,1980-1989,35-39,0.00132,0.00657,2.66,97102,638,484018,4301424,44.30
Div6,f,1980-1989,40-44,0.00199,0.00988,2.67,96464,953,480100,3817406,39.57
Div6,f,1980-1989,45-49,0.00320,0.01589,2.67,95511,1517,474017,3337306,34.94
Div6,f,1980-1989,50-54,0.00516,0.02547,2.67,93993,2394,464390,2863289,30.46
Div6,f,1980-1989,55-59,0.00783,0.03845,2.64,91599,3522,449682,2398899,26.19
Div6,f,1980-1989,60-64,0.01191,0.05791,2.63,88077,5100,428284,1949217,22.13
Div6,f,1980-1989,65-69,0.01739,0.08348,2.61,82976,6927,398301,1520933,18.33
Div6,f,1980-1989,70-74,0.02670,0.12555,2.63,76049,9548,357645,1122632,14.76
Div6,f,1980-1989,75-79,0.04239,0.19227,2.59,66501,12786,301649,764987,11.50
Div6,f,1980-1989,80-84,0.07250,0.30809,2.56,53715,16549,228269,463338,8.63
Div6,f,1980-1989,85-89,0.11922,0.45712,2.45,37166,16989,142507,235069,6.32
Div6,f,1980-1989,90-94,0.18716,0.62030,2.28,20177,12516,66871,92562,4.59
Div6,f,1980-1989,95-99,0.27625,0.76598,2.09,7661,5868,21243,25691,3.35
Div6,f,1980-1989,100-104,0.39019,0.87506,1.85,1793,1569,4021,4449,2.48
Div6,f,1980-1989,105-109,0.51758,0.93851,1.6,224,210,406,428,1.91
Div6,f,1980-1989,110+,0.62265,1.00000,1.61,14,14,22,22,1.61
Div6,f,1990-1999,0,0.00876,0.00869,0.08,100000,869,99198,7776697,77.77
Div6,f,1990-1999,1-4,0.00046,0.00184,1.59,99131,182,396085,7677498,77.45
Div6,f,1990-1999,5-9,0.00021,0.00105,2.41,98949,104,494475,7281413,73.59
Div6,f,1990-1999,10-14,0.00022,0.00112,2.8,98845,111,493981,6786939,68.66
Div6,f,1990-1999,15-19,0.00057,0.00283,2.68,98734,279,493023,6292958,63.74
Div6,f,1990-1999,20-24,0.00063,0.00314,2.55,98455,309,491517,5799935,58.91
Div6,f,1990-1999,25-29,0.00078,0.00389,2.59,98146,382,489810,5308418,54.09
Div6,f,1990-1999,30-34,0.00103,0.00514,2.62,97764,503,487627,4818608,49.29
Div6,f,1990-1999,35-39,0.00142,0.00708,2.66,97262,689,484693,4330981,44.53
Div6,f,1990-1999,40-44,0.00199,0.00992,2.65,96573,958,480611,3846287,39.83
Div6,f,1990-1999,45-49,0.00308,0.01531,2.69,95615,1464,474694,3365676,35.20
Div6,f,1990-1999,50-54,0.00473,0.02341,2.67,94151,2204,465631,2890982,30.71
Div6,f,1990-1999,55-59,0.00753,0.03701,2.66,91947,3403,451790,2425352,26.38
Div6,f,1990-1999,60-64,0.01171,0.05696,2.65,88544,5043,430847,1973562,22.29
Div6,f,1990-1999,65-69,0.01750,0.08401,2.62,83501,7015,400815,1542715,18.48
Div6,f,1990-1999,70-74,0.02676,0.12580,2.62,76486,9622,359570,1141900,14.93
Div6,f,1990-1999,75-79,0.04119,0.18747,2.61,66864,12535,304329,782330,11.70
Div6,f,1990-1999,80-84,0.06917,0.29601,2.57,54329,16082,232502,478001,8.80
Div6,f,1990-1999,85-89,0.11492,0.44530,2.47,38247,17031,148194,245500,6.42
Div6,f,1990-1999,90-94,0.18571,0.61859,2.3,21216,13124,70668,97305,4.59
Div6,f,1990-1999,95-99,0.28164,0.77362,2.09,8092,6260,22227,26637,3.29
Div6,f,1990-1999,100-104,0.40303,0.88437,1.83,1832,1620,4020,4410,2.41
Div6,f,1990-1999,105-109,0.53778,0.94551,1.57,212,200,372,390,1.84
Div6,f,1990-1999,110+,0.64787,1.00000,1.54,12,12,18,18,1.54
Div6,f,2000-2009,0,0.00785,0.00779,0.07,100000,779,99279,7786038,77.86
