PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Reg4,f,1941-1949,0,0.03266,0.03177,0.14,100000,3177,97282,6992135,69.92
Reg4,f,1941-1949,1,0.00342,0.00342,0.5,96823,331,96658,6894853,71.21
Reg4,f,1941-1949,2,0.00186,0.00186,0.5,96492,179,96403,6798195,70.45
Reg4,f,1941-1949,3,0.00142,0.00142,0.5,96313,137,96245,6701792,69.58
Reg4,f,1941-1949,4,0.00111,0.00111,0.5,96177,107,96123,6605548,68.68
Reg4,f,1941-1949,5,0.00094,0.00094,0.5,96069,90,96024,6509425,67.76
Reg4,f,1941-1949,6,0.00084,0.00083,0.5,95980,80,95939,6413400,66.82
Reg4,f,1941-1949,7,0.00075,0.00075,0.5,95899,72,95863,6317461,65.88
Reg4,f,1941-1949,8,0.00068,0.00068,0.5,95827,66,95795,6221597,64.93
Reg4,f,1941-1949,9,0.00063,0.00063,0.5,95762,60,95732,6125803,63.97
Reg4,f,1941-1949,10,0.00060,0.00060,0.5,95701,57,95673,6030071,63.01
Reg4,f,1941-1949,11,0.00060,0.00060,0.5,95644,58,95615,5934399,62.05
Reg4,f,1941-1949,12,0.00064,0.00064,0.5,95586,61,95555,5838784,61.08
Reg4,f,1941-1949,13,0.00072,0.00072,0.5,95525,68,95490,5743228,60.12
Reg4,f,1941-1949,14,0.00082,0.00082,0.5,95456,78,95417,5647738,59.17
Reg4,f,1941-1949,15,0.00095,0.00095,0.5,95378,90,95333,5552321,58.21
Reg4,f,1941-1949,16,0.00106,0.00106,0.5,95287,101,95237,5456988,57.27
Reg4,f,1941-1949,17,0.00116,0.00116,0.5,95186,111,95131,5361752,56.33
Reg4,f,1941-1949,18,0.00125,0.00125,0.5,95076,118,95016,5266621,55.39
Reg4,f,1941-1949,19,0.00132,0.00132,0.5,94957,125,94895,5171604,54.46
Reg4,f,1941-1949,20,0.00138,0.00138,0.5,94832,131,94767,5076710,53.53
Reg4,f,1941-1949,21,0.00143,0.00143,0.5,94701,135,94634,4981943,52.61
Reg4,f,1941-1949,22,0.00147,0.00147,0.5,94566,139,94497,4887309,51.68
Reg4,f,1941-1949,23,0.00150,0.00150,0.5,94428,141,94357,4792812,50.76
Reg4,f,1941-1949,24,0.00152,0.00152,0.5,94286,143,94215,4698455,49.83
Reg4,f,1941-1949,25,0.00155,0.00154,0.5,94143,145,94070,4604241,48.91
Reg4,f,1941-1949,26,0.00158,0.00158,0.5,93998,148,93924,4510170,47.98
Reg4,f,1941-1949,27,0.00162,0.00161,0.5,93850,151,93774,4416247,47.06
Reg4,f,1941-1949,28,0.00167,0.00167,0.5,93698,156,93620,4322473,46.13
Reg4,f,1941-1949,29,0.00174,0.00174,0.5,93542,162,93460,4228853,45.21
Reg4,f,1941-1949,30,0.00182,0.00182,0.5,93379,170,93294,4135393,44.29
Reg4,f,1941-1949,31,0.00191,0.00190,0.5,93210,177,93121,4042098,43.37
Reg4,f,1941-1949,32,0.00202,0.00201,0.5,93032,187,92938,3948977,42.45
Reg4,f,1941-1949,33,0.00215,0.00215,0.5,92845,200,92745,3856039,41.53
Reg4,f,1941-1949,34,0.00231,0.00231,0.5,92645,214,92538,3763294,40.62
Reg4,f,1941-1949,35,0.00250,0.00250,0.5,92432,231,92316,3670756,39.71
Reg4,f,1941-1949,36,0.00269,0.00268,0.5,92201,248,92077,3578439,38.81
Reg4,f,1941-1949,37,0.00287,0.00286,0.5,91953,263,91822,3486362,37.91
Reg4,f,1941-1949,38,0.00305,0.00305,0.5,91690,279,91550,3394541,37.02
Reg4,f,1941-1949,39,0.00323,0.00323,0.5,91411,295,91263,3302990,36.13
Reg4,f,1941-1949,40,0.00339,0.00339,0.5,91116,309,90961,3211727,35.25
Reg4,f,1941-1949,41,0.00355,0.00355,0.5,90807,322,90646,3120765,34.37
Reg4,f,1941-1949,42,0.00379,0.00378,0.5,90485,342,90314,3030119,33.49
Reg4,f,1941-1949,43,0.00409,0.00408,0.5,90143,368,89959,2939805,32.61
Reg4,f,1941-1949,44,0.00440,0.00439,0.5,89775,395,89577,2849847,31.74
Reg4,f,1941-1949,45,0.00478,0.00477,0.5,89380,426,89167,2760269,30.88
Reg4,f,1941-1949,46,0.00514,0.00513,0.5,88954,456,88726,2671102,30.03
Reg4,f,1941-1949,47,0.00549,0.00547,0.5,88498,484,88256,2582376,29.18
Reg4,f,1941-1949,48,0.00586,0.00585,0.5,88014,514,87756,2494120,28.34
Reg4,f,1941-1949,49,0.00629,0.00627,0.5,87499,549,87225,2406364,27.50
Reg4,f,1941-1949,50,0.00678,0.00676,0.5,86951,588,86657,2319139,26.67
Reg4,f,1941-1949,51,0.00719,0.00717,0.5,86363,619,86053,2232482,25.85
Reg4,f,1941-1949,52,0.00763,0.00761,0.5,85744,652,85418,2146428,25.03
Reg4,f,1941-1949,53,0.00818,0.00815,0.5,85092,693,84745,2061011,24.22
Reg4,f,1941-1949,54,0.00877,0.00873,0.5,84399,737,84030,1976265,23.42
