PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Reg4,b,1941-1944,0,0.04301,0.04152,0.17,100000,4152,96544,6506789,65.07
Reg4,b,1941-1944,1,0.00493,0.00492,0.5,95848,472,95612,6410245,66.88
Reg4,b,1941-1944,2,0.00270,0.00269,0.5,95376,257,95248,6314633,66.21
Reg4,b,1941-1944,3,0.00189,0.00189,0.5,95119,180,95029,6219386,65.39
Reg4,b,1941-1944,4,0.00151,0.00151,0.5,94939,143,94868,6124357,64.51
Reg4,b,1941-1944,5,0.00129,0.00129,0.5,94796,122,94735,6029489,63.60
Reg4,b,1941-1944,6,0.00115,0.00115,0.5,94674,109,94620,5934753,62.69
Reg4,b,1941-1944,7,0.00106,0.00106,0.5,94565,100,94515,5840134,61.76
Reg4,b,1941-1944,8,0.00098,0.00098,0.5,94465,93,94419,5745619,60.82
Reg4,b,1941-1944,9,0.00092,0.00092,0.5,94373,87,94329,5651200,59.88
Reg4,b,1941-1944,10,0.00089,0.00089,0.5,94285,84,94244,5556871,58.94
Reg4,b,1941-1944,11,0.00089,0.00089,0.5,94202,84,94159,5462627,57.99
Reg4,b,1941-1944,12,0.00094,0.00094,0.5,94117,89,94073,5368468,57.04
Reg4,b,1941-1944,13,0.00104,0.00104,0.5,94029,97,93980,5274395,56.09
Reg4,b,1941-1944,14,0.00118,0.00118,0.5,93931,110,93876,5180415,55.15
Reg4,b,1941-1944,15,0.00135,0.00135,0.5,93821,127,93757,5086538,54.22
Reg4,b,1941-1944,16,0.00154,0.00154,0.5,93694,144,93622,4992781,53.29
Reg4,b,1941-1944,17,0.00174,0.00174,0.5,93550,162,93468,4899159,52.37
Reg4,b,1941-1944,18,0.00194,0.00194,0.5,93387,181,93296,4805691,51.46
Reg4,b,1941-1944,19,0.00215,0.00215,0.5,93206,200,93106,4712394,50.56
Reg4,b,1941-1944,20,0.00237,0.00236,0.5,93005,220,92896,4619289,49.67
Reg4,b,1941-1944,21,0.00254,0.00253,0.5,92786,235,92668,4526393,48.78
Reg4,b,1941-1944,22,0.00263,0.00263,0.5,92551,243,92429,4433725,47.91
Reg4,b,1941-1944,23,0.00268,0.00267,0.5,92307,247,92184,4341296,47.03
Reg4,b,1941-1944,24,0.00265,0.00265,0.5,92061,244,91939,4249112,46.16
Reg4,b,1941-1944,25,0.00256,0.00255,0.5,91817,234,91700,4157173,45.28
Reg4,b,1941-1944,26,0.00246,0.00246,0.5,91582,225,91470,4065474,44.39
Reg4,b,1941-1944,27,0.00240,0.00239,0.5,91357,219,91248,3974004,43.50
Reg4,b,1941-1944,28,0.00238,0.00238,0.5,91138,217,91030,3882756,42.60
Reg4,b,1941-1944,29,0.00241,0.00241,0.5,90922,219,90812,3791726,41.70
Reg4,b,1941-1944,30,0.00250,0.00250,0.5,90702,226,90589,3700914,40.80
Reg4,b,1941-1944,31,0.00261,0.00261,0.5,90476,236,90358,3610325,39.90
Reg4,b,1941-1944,32,0.00276,0.00275,0.5,90240,248,90116,3519967,39.01
Reg4,b,1941-1944,33,0.00294,0.00294,0.5,89992,264,89859,3429851,38.11
Reg4,b,1941-1944,34,0.00316,0.00316,0.5,89727,283,89585,3339992,37.22
Reg4,b,1941-1944,35,0.00343,0.00343,0.5,89444,307,89290,3250407,36.34
Reg4,b,1941-1944,36,0.00368,0.00367,0.5,89137,327,88974,3161116,35.46
Reg4,b,1941-1944,37,0.00394,0.00393,0.5,88810,349,88635,3072143,34.59
Reg4,b,1941-1944,38,0.00427,0.00426,0.5,88461,377,88273,2983507,33.73
Reg4,b,1941-1944,39,0.00455,0.00454,0.5,88084,400,87884,2895235,32.87
Reg4,b,1941-1944,40,0.00480,0.00479,0.5,87684,420,87474,2807351,32.02
Reg4,b,1941-1944,41,0.00502,0.00501,0.5,87264,437,87046,2719877,31.17
Reg4,b,1941-1944,42,0.00533,0.00532,0.5,86827,462,86596,2632831,30.32
Reg4,b,1941-1944,43,0.00574,0.00572,0.5,86366,494,86119,2546234,29.48
Reg4,b,1941-1944,44,0.00626,0.00624,0.5,85871,536,85604,2460116,28.65
Reg4,b,1941-1944,45,0.00696,0.00693,0.5,85336,591,85040,2374512,27.83
Reg4,b,1941-1944,46,0.00747,0.00745,0.5,84744,631,84429,2289472,27.02
Reg4,b,1941-1944,47,0.00798,0.00795,0.5,84113,669,83779,2205043,26.22
Reg4,b,1941-1944,48,0.00863,0.00860,0.5,83445,717,83086,2121264,25.42
Reg4,b,1941-1944,49,0.00926,0.00921,0.5,82727,762,82346,2038178,24.64
Reg4,b,1941-1944,50,0.00998,0.00993,0.5,81965,814,81558,1955832,23.86
Reg4,b,1941-1944,51,0.01064,0.01058,0.5,81151,858,80722,1874274,23.10
Reg4,b,1941-1944,52,0.01141,0.01134,0.5,80293,911,79837,1793552,22.34
Reg4,b,1941-1944,53,0.01233,0.01225,0.5,79382,972,78896,1713715,21.59
Reg4,b,1941-1944,54,0.01327,0.01318,0.5,78409,1033,77893,1634819,20.85
Reg4,b,1941-1944,55,0.01440,0.01430,0.5,77376,1107,76823,1556926,20.12
Reg4,b,1941-1944,56,0.01539,0.01527,0.5,76270,1165,75687,1480103,19.41
Reg4,b,1941-1944,57,0.01638,0.01625,0.5,75105,1220,74495,1404416,18.70
Reg4,b,1941-1944,58,0.01767,0.01751,0.5,73885,1294,73238,1329921,18.00
Reg4,b,1941-1944,59,0.01901,0.01883,0.5,72591,1367,71907,1256684,17.31
Reg4,b,1941-1944,60,0.02060,0.02039,0.5,71224,1453,70498,1184776,16.63
Reg4,b,1941-1944,61,0.02222,0.02198,0.5,69771,1533,69005,1114279,15.97
Reg4,b,1941-1944,62,0.02409,0.02381,0.5,68238,1624,67426,1045274,15.32
Reg4,b,1941-1944,63,0.02641,0.02606,0.5,66613,1736,65745,977848,14.68
Reg4,b,1941-1944,64,0.02860,0.02820,0.5,64877,1830,63962,912103,14.06
Reg4,b,1941-1944,65,0.03100,0.03052,0.5,63048,1924,62085,848141,13.45
Reg4,b,1941-1944,66,0.03286,0.03233,0.5,61123,1976,60135,786055,12.86
Reg4,b,1941-1944,67,0.03521,0.03460,0.5,59147,2047,58124,725920,12.27
Reg4,b,1941-1944,68,0.03885,0.03811,0.5,57100,2176,56012,667796,11.70
Reg4,b,1941-1944,69,0.04274,0.04185,0.5,54925,2298,53775,611784,11.14
Reg4,b,1941-1944,70,0.04728,0.04619,0.5,52626,2431,51411,558009,10.60
Reg4,b,1941-1944,71,0.05120,0.04993,0.5,50195,2506,48942,506598,10.09
Reg4,b,1941-1944,72,0.05538,0.05389,0.5,47689,2570,46404,457655,9.60
Reg4,b,1941-1944,73,0.06054,0.05877,0.5,45119,2651,43794,411251,9.11
Reg4,b,1941-1944,74,0.06576,0.06367,0.5,42468,2704,41116,367458,8.65
Reg4,b,1941-1944,75,0.07224,0.06972,0.5,39764,2772,38378,326342,8.21
Reg4,b,1941-1944,76,0.07774,0.07483,0.5,36992,2768,35607,287964,7.78
Reg4,b,1941-1944,77,0.08301,0.07970,0.5,34223,2728,32860,252357,7.37
Reg4,b,1941-1944,78,0.09151,0.08750,0.5,31496,2756,30118,219497,6.97
Reg4,b,1941-1944,79,0.10132,0.09643,0.5,28740,2771,27354,189379,6.59
Reg4,b,1941-1944,80,0.10538,0.10010,0.5,25968,2599,24669,162025,6.24
Reg4,b,1941-1944,81,0.11593,0.10958,0.5,23369,2561,22088,137357,5.88
Reg4,b,1941-1944,82,0.12709,0.11950,0.5,20808,2486,19565,115268,5.54
Reg4,b,1941-1944,83,0.13882,0.12981,0.5,18322,2378,17132,95704,5.22
Reg4,b,1941-1944,84,0.15078,0.14021,0.5,15943,2235,14826,78571,4.93
Reg4,b,1941-1944,85,0.16256,0.15034,0.5,13708,2061,12677,63746,4.65
Reg4,b,1941-1944,86,0.17601,0.16177,0.5,11647,1884,10705,51068,4.38
Reg4,b,1941-1944,87,0.19195,0.17514,0.5,9763,1710,8908,40363,4.13
Reg4,b,1941-1944,88,0.20996,0.19001,0.5,8053,1530,7288,31456,3.91
Reg4,b,1941-1944,89,0.22853,0.20510,0.5,6523,1338,5854,24168,3.71
Reg4,b,1941-1944,90,0.24573,0.21884,0.5,5185,1135,4618,18314,3.53
Reg4,b,1941-1944,91,0.25960,0.22977,0.5,4050,931,3585,13696,3.38
Reg4,b,1941-1944,92,0.26903,0.23713,0.5,3120,740,2750,10111,3.24
Reg4,b,1941-1944,93,0.27406,0.24103,0.5,2380,574,2093,7361,3.09
Reg4,b,1941-1944,94,0.27871,0.24462,0.5,1806,442,1585,5268,2.92
Reg4,b,1941-1944,95,0.32834,0.28204,0.5,1364,385,1172,3683,2.70
Reg4,b,1941-1944,96,0.34945,0.29747,0.5,980,291,834,2511,2.56
Reg4,b,1941-1944,97,0.37120,0.31309,0.5,688,215,580,1677,2.44
Reg4,b,1941-1944,98,0.39352,0.32882,0.5,473,155,395,1096,2.32
Reg4,b,1941-1944,99,0.41632,0.34459,0.5,317,109,263,701,2.21
Reg4,b,1941-1944,100,0.43952,0.36034,0.5,208,75,170,439,2.11
Reg4,b,1941-1944,101,0.46303,0.37598,0.5,133,50,108,268,2.02
Reg4,b,1941-1944,102,0.48673,0.39146,0.5,83,32,67,160,1.93
Reg4,b,1941-1944,103,0.51052,0.40670,0.5,51,21,40,94,1.85
Reg4,b,1941-1944,104,0.53429,0.42165,0.5,30,13,24,53,1.78
Reg4,b,1941-1944,105,0.55794,0.43624,0.5,17,8,14,30,1.71
Reg4,b,1941-1944,106,0.58135,0.45042,0.5,10,4,8,16,1.65
Reg4,b,1941-1944,107,0.60443,0.46415,0.5,5,2,4,9,1.60
