PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Div5,b,1941-1949,0,0.04557,0.04391,0.17,100000,4391,96375,6428399,64.28
Div5,b,1941-1949,1-4,0.00229,0.00910,1.53,95609,870,380285,6332024,66.23
Div5,b,1941-1949,5-9,0.00089,0.00446,2.29,94739,423,472550,5951739,62.82
Div5,b,1941-1949,10-14,0.00085,0.00425,2.7,94316,401,470660,5479189,58.09
Div5,b,1941-1949,15-19,0.00167,0.00831,2.75,93915,780,467819,5008529,53.33
Div5,b,1941-1949,20-24,0.00259,0.01286,2.58,93135,1198,462774,4540710,48.75
Div5,b,1941-1949,25-29,0.00283,0.01406,2.54,91937,1293,456502,4077935,44.36
Div5,b,1941-1949,30-34,0.00347,0.01722,2.59,90644,1560,449468,3621433,39.95
Div5,b,1941-1949,35-39,0.00473,0.02337,2.63,89084,2082,440493,3171966,35.61
Div5,b,1941-1949,40-44,0.00672,0.03308,2.62,87002,2878,428167,2731472,31.40
Div5,b,1941-1949,45-49,0.00954,0.04666,2.63,84124,3926,411322,2303305,27.38
Div5,b,1941-1949,50-54,0.01403,0.06785,2.6,80198,5442,387922,1891983,23.59
Div5,b,1941-1949,55-59,0.01880,0.08990,2.58,74756,6721,357498,1504061,20.12
Div5,b,1941-1949,60-64,0.02540,0.11965,2.58,68036,8140,320456,1146563,16.85
Div5,b,1941-1949,65-69,0.03653,0.16773,2.57,59896,10046,275035,826107,13.79
Div5,b,1941-1949,70-74,0.05174,0.22948,2.54,49849,11439,221102,551072,11.05
Div5,b,1941-1949,75-79,0.07664,0.32177,2.51,38410,12359,161264,329970,8.59
Div5,b,1941-1949,80-84,0.12051,0.45989,2.43,26051,11980,99414,168706,6.48
Div5,b,1941-1949,85-89,0.17864,0.60165,2.29,14070,8465,47389,69292,4.92
Div5,b,1941-1949,90-94,0.23592,0.70087,2.1,5605,3928,16651,21903,3.91
Div5,b,1941-1949,95-99,0.30343,0.79413,2,1677,1331,4388,5252,3.13
Div5,b,1941-1949,100-104,0.38886,0.87041,1.83,345,300,773,864,2.50
Div5,b,1941-1949,105-109,0.48196,0.92219,1.65,45,41,86,92,2.05
Div5,b,1941-1949,110+,0.55861,1.00000,1.79,3,3,6,6,1.79
Div5,b,1950-1959,0,0.03264,0.03175,0.14,100000,3175,97266,6797917,67.98
Div5,b,1950-1959,1-4,0.00139,0.00555,1.55,96825,537,385986,6700651,69.20
Div5,b,1950-1959,5-9,0.00057,0.00285,2.3,96288,275,480698,6314666,65.58
Div5,b,1950-1959,10-14,0.00054,0.00269,2.71,96013,258,479477,5833968,60.76
Div5,b,1950-1959,15-19,0.00109,0.00545,2.73,95755,522,477592,5354492,55.92
Div5,b,1950-1959,20-24,0.00154,0.00767,2.56,95234,730,474387,4876900,51.21
Div5,b,1950-1959,25-29,0.00176,0.00874,2.56,94504,826,470500,4402513,46.59
Div5,b,1950-1959,30-34,0.00226,0.01126,2.63,93677,1055,465886,3932013,41.97
Div5,b,1950-1959,35-39,0.00327,0.01625,2.66,92622,1505,459590,3466127,37.42
Div5,b,1950-1959,40-44,0.00494,0.02443,2.65,91117,2226,450351,3006537,33.00
Div5,b,1950-1959,45-49,0.00747,0.03673,2.67,88891,3265,436849,2556186,28.76
Div5,b,1950-1959,50-54,0.01154,0.05616,2.64,85626,4809,416778,2119337,24.75
Div5,b,1950-1959,55-59,0.01636,0.07870,2.61,80817,6360,388875,1702559,21.07
Div5,b,1950-1959,60-64,0.02300,0.10898,2.6,74457,8114,352802,1313683,17.64
Div5,b,1950-1959,65-69,0.03308,0.15313,2.58,66343,10159,307083,960881,14.48
Div5,b,1950-1959,70-74,0.04717,0.21149,2.56,56184,11882,251917,653798,11.64
Div5,b,1950-1959,75-79,0.07057,0.30038,2.53,44301,13307,188572,401881,9.07
Div5,b,1950-1959,80-84,0.10860,0.42552,2.46,30994,13188,121439,213309,6.88
Div5,b,1950-1959,85-89,0.16443,0.57114,2.33,17806,10170,61849,91870,5.16
Div5,b,1950-1959,90-94,0.23091,0.69645,2.15,7636,5318,23032,30021,3.93
Div5,b,1950-1959,95-99,0.31496,0.80837,1.99,2318,1874,5949,6990,3.02
Div5,b,1950-1959,100-104,0.41675,0.89030,1.78,444,395,949,1041,2.34
Div5,b,1950-1959,105-109,0.52690,0.94039,1.58,49,46,87,92,1.88
Div5,b,1950-1959,110+,0.61708,1.00000,1.62,3,3,5,5,1.62
