PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Reg4,b,1960-1964,0,0.02421,0.02370,0.12,100000,2370,97904,7085443,70.85
Reg4,b,1960-1964,1,0.00163,0.00163,0.5,97630,159,97550,6987538,71.57
Reg4,b,1960-1964,2,0.00102,0.00102,0.5,97470,100,97421,6889988,70.69
Reg4,b,1960-1964,3,0.00078,0.00078,0.5,97371,76,97333,6792568,69.76
Reg4,b,1960-1964,4,0.00065,0.00065,0.5,97295,63,97263,6695235,68.81
Reg4,b,1960-1964,5,0.00055,0.00055,0.5,97232,53,97205,6597972,67.86
Reg4,b,1960-1964,6,0.00049,0.00049,0.5,97178,47,97155,6500767,66.90
Reg4,b,1960-1964,7,0.00043,0.00043,0.5,97131,42,97110,6403612,65.93
Reg4,b,1960-1964,8,0.00039,0.00039,0.5,97089,38,97070,6306502,64.96
Reg4,b,1960-1964,9,0.00036,0.00036,0.5,97051,34,97034,6209432,63.98
Reg4,b,1960-1964,10,0.00035,0.00035,0.5,97017,34,97000,6112398,63.00
Reg4,b,1960-1964,11,0.00036,0.00036,0.5,96983,35,96965,6015398,62.03
Reg4,b,1960-1964,12,0.00038,0.00038,0.5,96947,36,96929,5918433,61.05
Reg4,b,1960-1964,13,0.00043,0.00043,0.5,96911,42,96890,5821504,60.07
Reg4,b,1960-1964,14,0.00049,0.00049,0.5,96869,47,96845,5724614,59.10
Reg4,b,1960-1964,15,0.00061,0.00061,0.5,96822,59,96792,5627768,58.12
Reg4,b,1960-1964,16,0.00082,0.00082,0.5,96763,79,96724,5530976,57.16
Reg4,b,1960-1964,17,0.00097,0.00097,0.5,96684,94,96637,5434252,56.21
Reg4,b,1960-1964,18,0.00113,0.00113,0.5,96590,109,96536,5337615,55.26
Reg4,b,1960-1964,19,0.00125,0.00125,0.5,96481,120,96421,5241079,54.32
Reg4,b,1960-1964,20,0.00129,0.00129,0.5,96361,124,96299,5144658,53.39
Reg4,b,1960-1964,21,0.00141,0.00141,0.5,96237,135,96169,5048359,52.46
Reg4,b,1960-1964,22,0.00134,0.00134,0.5,96102,128,96037,4952190,51.53
Reg4,b,1960-1964,23,0.00136,0.00136,0.5,95973,130,95908,4856152,50.60
Reg4,b,1960-1964,24,0.00124,0.00124,0.5,95843,119,95784,4760244,49.67
Reg4,b,1960-1964,25,0.00129,0.00129,0.5,95724,123,95663,4664461,48.73
Reg4,b,1960-1964,26,0.00127,0.00127,0.5,95601,121,95540,4568798,47.79
Reg4,b,1960-1964,27,0.00131,0.00131,0.5,95479,125,95417,4473258,46.85
Reg4,b,1960-1964,28,0.00132,0.00132,0.5,95355,126,95292,4377841,45.91
Reg4,b,1960-1964,29,0.00136,0.00136,0.5,95229,129,95164,4282549,44.97
Reg4,b,1960-1964,30,0.00142,0.00142,0.5,95099,135,95032,4187385,44.03
Reg4,b,1960-1964,31,0.00149,0.00149,0.5,94964,141,94894,4092353,43.09
Reg4,b,1960-1964,32,0.00157,0.00157,0.5,94823,149,94749,3997459,42.16
Reg4,b,1960-1964,33,0.00171,0.00171,0.5,94674,162,94593,3902711,41.22
Reg4,b,1960-1964,34,0.00175,0.00175,0.5,94512,166,94430,3808117,40.29
Reg4,b,1960-1964,35,0.00187,0.00187,0.5,94347,177,94259,3713688,39.36
Reg4,b,1960-1964,36,0.00206,0.00206,0.5,94170,194,94073,3619429,38.43
Reg4,b,1960-1964,37,0.00223,0.00223,0.5,93976,210,93871,3525356,37.51
Reg4,b,1960-1964,38,0.00239,0.00239,0.5,93767,224,93655,3431484,36.60
Reg4,b,1960-1964,39,0.00269,0.00269,0.5,93543,251,93417,3337830,35.68
Reg4,b,1960-1964,40,0.00285,0.00285,0.5,93291,265,93159,3244413,34.78
Reg4,b,1960-1964,41,0.00299,0.00298,0.5,93026,278,92887,3151254,33.87
Reg4,b,1960-1964,42,0.00346,0.00346,0.5,92748,321,92588,3058367,32.97
Reg4,b,1960-1964,43,0.00376,0.00375,0.5,92428,347,92254,2965779,32.09
Reg4,b,1960-1964,44,0.00425,0.00424,0.5,92081,391,91885,2873525,31.21
Reg4,b,1960-1964,45,0.00456,0.00455,0.5,91690,418,91481,2781639,30.34
Reg4,b,1960-1964,46,0.00501,0.00500,0.5,91272,456,91044,2690158,29.47
Reg4,b,1960-1964,47,0.00554,0.00553,0.5,90816,502,90565,2599114,28.62
Reg4,b,1960-1964,48,0.00603,0.00601,0.5,90314,543,90042,2508550,27.78
