PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Reg4,f,1960-1964,0,0.02067,0.02030,0.11,100000,2030,98196,7463830,74.64
Reg4,f,1960-1964,1-4,0.00091,0.00364,1.6,97970,356,391027,7365634,75.18
Reg4,f,1960-1964,5-9,0.00037,0.00186,2.2,97614,181,487564,6974608,71.45
Reg4,f,1960-1964,10-14,0.00030,0.00151,2.58,97433,147,486809,6487044,66.58
Reg4,f,1960-1964,15-19,0.00057,0.00283,2.75,97286,276,485809,6000235,61.68
Reg4,f,1960-1964,20-24,0.00075,0.00374,2.53,97010,363,484154,5514425,56.84
Reg4,f,1960-1964,25-29,0.00084,0.00420,2.55,96647,406,482239,5030272,52.05
Reg4,f,1960-1964,30-34,0.00117,0.00584,2.62,96241,562,479869,4548032,47.26
Reg4,f,1960-1964,35-39,0.00172,0.00855,2.67,95679,818,476492,4068163,42.52
Reg4,f,1960-1964,40-44,0.00259,0.01288,2.7,94861,1222,471490,3591672,37.86
Reg4,f,1960-1964,45-49,0.00405,0.02007,2.66,93639,1880,463804,3120182,33.32
Reg4,f,1960-1964,50-54,0.00601,0.02963,2.65,91760,2719,452401,2656378,28.95
Reg4,f,1960-1964,55-59,0.00841,0.04125,2.63,89041,3673,436494,2203977,24.75
Reg4,f,1960-1964,60-64,0.01254,0.06093,2.66,85368,5201,414692,1767483,20.70
Reg4,f,1960-1964,65-69,0.01946,0.09302,2.63,80166,7457,383142,1352791,16.87
Reg4,f,1960-1964,70-74,0.03187,0.14822,2.65,72709,10777,338194,969649,13.34
Reg4,f,1960-1964,75-79,0.05322,0.23587,2.59,61932,14608,274503,631454,10.20
Reg4,f,1960-1964,80-84,0.08895,0.36501,2.54,47324,17274,194192,356951,7.54
Reg4,f,1960-1964,85-89,0.14825,0.53442,2.39,30050,16059,108324,162759,5.42
Reg4,f,1960-1964,90-94,0.22939,0.69773,2.19,13991,9762,42555,54435,3.89
Reg4,f,1960-1964,95-99,0.33890,0.83489,1.96,4229,3531,10418,11881,2.81
Reg4,f,1960-1964,100-104,0.46874,0.91985,1.7,698,642,1370,1462,2.09
Reg4,f,1960-1964,105-109,0.60373,0.96230,1.46,56,54,89,92,1.65
Reg4,f,1960-1964,110+,0.70908,1.00000,1.41,2,2,3,3,1.41
Reg4,f,1965-1969,0,0.01777,0.01749,0.1,100000,1749,98431,7514157,75.14
Reg4,f,1965-1969,1-4,0.00082,0.00326,1.61,98251,320,392239,7415726,75.48
Reg4,f,1965-1969,5-9,0.00035,0.00175,2.26,97931,171,489185,7023487,71.72
Reg4,f,1965-1969,10-14,0.00030,0.00148,2.67,97760,145,488461,6534302,66.84
Reg4,f,1965-1969,15-19,0.00061,0.00306,2.76,97615,299,487404,6045842,61.94
Reg4,f,1965-1969,20-24,0.00075,0.00373,2.52,97316,363,485679,5558438,57.12
