PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Reg3,f,1941-1944,0,0.04708,0.04534,0.18,100000,4534,96304,6574250,65.74
Reg3,f,1941-1944,1-4,0.00298,0.01183,1.43,95466,1129,378962,6477946,67.86
Reg3,f,1941-1944,5-9,0.00090,0.00449,2.24,94337,424,470515,6098984,64.65
Reg3,f,1941-1944,10-14,0.00083,0.00413,2.75,93913,388,468689,5628469,59.93
Reg3,f,1941-1944,15-19,0.00171,0.00849,2.71,93524,794,465807,5159780,55.17
Reg3,f,1941-1944,20-24,0.00243,0.01209,2.59,92730,1121,460946,4693973,50.62
Reg3,f,1941-1944,25-29,0.00278,0.01383,2.54,91609,1267,454922,4233028,46.21
Reg3,f,1941-1944,30-34,0.00337,0.01670,2.6,90342,1508,448090,3778105,41.82
Reg3,f,1941-1944,35-39,0.00455,0.02251,2.61,88834,1999,439387,3330015,37.49
Reg3,f,1941-1944,40-44,0.00581,0.02864,2.59,86834,2487,428170,2890628,33.29
Reg3,f,1941-1944,45-49,0.00778,0.03818,2.59,84347,3220,413987,2462458,29.19
Reg3,f,1941-1944,50-54,0.01082,0.05273,2.62,81127,4278,395443,2048472,25.25
Reg3,f,1941-1944,55-59,0.01452,0.07011,2.55,76850,5388,371063,1653029,21.51
Reg3,f,1941-1944,60-64,0.02024,0.09659,2.65,71462,6902,341078,1281965,17.94
Reg3,f,1941-1944,65-69,0.03042,0.14158,2.56,64559,9141,300493,940887,14.57
Reg3,f,1941-1944,70-74,0.04633,0.20833,2.58,55419,11546,249191,640394,11.56
Reg3,f,1941-1944,75-79,0.07102,0.30213,2.53,43873,13255,186638,391204,8.92
Reg3,f,1941-1944,80-84,0.11713,0.45019,2.43,30618,13784,117678,204566,6.68
Reg3,f,1941-1944,85-89,0.17006,0.58306,2.3,16834,9815,57716,86888,5.16
Reg3,f,1941-1944,90-94,0.22154,0.67377,2.09,7019,4729,21346,29172,4.16
Reg3,f,1941-1944,95-99,0.27610,0.76049,2.05,2290,1741,6307,7826,3.42
Reg3,f,1941-1944,100-104,0.34936,0.83829,1.9,548,460,1316,1519,2.77
Reg3,f,1941-1944,105-109,0.43040,0.89579,1.74,89,79,185,203,2.29
Reg3,f,1941-1944,110+,0.49712,1.00000,2.01,9,9,19,19,2.01
Reg3,f,1945-1949,0,0.03577,0.03472,0.15,100000,3472,97060,6882009,68.82
Reg3,f,1945-1949,1-4,0.00183,0.00730,1.54,96528,705,384380,6784949,70.29
Reg3,f,1945-1949,5-9,0.00071,0.00355,2.24,95823,341,478177,6400569,66.80
Reg3,f,1945-1949,10-14,0.00063,0.00315,2.71,95483,301,476725,5922392,62.03
Reg3,f,1945-1949,15-19,0.00121,0.00606,2.71,95182,576,474591,5445666,57.21
Reg3,f,1945-1949,20-24,0.00172,0.00857,2.57,94606,811,471055,4971075,52.55
Reg3,f,1945-1949,25-29,0.00200,0.00994,2.58,93795,933,466713,4500020,47.98
Reg3,f,1945-1949,30-34,0.00254,0.01262,2.6,92862,1172,461494,4033307,43.43
Reg3,f,1945-1949,35-39,0.00345,0.01713,2.63,91690,1571,454728,3571813,38.96
Reg3,f,1945-1949,40-44,0.00483,0.02388,2.62,90119,2152,445470,3117085,34.59
Reg3,f,1945-1949,45-49,0.00660,0.03250,2.64,87967,2859,433088,2671616,30.37
Reg3,f,1945-1949,50-54,0.00953,0.04659,2.59,85108,3966,415986,2238528,26.30
Reg3,f,1945-1949,55-59,0.01280,0.06211,2.62,81143,5040,393704,1822542,22.46
Reg3,f,1945-1949,60-64,0.01750,0.08397,2.58,76103,6390,365080,1428838,18.78
Reg3,f,1945-1949,65-69,0.02771,0.13007,2.65,69713,9067,327261,1063758,15.26
Reg3,f,1945-1949,70-74,0.04155,0.18876,2.58,60645,11447,275507,736497,12.14
Reg3,f,1945-1949,75-79,0.06644,0.28573,2.55,49198,14057,211584,460990,9.37
Reg3,f,1945-1949,80-84,0.10361,0.41063,2.48,35141,14430,139275,249406,7.10
Reg3,f,1945-1949,85-89,0.16166,0.56483,2.33,20711,11698,72363,110130,5.32
Reg3,f,1945-1949,90-94,0.21589,0.66687,2.13,9013,6010,27840,37767,4.19
Reg3,f,1945-1949,95-99,0.28469,0.77293,2.04,3002,2321,8151,9927,3.31
Reg3,f,1945-1949,100-104,0.37230,0.85872,1.86,682,585,1573,1775,2.60
Reg3,f,1945-1949,105-109,0.46911,0.91688,1.68,96,88,188,203,2.11
Reg3,f,1945-1949,110+,0.54918,1.00000,1.82,8,8,15,15,1.82
Reg3,f,1950-1954,0,0.03047,0.02969,0.14,100000,2969,97442,7101284,71.01
