PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Reg2,m,1941-1949,0,0.03848,0.03726,0.15,100000,3726,96827,6509083,65.09
Reg2,m,1941-1949,1,0.00305,0.00305,0.5,96274,293,96128,6412256,66.60
Reg2,m,1941-1949,2,0.00185,0.00185,0.5,95981,177,95892,6316129,65.81
Reg2,m,1941-1949,3,0.00143,0.00143,0.5,95804,137,95735,6220236,64.93
Reg2,m,1941-1949,4,0.00117,0.00117,0.5,95667,111,95611,6124501,64.02
Reg2,m,1941-1949,5,0.00106,0.00106,0.5,95555,101,95505,6028890,63.09
Reg2,m,1941-1949,6,0.00101,0.00101,0.5,95455,96,95407,5933385,62.16
Reg2,m,1941-1949,7,0.00097,0.00097,0.5,95359,92,95312,5837978,61.22
Reg2,m,1941-1949,8,0.00093,0.00093,0.5,95266,89,95222,5742666,60.28
Reg2,m,1941-1949,9,0.00089,0.00089,0.5,95177,85,95135,5647444,59.34
Reg2,m,1941-1949,10,0.00086,0.00086,0.5,95092,82,95051,5552310,58.39
Reg2,m,1941-1949,11,0.00087,0.00087,0.5,95011,82,94970,5457258,57.44
Reg2,m,1941-1949,12,0.00092,0.00092,0.5,94928,88,94885,5362289,56.49
Reg2,m,1941-1949,13,0.00103,0.00103,0.5,94841,97,94792,5267404,55.54
Reg2,m,1941-1949,14,0.00117,0.00117,0.5,94743,111,94688,5172612,54.60
Reg2,m,1941-1949,15,0.00135,0.00135,0.5,94632,128,94568,5077924,53.66
Reg2,m,1941-1949,16,0.00151,0.00151,0.5,94504,142,94433,4983356,52.73
Reg2,m,1941-1949,17,0.00163,0.00163,0.5,94362,154,94285,4888923,51.81
Reg2,m,1941-1949,18,0.00173,0.00172,0.5,94208,162,94127,4794637,50.89
Reg2,m,1941-1949,19,0.00179,0.00179,0.5,94046,168,93962,4700510,49.98
Reg2,m,1941-1949,20,0.00183,0.00183,0.5,93878,172,93792,4606548,49.07
Reg2,m,1941-1949,21,0.00187,0.00187,0.5,93706,175,93618,4512756,48.16
Reg2,m,1941-1949,22,0.00190,0.00190,0.5,93531,177,93442,4419138,47.25
Reg2,m,1941-1949,23,0.00191,0.00191,0.5,93353,179,93264,4325696,46.34
Reg2,m,1941-1949,24,0.00192,0.00192,0.5,93175,179,93086,4232432,45.42
Reg2,m,1941-1949,25,0.00191,0.00191,0.5,92996,178,92907,4139346,44.51
Reg2,m,1941-1949,26,0.00193,0.00192,0.5,92818,179,92729,4046439,43.60
Reg2,m,1941-1949,27,0.00196,0.00196,0.5,92640,181,92549,3953710,42.68
Reg2,m,1941-1949,28,0.00202,0.00202,0.5,92459,186,92365,3861160,41.76
Reg2,m,1941-1949,29,0.00210,0.00210,0.5,92272,194,92175,3768795,40.84
Reg2,m,1941-1949,30,0.00220,0.00220,0.5,92079,203,91977,3676619,39.93
Reg2,m,1941-1949,31,0.00232,0.00232,0.5,91876,213,91769,3584642,39.02
Reg2,m,1941-1949,32,0.00246,0.00245,0.5,91663,225,91551,3492873,38.11
Reg2,m,1941-1949,33,0.00261,0.00261,0.5,91438,239,91319,3401322,37.20
Reg2,m,1941-1949,34,0.00279,0.00279,0.5,91200,254,91073,3310003,36.29
Reg2,m,1941-1949,35,0.00301,0.00301,0.5,90945,273,90809,3218930,35.39
Reg2,m,1941-1949,36,0.00324,0.00324,0.5,90672,294,90525,3128122,34.50
Reg2,m,1941-1949,37,0.00351,0.00350,0.5,90378,317,90220,3037597,33.61
Reg2,m,1941-1949,38,0.00382,0.00381,0.5,90062,343,89890,2947377,32.73
Reg2,m,1941-1949,39,0.00416,0.00415,0.5,89718,373,89532,2857486,31.85
Reg2,m,1941-1949,40,0.00452,0.00451,0.5,89346,403,89144,2767954,30.98
Reg2,m,1941-1949,41,0.00489,0.00488,0.5,88943,434,88726,2678810,30.12
Reg2,m,1941-1949,42,0.00534,0.00533,0.5,88509,472,88273,2590084,29.26
Reg2,m,1941-1949,43,0.00585,0.00583,0.5,88037,513,87780,2501811,28.42
Reg2,m,1941-1949,44,0.00635,0.00633,0.5,87524,554,87247,2414031,27.58
Reg2,m,1941-1949,45,0.00692,0.00689,0.5,86970,600,86670,2326784,26.75
Reg2,m,1941-1949,46,0.00753,0.00750,0.5,86371,648,86047,2240113,25.94
Reg2,m,1941-1949,47,0.00819,0.00816,0.5,85723,699,85373,2154066,25.13
Reg2,m,1941-1949,48,0.00894,0.00890,0.5,85024,757,84645,2068693,24.33
Reg2,m,1941-1949,49,0.00981,0.00977,0.5,84267,823,83856,1984048,23.54
Reg2,m,1941-1949,50,0.01081,0.01075,0.5,83444,897,82996,1900192,22.77
Reg2,m,1941-1949,51,0.01173,0.01167,0.5,82547,963,82065,1817196,22.01
Reg2,m,1941-1949,52,0.01271,0.01263,0.5,81584,1031,81069,1735131,21.27
Reg2,m,1941-1949,53,0.01380,0.01370,0.5,80553,1104,80001,1654062,20.53
Reg2,m,1941-1949,54,0.01493,0.01482,0.5,79449,1177,78861,1574061,19.81
Reg2,m,1941-1949,55,0.01617,0.01604,0.5,78272,1256,77644,1495200,19.10
Reg2,m,1941-1949,56,0.01746,0.01731,0.5,77016,1333,76350,1417556,18.41
Reg2,m,1941-1949,57,0.01885,0.01867,0.5,75684,1413,74977,1341206,17.72
Reg2,m,1941-1949,58,0.02037,0.02016,0.5,74270,1497,73521,1266229,17.05
Reg2,m,1941-1949,59,0.02195,0.02171,0.5,72773,1580,71983,1192708,16.39
Reg2,m,1941-1949,60,0.02365,0.02338,0.5,71193,1664,70361,1120725,15.74
Reg2,m,1941-1949,61,0.02540,0.02508,0.5,69529,1744,68657,1050364,15.11
Reg2,m,1941-1949,62,0.02740,0.02703,0.5,67785,1832,66869,981707,14.48
Reg2,m,1941-1949,63,0.02966,0.02923,0.5,65953,1928,64989,914838,13.87
Reg2,m,1941-1949,64,0.03197,0.03147,0.5,64025,2015,63018,849850,13.27
Reg2,m,1941-1949,65,0.03458,0.03399,0.5,62010,2108,60956,786832,12.69
Reg2,m,1941-1949,66,0.03726,0.03658,0.5,59903,2191,58807,725876,12.12
Reg2,m,1941-1949,67,0.04025,0.03946,0.5,57711,2277,56573,667069,11.56
Reg2,m,1941-1949,68,0.04375,0.04282,0.5,55434,2374,54247,610496,11.01
Reg2,m,1941-1949,69,0.04744,0.04634,0.5,53061,2459,51831,556249,10.48
Reg2,m,1941-1949,70,0.05149,0.05020,0.5,50602,2540,49332,504417,9.97
Reg2,m,1941-1949,71,0.05550,0.05400,0.5,48062,2596,46764,455085,9.47
Reg2,m,1941-1949,72,0.06022,0.05846,0.5,45466,2658,44137,408322,8.98
Reg2,m,1941-1949,73,0.06581,0.06372,0.5,42808,2728,41445,364184,8.51
Reg2,m,1941-1949,74,0.07175,0.06926,0.5,40081,2776,38693,322740,8.05
Reg2,m,1941-1949,75,0.07854,0.07557,0.5,37305,2819,35895,284047,7.61
Reg2,m,1941-1949,76,0.08557,0.08206,0.5,34485,2830,33070,248152,7.20
Reg2,m,1941-1949,77,0.09288,0.08875,0.5,31655,2810,30251,215082,6.79
Reg2,m,1941-1949,78,0.10136,0.09647,0.5,28846,2783,27454,184831,6.41
Reg2,m,1941-1949,79,0.11059,0.10480,0.5,26063,2731,24697,157377,6.04
Reg2,m,1941-1949,80,0.12025,0.11343,0.5,23332,2646,22008,132679,5.69
Reg2,m,1941-1949,81,0.13147,0.12337,0.5,20685,2552,19409,110671,5.35
Reg2,m,1941-1949,82,0.14365,0.13403,0.5,18133,2430,16918,91261,5.03
Reg2,m,1941-1949,83,0.15674,0.14535,0.5,15703,2282,14562,74343,4.73
Reg2,m,1941-1949,84,0.17043,0.15705,0.5,13421,2108,12367,59781,4.45
Reg2,m,1941-1949,85,0.18455,0.16896,0.5,11313,1911,10357,47415,4.19
Reg2,m,1941-1949,86,0.20025,0.18202,0.5,9402,1711,8546,37057,3.94
Reg2,m,1941-1949,87,0.21826,0.19679,0.5,7690,1513,6934,28511,3.71
Reg2,m,1941-1949,88,0.23835,0.21297,0.5,6177,1315,5519,21578,3.49
Reg2,m,1941-1949,89,0.25903,0.22933,0.5,4861,1115,4304,16059,3.30
Reg2,m,1941-1949,90,0.27778,0.24391,0.5,3747,914,3290,11755,3.14
Reg2,m,1941-1949,91,0.29449,0.25669,0.5,2833,727,2469,8465,2.99
Reg2,m,1941-1949,92,0.30888,0.26756,0.5,2106,563,1824,5996,2.85
Reg2,m,1941-1949,93,0.32054,0.27626,0.5,1542,426,1329,4172,2.71
Reg2,m,1941-1949,94,0.33473,0.28674,0.5,1116,320,956,2843,2.55
Reg2,m,1941-1949,95,0.38169,0.32052,0.5,796,255,669,1887,2.37
Reg2,m,1941-1949,96,0.40559,0.33721,0.5,541,182,450,1218,2.25
Reg2,m,1941-1949,97,0.42995,0.35388,0.5,359,127,295,768,2.14
Reg2,m,1941-1949,98,0.45465,0.37044,0.5,232,86,189,473,2.04
Reg2,m,1941-1949,99,0.47957,0.38682,0.5,146,56,118,285,1.95
Reg2,m,1941-1949,100,0.50460,0.40294,0.5,89,36,71,167,1.87
Reg2,m,1941-1949,101,0.52961,0.41873,0.5,53,22,42,96,1.79
Reg2,m,1941-1949,102,0.55446,0.43411,0.5,31,13,24,53,1.72
Reg2,m,1941-1949,103,0.57905,0.44904,0.5,18,8,14,29,1.65
Reg2,m,1941-1949,104,0.60325,0.46346,0.5,10,4,7,15,1.60
Reg2,m,1941-1949,105,0.62696,0.47733,0.5,5,2,4,8,1.54
Reg2,m,1941-1949,106,0.65007,0.49060,0.5,3,1,2,4,1.49
Reg2,m,1941-1949,107,0.67249,0.50327,0.5,1,1,1,2,1.45
Reg2,m,1941-1949,108,0.69416,0.51531,0.5,1,0,1,1,1.41
Reg2,m,1941-1949,109,0.71500,0.52670,0.5,0,0,0,0,1.38
Reg2,m,1941-1949,110+,0.73496,1.00000,1.36,0,0,0,0,1.36
