PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Reg2,f,1941-1949,0,0.02957,0.02884,0.14,100000,2884,97508,6973803,69.74
Reg2,f,1941-1949,1-4,0.00159,0.00633,1.56,97116,615,386964,6876295,70.80
Reg2,f,1941-1949,5-9,0.00068,0.00338,2.32,96502,326,481635,6489331,67.25
Reg2,f,1941-1949,10-14,0.00061,0.00303,2.63,96176,292,480189,6007695,62.47
Reg2,f,1941-1949,15-19,0.00095,0.00476,2.66,95884,456,478352,5527507,57.65
Reg2,f,1941-1949,20-24,0.00127,0.00633,2.57,95428,604,475673,5049155,52.91
Reg2,f,1941-1949,25-29,0.00149,0.00743,2.58,94824,705,472413,4573482,48.23
Reg2,f,1941-1949,30-34,0.00194,0.00967,2.62,94119,910,468428,4101069,43.57
Reg2,f,1941-1949,35-39,0.00271,0.01344,2.63,93209,1253,463078,3632641,38.97
Reg2,f,1941-1949,40-44,0.00383,0.01900,2.64,91956,1747,455661,3169563,34.47
Reg2,f,1941-1949,45-49,0.00562,0.02772,2.64,90209,2500,445144,2713902,30.08
Reg2,f,1941-1949,50-54,0.00819,0.04016,2.63,87709,3523,430194,2268758,25.87
Reg2,f,1941-1949,55-59,0.01195,0.05813,2.63,84186,4894,409348,1838563,21.84
Reg2,f,1941-1949,60-64,0.01797,0.08619,2.64,79293,6834,380317,1429215,18.02
Reg2,f,1941-1949,65-69,0.02869,0.13435,2.64,72458,9735,339280,1048899,14.48
Reg2,f,1941-1949,70-74,0.04646,0.20898,2.6,62723,13108,282157,709619,11.31
Reg2,f,1941-1949,75-79,0.07553,0.31838,2.53,49615,15797,209137,427461,8.62
Reg2,f,1941-1949,80-84,0.11652,0.44913,2.45,33819,15189,130358,218324,6.46
Reg2,f,1941-1949,85-89,0.18160,0.61015,2.31,18630,11367,62595,87967,4.72
Reg2,f,1941-1949,90-94,0.26275,0.74422,2.09,7263,5405,20571,25371,3.49
Reg2,f,1941-1949,95-99,0.37337,0.86232,1.88,1858,1602,4290,4800,2.58
Reg2,f,1941-1949,100-104,0.49494,0.92986,1.64,256,238,481,509,1.99
