PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Reg2,b,1941-1944,0,0.03775,0.03658,0.15,100000,3658,96901,6633253,66.33
Reg2,b,1941-1944,1-4,0.00213,0.00849,1.55,96342,818,383365,6536351,67.85
Reg2,b,1941-1944,5-9,0.00095,0.00473,2.37,95524,452,476427,6152986,64.41
Reg2,b,1941-1944,10-14,0.00088,0.00439,2.63,95071,418,474368,5676559,59.71
Reg2,b,1941-1944,15-19,0.00138,0.00690,2.63,94654,653,471721,5202191,54.96
Reg2,b,1941-1944,20-24,0.00170,0.00846,2.56,94001,796,468060,4730470,50.32
Reg2,b,1941-1944,25-29,0.00194,0.00965,2.56,93205,900,463832,4262410,45.73
Reg2,b,1941-1944,30-34,0.00248,0.01235,2.61,92305,1140,458808,3798578,41.15
Reg2,b,1941-1944,35-39,0.00346,0.01714,2.63,91166,1563,452128,3339770,36.63
Reg2,b,1941-1944,40-44,0.00488,0.02411,2.64,89603,2160,442921,2887643,32.23
Reg2,b,1941-1944,45-49,0.00736,0.03617,2.64,87443,3163,429737,2444722,27.96
Reg2,b,1941-1944,50-54,0.01085,0.05288,2.64,84280,4457,410881,2014985,23.91
Reg2,b,1941-1944,55-59,0.01599,0.07700,2.61,79823,6147,384419,1604104,20.10
Reg2,b,1941-1944,60-64,0.02360,0.11174,2.63,73676,8233,348862,1219685,16.55
Reg2,b,1941-1944,65-69,0.03546,0.16339,2.6,65444,10693,301526,870824,13.31
Reg2,b,1941-1944,70-74,0.05579,0.24550,2.56,54751,13441,240926,569298,10.40
Reg2,b,1941-1944,75-79,0.08548,0.35229,2.51,41309,14553,170256,328372,7.95
Reg2,b,1941-1944,80-84,0.13375,0.49639,2.4,26757,13282,99305,158115,5.91
Reg2,b,1941-1944,85-89,0.20042,0.64766,2.27,13475,8727,43545,58810,4.36
Reg2,b,1941-1944,90-94,0.29140,0.77837,2.01,4748,3695,12682,15265,3.22
Reg2,b,1941-1944,95-99,0.39537,0.87763,1.83,1052,923,2336,2583,2.45
Reg2,b,1941-1944,100-104,0.51409,0.93666,1.61,129,121,235,247,1.92
Reg2,b,1941-1944,105-109,0.63216,0.96721,1.41,8,8,12,13,1.58
Reg2,b,1941-1944,110+,0.72311,1.00000,1.38,0,0,0,0,1.38
Reg2,b,1945-1949,0,0.03174,0.03089,0.14,100000,3089,97332,6797586,67.98
Reg2,b,1945-1949,1-4,0.00147,0.00588,1.6,96911,569,386274,6700254,69.14
Reg2,b,1945-1949,5-9,0.00074,0.00369,2.38,96341,355,480775,6313980,65.54
Reg2,b,1945-1949,10-14,0.00072,0.00357,2.66,95986,343,479127,5833205,60.77
Reg2,b,1945-1949,15-19,0.00118,0.00588,2.65,95643,562,476898,5354079,55.98
Reg2,b,1945-1949,20-24,0.00147,0.00735,2.53,95081,698,473679,4877181,51.29
Reg2,b,1945-1949,25-29,0.00157,0.00784,2.55,94383,740,470104,4403502,46.66
Reg2,b,1945-1949,30-34,0.00199,0.00991,2.62,93643,928,466005,3933397,42.00
Reg2,b,1945-1949,35-39,0.00288,0.01428,2.66,92715,1324,460473,3467392,37.40
Reg2,b,1945-1949,40-44,0.00440,0.02180,2.66,91391,1992,452298,3006920,32.90
Reg2,b,1945-1949,45-49,0.00664,0.03272,2.66,89399,2925,440165,2554622,28.58
Reg2,b,1945-1949,50-54,0.01029,0.05024,2.63,86474,4344,422085,2114457,24.45
Reg2,b,1945-1949,55-59,0.01519,0.07334,2.63,82130,6023,396398,1692372,20.61
Reg2,b,1945-1949,60-64,0.02228,0.10576,2.6,76107,8049,361224,1295975,17.03
Reg2,b,1945-1949,65-69,0.03388,0.15670,2.61,68058,10665,314760,934750,13.73
Reg2,b,1945-1949,70-74,0.05149,0.22893,2.58,57393,13139,255171,619991,10.80
Reg2,b,1945-1949,75-79,0.08232,0.34156,2.51,44254,15116,183631,364820,8.24
Reg2,b,1945-1949,80-84,0.12346,0.46860,2.43,29139,13654,110602,181189,6.22
Reg2,b,1945-1949,85-89,0.19133,0.62948,2.28,15484,9747,50943,70587,4.56
Reg2,b,1945-1949,90-94,0.26901,0.75241,2.07,5737,4317,16047,19645,3.42
Reg2,b,1945-1949,95-99,0.38179,0.86842,1.86,1420,1234,3231,3598,2.53
Reg2,b,1945-1949,100-104,0.50271,0.93276,1.63,187,174,347,367,1.96
Reg2,b,1945-1949,105-109,0.62443,0.96590,1.42,13,12,19,20,1.59
Reg2,b,1945-1949,110+,0.71866,1.00000,1.39,0,0,1,1,1.39
Reg2,b,1950-1954,0,0.02654,0.02593,0.12,100000,2593,97723,6943361,69.43
Reg2,b,1950-1954,1-4,0.00121,0.00481,1.62,97407,469,388511,6845638,70.28
Reg2,b,1950-1954,5-9,0.00057,0.00284,2.34,96938,276,483959,6457127,66.61
Reg2,b,1950-1954,10-14,0.00056,0.00280,2.71,96663,270,482695,5973168,61.79
Reg2,b,1950-1954,15-19,0.00104,0.00519,2.67,96392,500,480798,5490473,56.96
