PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Reg2,f,1941,0,0.03553,0.03449,0.15,100000,3449,97077,6809808,68.10
Reg2,f,1941,1-4,0.00210,0.00835,1.48,96551,807,384174,6712731,69.53
Reg2,f,1941,5-9,0.00083,0.00416,2.32,95744,399,477651,6328557,66.10
Reg2,f,1941,10-14,0.00071,0.00355,2.65,95346,339,475931,5850906,61.37
Reg2,f,1941,15-19,0.00120,0.00601,2.66,95007,571,473700,5374975,56.57
Reg2,f,1941,20-24,0.00163,0.00810,2.58,94436,765,470330,4901275,51.90
Reg2,f,1941,25-29,0.00188,0.00937,2.58,93671,878,466230,4430945,47.30
Reg2,f,1941,30-34,0.00240,0.01191,2.6,92794,1105,461317,3964716,42.73
Reg2,f,1941,35-39,0.00309,0.01533,2.61,91689,1406,455080,3503398,38.21
Reg2,f,1941,40-44,0.00423,0.02095,2.67,90283,1891,447010,3048319,33.76
Reg2,f,1941,45-49,0.00622,0.03064,2.61,88392,2708,435490,2601308,29.43
Reg2,f,1941,50-54,0.00874,0.04282,2.65,85683,3669,419791,2165818,25.28
Reg2,f,1941,55-59,0.01278,0.06201,2.63,82014,5085,398021,1746027,21.29
Reg2,f,1941,60-64,0.01955,0.09349,2.67,76928,7192,367860,1348006,17.52
Reg2,f,1941,65-69,0.03071,0.14327,2.66,69737,9991,325323,980145,14.05
Reg2,f,1941,70-74,0.04949,0.22121,2.6,59745,13216,267044,654822,10.96
Reg2,f,1941,75-79,0.08064,0.33695,2.56,46529,15678,194429,387779,8.33
Reg2,f,1941,80-84,0.12179,0.46431,2.44,30851,14325,117616,193349,6.27
Reg2,f,1941,85-89,0.18909,0.62546,2.29,16527,10337,54666,75734,4.58
Reg2,f,1941,90-94,0.27135,0.75455,2.06,6190,4671,17212,21067,3.40
Reg2,f,1941,95-99,0.38106,0.86789,1.86,1519,1319,3460,3855,2.54
Reg2,f,1941,100-104,0.50171,0.93235,1.63,201,187,373,395,1.97
Reg2,f,1941,105-109,0.62289,0.96557,1.43,14,13,21,22,1.60
Reg2,f,1941,110+,0.71657,1.00000,1.4,0,0,1,1,1.40
Reg2,f,1942,0,0.03316,0.03224,0.15,100000,3224,97246,6874149,68.74
Reg2,f,1942,1-4,0.00187,0.00745,1.58,96776,721,385357,6776903,70.03
Reg2,f,1942,5-9,0.00073,0.00365,2.25,96055,351,479310,6391546,66.54
Reg2,f,1942,10-14,0.00062,0.00311,2.66,95704,298,477823,5912235,61.78
Reg2,f,1942,15-19,0.00105,0.00524,2.68,95406,500,475873,5434413,56.96
Reg2,f,1942,20-24,0.00146,0.00730,2.6,94907,693,472869,4958540,52.25
Reg2,f,1942,25-29,0.00173,0.00862,2.58,94214,812,469105,4485670,47.61
Reg2,f,1942,30-34,0.00228,0.01134,2.62,93402,1059,464488,4016566,43.00
Reg2,f,1942,35-39,0.00306,0.01517,2.62,92344,1401,458378,3552077,38.47
Reg2,f,1942,40-44,0.00414,0.02048,2.66,90942,1862,450345,3093700,34.02
Reg2,f,1942,45-49,0.00606,0.02987,2.64,89080,2661,439113,2643355,29.67
Reg2,f,1942,50-54,0.00869,0.04259,2.65,86420,3681,423456,2204241,25.51
Reg2,f,1942,55-59,0.01246,0.06049,2.63,82739,5005,401842,1780786,21.52
Reg2,f,1942,60-64,0.01921,0.09195,2.68,77734,7147,372102,1378944,17.74
Reg2,f,1942,65-69,0.02991,0.13976,2.66,70586,9865,329801,1006842,14.26
Reg2,f,1942,70-74,0.04876,0.21824,2.6,60721,13252,271774,677041,11.15
Reg2,f,1942,75-79,0.07626,0.32206,2.59,47469,15288,200482,405267,8.54
Reg2,f,1942,80-84,0.12055,0.46074,2.44,32181,14827,122999,204785,6.36
Reg2,f,1942,85-89,0.18344,0.61363,2.3,17354,10649,58051,81786,4.71
Reg2,f,1942,90-94,0.25883,0.73502,2.06,6705,4928,19041,23735,3.54
Reg2,f,1942,95-99,0.36471,0.85488,1.89,1777,1519,4165,4694,2.64
Reg2,f,1942,100-104,0.47956,0.92309,1.67,258,238,496,529,2.05
Reg2,f,1942,105-109,0.59716,0.96003,1.47,20,19,32,33,1.67
Reg2,f,1942,110+,0.68967,1.00000,1.45,1,1,1,1,1.45
Reg2,f,1943,0,0.03243,0.03155,0.14,100000,3155,97298,6839021,68.39
Reg2,f,1943,1-4,0.00211,0.00840,1.54,96845,814,385376,6741723,69.61
Reg2,f,1943,5-9,0.00083,0.00415,2.29,96031,399,479073,6356347,66.19
Reg2,f,1943,10-14,0.00070,0.00347,2.61,95632,332,477368,5877274,61.46
Reg2,f,1943,15-19,0.00108,0.00538,2.64,95301,512,475294,5399906,56.66
Reg2,f,1943,20-24,0.00138,0.00689,2.59,94788,653,472364,4924612,51.95
Reg2,f,1943,25-29,0.00172,0.00857,2.58,94135,807,468725,4452248,47.30
Reg2,f,1943,30-34,0.00228,0.01136,2.62,93328,1060,464114,3983523,42.68
Reg2,f,1943,35-39,0.00311,0.01544,2.59,92268,1425,457914,3519408,38.14
Reg2,f,1943,40-44,0.00406,0.02009,2.62,90844,1825,449879,3061495,33.70
Reg2,f,1943,45-49,0.00620,0.03055,2.63,89019,2720,438640,2611615,29.34
Reg2,f,1943,50-54,0.00873,0.04275,2.63,86299,3689,422756,2172975,25.18
Reg2,f,1943,55-59,0.01293,0.06273,2.6,82609,5182,400619,1750219,21.19
Reg2,f,1943,60-64,0.01938,0.09269,2.65,77428,7177,370254,1349601,17.43
Reg2,f,1943,65-69,0.03087,0.14367,2.59,70251,10093,326932,979347,13.94
Reg2,f,1943,70-74,0.05015,0.22350,2.57,60158,13445,268108,652414,10.85
Reg2,f,1943,75-79,0.07942,0.33135,2.5,46713,15478,194885,384307,8.23
Reg2,f,1943,80-84,0.12744,0.47931,2.41,31235,14971,117472,189422,6.06
Reg2,f,1943,85-89,0.19401,0.63676,2.3,16264,10356,53379,71950,4.42
Reg2,f,1943,90-94,0.29939,0.79009,2.01,5908,4668,15590,18571,3.14
Reg2,f,1943,95-99,0.40407,0.88413,1.82,1240,1096,2713,2981,2.40
Reg2,f,1943,100-104,0.53024,0.94258,1.58,144,135,255,268,1.87
Reg2,f,1943,105-109,0.65358,0.97115,1.38,8,8,12,13,1.52
Reg2,f,1943,110+,0.74668,1.00000,1.34,0,0,0,0,1.34
Reg2,f,1944,0,0.03052,0.02973,0.14,100000,2973,97438,6916910,69.17
Reg2,f,1944,1-4,0.00186,0.00740,1.57,97027,718,386364,6819472,70.28
Reg2,f,1944,5-9,0.00076,0.00377,2.28,96309,363,480555,6433109,66.80
Reg2,f,1944,10-14,0.00066,0.00329,2.59,95945,315,478968,5952554,62.04
Reg2,f,1944,15-19,0.00101,0.00502,2.66,95630,480,477028,5473585,57.24
Reg2,f,1944,20-24,0.00134,0.00666,2.57,95150,634,474208,4996557,52.51
Reg2,f,1944,25-29,0.00158,0.00785,2.58,94516,742,470790,4522350,47.85
Reg2,f,1944,30-34,0.00213,0.01061,2.61,93775,995,466497,4051560,43.21
Reg2,f,1944,35-39,0.00294,0.01460,2.63,92780,1355,460690,3585063,38.64
Reg2,f,1944,40-44,0.00409,0.02027,2.58,91425,1853,452641,3124373,34.17
Reg2,f,1944,45-49,0.00580,0.02858,2.63,89572,2560,441784,2671732,29.83
Reg2,f,1944,50-54,0.00846,0.04147,2.62,87011,3609,426458,2229948,25.63
Reg2,f,1944,55-59,0.01243,0.06033,2.6,83403,5031,404930,1803490,21.62
Reg2,f,1944,60-64,0.01840,0.08817,2.63,78371,6910,375480,1398560,17.85
Reg2,f,1944,65-69,0.02940,0.13723,2.58,71461,9806,333560,1023080,14.32
Reg2,f,1944,70-74,0.04787,0.21449,2.58,61655,13224,276230,689520,11.18
Reg2,f,1944,75-79,0.07605,0.31913,2.48,48431,15456,203236,413291,8.53
Reg2,f,1944,80-84,0.11974,0.45753,2.42,32975,15087,125999,210054,6.37
Reg2,f,1944,85-89,0.18056,0.60873,2.32,17888,10889,60308,84055,4.70
Reg2,f,1944,90-94,0.27426,0.75895,2.06,6999,5312,19368,23747,3.39
Reg2,f,1944,95-99,0.37166,0.86070,1.88,1687,1452,3907,4379,2.60
Reg2,f,1944,100-104,0.49035,0.92783,1.65,235,218,445,472,2.01
Reg2,f,1944,105-109,0.61080,0.96311,1.45,17,16,27,28,1.63
Reg2,f,1944,110+,0.70468,1.00000,1.42,1,1,1,1,1.42
Reg2,f,1945,0,0.02962,0.02889,0.14,100000,2889,97504,6959535,69.60
Reg2,f,1945,1-4,0.00158,0.00630,1.57,97111,612,386960,6862031,70.66
Reg2,f,1945,5-9,0.00070,0.00350,2.26,96500,337,481573,6475071,67.10
Reg2,f,1945,10-14,0.00066,0.00330,2.61,96162,318,480052,5993498,62.33
Reg2,f,1945,15-19,0.00095,0.00474,2.66,95845,455,478158,5513446,57.52
Reg2,f,1945,20-24,0.00130,0.00646,2.57,95390,616,475457,5035288,52.79
Reg2,f,1945,25-29,0.00154,0.00769,2.57,94774,728,472102,4559831,48.11
Reg2,f,1945,30-34,0.00196,0.00978,2.63,94046,919,468046,4087730,43.47
Reg2,f,1945,35-39,0.00280,0.01391,2.65,93126,1296,462588,3619683,38.87
Reg2,f,1945,40-44,0.00394,0.01954,2.62,91831,1794,454884,3157095,34.38
Reg2,f,1945,45-49,0.00574,0.02834,2.67,90036,2552,444232,2702211,30.01
Reg2,f,1945,50-54,0.00833,0.04083,2.62,87485,3572,428912,2257979,25.81
Reg2,f,1945,55-59,0.01210,0.05881,2.64,83913,4935,407913,1829068,21.80
Reg2,f,1945,60-64,0.01813,0.08695,2.66,78977,6867,378817,1421155,17.99
Reg2,f,1945,65-69,0.02945,0.13760,2.62,72110,9922,336894,1042338,14.45
Reg2,f,1945,70-74,0.04641,0.20898,2.62,62188,12996,280051,705444,11.34
Reg2,f,1945,75-79,0.07561,0.31873,2.54,49192,15679,207365,425393,8.65
Reg2,f,1945,80-84,0.11547,0.44535,2.43,33513,14925,129255,218028,6.51
Reg2,f,1945,85-89,0.17669,0.60048,2.33,18588,11162,63173,88774,4.78
Reg2,f,1945,90-94,0.26850,0.75336,2.09,7426,5595,20836,25601,3.45
Reg2,f,1945,95-99,0.37056,0.86018,1.89,1832,1576,4252,4765,2.60
Reg2,f,1945,100-104,0.49206,0.92874,1.65,256,238,483,513,2.00
Reg2,f,1945,105-109,0.61521,0.96413,1.44,18,18,29,30,1.62
Reg2,f,1945,110+,0.71084,1.00000,1.41,1,1,1,1,1.41
Reg2,f,1946,0,0.03050,0.02972,0.14,100000,2972,97439,7002247,70.02
Reg2,f,1946,1-4,0.00152,0.00606,1.54,97028,588,386666,6904808,71.16
Reg2,f,1946,5-9,0.00069,0.00344,2.35,96440,332,481321,6518142,67.59
Reg2,f,1946,10-14,0.00061,0.00305,2.59,96108,293,479835,6036820,62.81
Reg2,f,1946,15-19,0.00091,0.00453,2.69,95815,434,478070,5556986,58.00
Reg2,f,1946,20-24,0.00128,0.00637,2.56,95381,608,475420,5078916,53.25
Reg2,f,1946,25-29,0.00143,0.00714,2.57,94773,677,472222,4603496,48.57
Reg2,f,1946,30-34,0.00185,0.00920,2.63,94096,866,468431,4131274,43.90
Reg2,f,1946,35-39,0.00261,0.01297,2.64,93231,1210,463296,3662843,39.29
Reg2,f,1946,40-44,0.00374,0.01854,2.64,92021,1706,456080,3199547,34.77
Reg2,f,1946,45-49,0.00541,0.02670,2.68,90315,2411,445977,2743467,30.38
Reg2,f,1946,50-54,0.00799,0.03918,2.62,87904,3444,431334,2297489,26.14
Reg2,f,1946,55-59,0.01175,0.05719,2.66,84459,4830,410972,1866155,22.10
Reg2,f,1946,60-64,0.01735,0.08334,2.65,79629,6636,382537,1455183,18.27
Reg2,f,1946,65-69,0.02797,0.13124,2.65,72993,9580,342457,1072646,14.70
Reg2,f,1946,70-74,0.04513,0.20395,2.64,63413,12933,286583,730189,11.51
Reg2,f,1946,75-79,0.07393,0.31289,2.55,50480,15794,213653,443605,8.79
Reg2,f,1946,80-84,0.11173,0.43510,2.46,34685,15092,135067,229953,6.63
Reg2,f,1946,85-89,0.17802,0.60293,2.32,19593,11813,66361,94886,4.84
Reg2,f,1946,90-94,0.24598,0.71710,2.09,7780,5579,22681,28525,3.67
Reg2,f,1946,95-99,0.36223,0.85351,1.9,2201,1879,5186,5844,2.66
Reg2,f,1946,100-104,0.48231,0.92471,1.67,322,298,618,658,2.04
Reg2,f,1946,105-109,0.60513,0.96202,1.46,24,23,39,40,1.64
Reg2,f,1946,110+,0.70115,1.00000,1.43,1,1,1,1,1.43
Reg2,f,1947,0,0.02790,0.02724,0.13,100000,2724,97633,7042148,70.42
Reg2,f,1947,1-4,0.00127,0.00506,1.56,97276,492,387901,6944515,71.39
Reg2,f,1947,5-9,0.00053,0.00265,2.22,96784,257,483204,6556614,67.75
Reg2,f,1947,10-14,0.00051,0.00253,2.74,96527,244,482082,6073409,62.92
Reg2,f,1947,15-19,0.00086,0.00427,2.66,96283,411,480450,5591327,58.07
Reg2,f,1947,20-24,0.00112,0.00561,2.57,95871,538,478049,5110877,53.31
Reg2,f,1947,25-29,0.00133,0.00660,2.58,95334,630,475145,4632828,48.60
