PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Div7,f,1941-1944,0,0.04614,0.04446,0.18,100000,4446,96364,6699770,67.00
Div7,f,1941-1944,1,0.00599,0.00598,0.5,95554,571,95268,6603406,69.11
Div7,f,1941-1944,2,0.00286,0.00285,0.5,94983,271,94847,6508138,68.52
Div7,f,1941-1944,3,0.00197,0.00196,0.5,94712,186,94619,6413291,67.71
Div7,f,1941-1944,4,0.00148,0.00148,0.5,94526,140,94456,6318672,66.85
Div7,f,1941-1944,5,0.00117,0.00117,0.5,94386,111,94331,6224217,65.94
Div7,f,1941-1944,6,0.00099,0.00099,0.5,94275,93,94229,6129886,65.02
Div7,f,1941-1944,7,0.00086,0.00086,0.5,94182,81,94142,6035657,64.09
Div7,f,1941-1944,8,0.00077,0.00077,0.5,94101,72,94065,5941516,63.14
Div7,f,1941-1944,9,0.00071,0.00071,0.5,94029,67,93995,5847451,62.19
Div7,f,1941-1944,10,0.00070,0.00070,0.5,93962,66,93929,5753456,61.23
Div7,f,1941-1944,11,0.00073,0.00073,0.5,93896,69,93861,5659527,60.27
Div7,f,1941-1944,12,0.00081,0.00081,0.5,93827,76,93789,5565665,59.32
Div7,f,1941-1944,13,0.00094,0.00094,0.5,93751,88,93707,5471877,58.37
Div7,f,1941-1944,14,0.00111,0.00111,0.5,93663,104,93611,5378170,57.42
Div7,f,1941-1944,15,0.00132,0.00132,0.5,93558,124,93497,5284559,56.48
Div7,f,1941-1944,16,0.00151,0.00151,0.5,93435,141,93364,5191063,55.56
Div7,f,1941-1944,17,0.00168,0.00168,0.5,93294,157,93215,5097698,54.64
Div7,f,1941-1944,18,0.00184,0.00184,0.5,93137,171,93051,5004483,53.73
Div7,f,1941-1944,19,0.00197,0.00197,0.5,92965,183,92874,4911432,52.83
Div7,f,1941-1944,20,0.00209,0.00209,0.5,92782,194,92685,4818559,51.93
Div7,f,1941-1944,21,0.00221,0.00220,0.5,92588,204,92486,4725874,51.04
Div7,f,1941-1944,22,0.00230,0.00230,0.5,92384,213,92278,4633388,50.15
Div7,f,1941-1944,23,0.00241,0.00240,0.5,92172,221,92061,4541110,49.27
Div7,f,1941-1944,24,0.00248,0.00248,0.5,91950,228,91836,4449049,48.39
Div7,f,1941-1944,25,0.00252,0.00252,0.5,91722,231,91607,4357213,47.50
Div7,f,1941-1944,26,0.00253,0.00253,0.5,91491,232,91376,4265606,46.62
Div7,f,1941-1944,27,0.00255,0.00254,0.5,91260,232,91144,4174230,45.74
Div7,f,1941-1944,28,0.00259,0.00259,0.5,91028,236,90910,4083087,44.86
Div7,f,1941-1944,29,0.00266,0.00266,0.5,90792,241,90671,3992177,43.97
Div7,f,1941-1944,30,0.00277,0.00277,0.5,90551,251,90426,3901505,43.09
Div7,f,1941-1944,31,0.00288,0.00288,0.5,90300,260,90170,3811080,42.20
Div7,f,1941-1944,32,0.00303,0.00302,0.5,90040,272,89904,3720909,41.32
Div7,f,1941-1944,33,0.00320,0.00320,0.5,89768,287,89625,3631005,40.45
Div7,f,1941-1944,34,0.00339,0.00338,0.5,89481,303,89330,3541380,39.58
Div7,f,1941-1944,35,0.00362,0.00361,0.5,89178,322,89017,3452050,38.71
Div7,f,1941-1944,36,0.00378,0.00377,0.5,88856,335,88689,3363033,37.85
Div7,f,1941-1944,37,0.00396,0.00395,0.5,88521,350,88346,3274344,36.99
