PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Div7,b,1941-1944,0,0.05173,0.04965,0.19,100000,4965,95984,6436851,64.37
Div7,b,1941-1944,1-4,0.00326,0.01293,1.41,95035,1229,376958,6340867,66.72
Div7,b,1941-1944,5-9,0.00106,0.00527,2.35,93806,494,467718,5963908,63.58
Div7,b,1941-1944,10-14,0.00103,0.00514,2.68,93312,480,465447,5496191,58.90
Div7,b,1941-1944,15-19,0.00193,0.00960,2.73,92832,891,462134,5030744,54.19
Div7,b,1941-1944,20-24,0.00291,0.01447,2.58,91941,1331,456485,4568609,49.69
Div7,b,1941-1944,25-29,0.00297,0.01474,2.47,90610,1336,449674,4112124,45.38
Div7,b,1941-1944,30-34,0.00331,0.01644,2.59,89275,1468,442841,3662450,41.02
Div7,b,1941-1944,35-39,0.00443,0.02191,2.61,87807,1924,434430,3219609,36.67
Div7,b,1941-1944,40-44,0.00578,0.02849,2.61,85883,2447,423575,2785179,32.43
Div7,b,1941-1944,45-49,0.00827,0.04053,2.61,83436,3382,409103,2361603,28.30
Div7,b,1941-1944,50-54,0.01183,0.05753,2.63,80054,4605,389339,1952500,24.39
Div7,b,1941-1944,55-59,0.01624,0.07809,2.56,75449,5892,362883,1563161,20.72
Div7,b,1941-1944,60-64,0.02260,0.10730,2.64,69557,7463,330176,1200278,17.26
Div7,b,1941-1944,65-69,0.03374,0.15587,2.56,62094,9679,286876,870102,14.01
Div7,b,1941-1944,70-74,0.05050,0.22486,2.56,52415,11786,233364,583226,11.13
Div7,b,1941-1944,75-79,0.07436,0.31380,2.52,40629,12750,171467,349862,8.61
Div7,b,1941-1944,80-84,0.12451,0.47063,2.41,27880,13121,105385,178396,6.40
Div7,b,1941-1944,85-89,0.17840,0.60117,2.29,14759,8872,49735,73011,4.95
Div7,b,1941-1944,90-94,0.23481,0.69750,2.09,5886,4106,17484,23276,3.95
Div7,b,1941-1944,95-99,0.29178,0.77993,2.02,1781,1389,4759,5792,3.25
Div7,b,1941-1944,100-104,0.36877,0.85460,1.86,392,335,908,1032,2.63
Div7,b,1941-1944,105-109,0.45321,0.90819,1.7,57,52,114,124,2.18
Div7,b,1941-1944,110+,0.52277,1.00000,1.91,5,5,10,10,1.91
Div7,b,1945-1949,0,0.04159,0.04019,0.16,100000,4019,96638,6700051,67.00
Div7,b,1945-1949,1-4,0.00216,0.00858,1.5,95981,823,381869,6603413,68.80
Div7,b,1945-1949,5-9,0.00084,0.00422,2.3,95158,401,474708,6221544,65.38
Div7,b,1945-1949,10-14,0.00081,0.00403,2.7,94757,382,472907,5746836,60.65
Div7,b,1945-1949,15-19,0.00152,0.00758,2.71,94375,716,470238,5273929,55.88
Div7,b,1945-1949,20-24,0.00211,0.01050,2.54,93659,984,465877,4803690,51.29
Div7,b,1945-1949,25-29,0.00220,0.01095,2.53,92676,1015,460868,4337813,46.81
Div7,b,1945-1949,30-34,0.00255,0.01268,2.58,91661,1162,455492,3876946,42.30
Div7,b,1945-1949,35-39,0.00350,0.01736,2.64,90498,1571,448780,3421454,37.81
Div7,b,1945-1949,40-44,0.00496,0.02451,2.63,88927,2179,439467,2972674,33.43
Div7,b,1945-1949,45-49,0.00709,0.03487,2.66,86748,3025,426659,2533207,29.20
Div7,b,1945-1949,50-54,0.01074,0.05234,2.61,83723,4382,408152,2106547,25.16
Div7,b,1945-1949,55-59,0.01517,0.07320,2.61,79341,5807,382848,1698395,21.41
Div7,b,1945-1949,60-64,0.02044,0.09737,2.58,73534,7160,350335,1315547,17.89
Div7,b,1945-1949,65-69,0.03192,0.14837,2.63,66374,9848,308508,965212,14.54
Div7,b,1945-1949,70-74,0.04582,0.20604,2.56,56526,11646,254167,656705,11.62
Div7,b,1945-1949,75-79,0.07129,0.30316,2.53,44879,13606,190847,402537,8.97
Div7,b,1945-1949,80-84,0.11045,0.43082,2.45,31274,13473,121987,211690,6.77
Div7,b,1945-1949,85-89,0.17257,0.58962,2.31,17800,10495,60817,89703,5.04
Div7,b,1945-1949,90-94,0.23019,0.69299,2.13,7305,5062,21992,28886,3.95
Div7,b,1945-1949,95-99,0.30879,0.80116,2,2243,1797,5818,6894,3.07
Div7,b,1945-1949,100-104,0.40420,0.88181,1.8,446,393,973,1076,2.41
Div7,b,1945-1949,105-109,0.50770,0.93321,1.61,53,49,97,103,1.95
Div7,b,1945-1949,110+,0.59267,1.00000,1.69,4,4,6,6,1.69
Div7,b,1950-1954,0,0.03456,0.03357,0.14,100000,3357,97126,6871620,68.72
Div7,b,1950-1954,1-4,0.00170,0.00678,1.49,96643,656,384923,6774494,70.10
Div7,b,1950-1954,5-9,0.00064,0.00321,2.35,95987,308,479118,6389571,66.57
Div7,b,1950-1954,10-14,0.00063,0.00316,2.71,95679,303,477702,5910453,61.77
Div7,b,1950-1954,15-19,0.00122,0.00608,2.7,95376,580,475548,5432751,56.96
Div7,b,1950-1954,20-24,0.00166,0.00825,2.56,94796,782,472074,4957203,52.29
Div7,b,1950-1954,25-29,0.00181,0.00902,2.52,94014,848,467964,4485130,47.71
Div7,b,1950-1954,30-34,0.00207,0.01032,2.6,93166,961,463523,4017166,43.12
Div7,b,1950-1954,35-39,0.00284,0.01411,2.63,92204,1301,457933,3553643,38.54
Div7,b,1950-1954,40-44,0.00418,0.02069,2.66,90903,1881,450114,3095710,34.05
Div7,b,1950-1954,45-49,0.00639,0.03146,2.66,89022,2801,438553,2645597,29.72
Div7,b,1950-1954,50-54,0.00975,0.04765,2.66,86221,4108,421488,2207044,25.60
Div7,b,1950-1954,55-59,0.01421,0.06870,2.59,82113,5641,396962,1785556,21.75
Div7,b,1950-1954,60-64,0.02055,0.09798,2.64,76472,7493,364670,1388594,18.16
Div7,b,1950-1954,65-69,0.03000,0.13984,2.57,68979,9646,321479,1023924,14.84
Div7,b,1950-1954,70-74,0.04494,0.20274,2.59,59333,12029,267697,702444,11.84
Div7,b,1950-1954,75-79,0.06775,0.28992,2.51,47304,13714,202437,434747,9.19
Div7,b,1950-1954,80-84,0.10811,0.42389,2.45,33589,14238,131695,232310,6.92
Div7,b,1950-1954,85-89,0.16210,0.56582,2.33,19351,10949,67545,100614,5.20
Div7,b,1950-1954,90-94,0.23087,0.69662,2.15,8402,5853,25351,33069,3.94
Div7,b,1950-1954,95-99,0.31342,0.80682,1.99,2549,2057,6562,7718,3.03
