PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Div7,b,1941-1949,0,0.04567,0.04401,0.17,100000,4401,96367,6587963,65.88
Div7,b,1941-1949,1-4,0.00259,0.01030,1.46,95599,985,379894,6491595,67.90
Div7,b,1941-1949,5-9,0.00094,0.00467,2.33,94614,442,471891,6111701,64.60
Div7,b,1941-1949,10-14,0.00091,0.00453,2.7,94172,427,469878,5639810,59.89
Div7,b,1941-1949,15-19,0.00171,0.00852,2.72,93745,799,466906,5169932,55.15
Div7,b,1941-1949,20-24,0.00247,0.01227,2.56,92947,1141,461947,4703026,50.60
Div7,b,1941-1949,25-29,0.00254,0.01261,2.5,91806,1157,456139,4241079,46.20
Div7,b,1941-1949,30-34,0.00289,0.01437,2.58,90649,1302,450097,3784941,41.75
Div7,b,1941-1949,35-39,0.00390,0.01930,2.62,89346,1724,442631,3334843,37.32
Div7,b,1941-1949,40-44,0.00531,0.02624,2.62,87622,2299,432641,2892212,33.01
Div7,b,1941-1949,45-49,0.00758,0.03724,2.64,85323,3177,419114,2459572,28.83
Div7,b,1941-1949,50-54,0.01120,0.05456,2.62,82146,4482,400052,2040457,24.84
Div7,b,1941-1949,55-59,0.01561,0.07524,2.59,77664,5843,374247,1640406,21.12
Div7,b,1941-1949,60-64,0.02131,0.10139,2.6,71820,7282,341654,1266159,17.63
Div7,b,1941-1949,65-69,0.03266,0.15142,2.6,64538,9772,299250,924505,14.32
Div7,b,1941-1949,70-74,0.04772,0.21370,2.56,54766,11703,245251,625254,11.42
Div7,b,1941-1949,75-79,0.07245,0.30719,2.53,43062,13229,182597,380004,8.82
Div7,b,1941-1949,80-84,0.11611,0.44727,2.43,29834,13344,114922,197406,6.62
Div7,b,1941-1949,85-89,0.17492,0.59430,2.3,16490,9800,56025,82485,5.00
Div7,b,1941-1949,90-94,0.23197,0.69471,2.11,6690,4648,20035,26460,3.96
Div7,b,1941-1949,95-99,0.30169,0.79251,2.01,2042,1619,5365,6425,3.15
Div7,b,1941-1949,100-104,0.38944,0.87110,1.83,424,369,948,1059,2.50
Div7,b,1941-1949,105-109,0.48519,0.92377,1.65,55,50,104,111,2.04
Div7,b,1941-1949,110+,0.56406,1.00000,1.77,4,4,7,7,1.77
Div7,b,1950-1959,0,0.03240,0.03152,0.14,100000,3152,97283,6931418,69.31
Div7,b,1950-1959,1-4,0.00150,0.00598,1.5,96848,579,385944,6834136,70.57
Div7,b,1950-1959,5-9,0.00058,0.00290,2.34,96268,279,480599,6448192,66.98
Div7,b,1950-1959,10-14,0.00058,0.00292,2.72,95990,280,479309,5967593,62.17
Div7,b,1950-1959,15-19,0.00116,0.00579,2.71,95709,554,477277,5488284,57.34
Div7,b,1950-1959,20-24,0.00157,0.00781,2.54,95155,743,473951,5011007,52.66
Div7,b,1950-1959,25-29,0.00169,0.00839,2.52,94412,792,470097,4537056,48.06
Div7,b,1950-1959,30-34,0.00195,0.00972,2.6,93620,910,465915,4066959,43.44
Div7,b,1950-1959,35-39,0.00268,0.01333,2.64,92710,1235,460640,3601044,38.84
Div7,b,1950-1959,40-44,0.00394,0.01950,2.66,91475,1784,453192,3140404,34.33
Div7,b,1950-1959,45-49,0.00608,0.02999,2.67,89691,2690,442181,2687212,29.96
Div7,b,1950-1959,50-54,0.00936,0.04579,2.65,87001,3984,425648,2245031,25.80
Div7,b,1950-1959,55-59,0.01374,0.06651,2.62,83017,5522,401963,1819383,21.92
Div7,b,1950-1959,60-64,0.01995,0.09525,2.63,77495,7381,369948,1417420,18.29
Div7,b,1950-1959,65-69,0.03001,0.13993,2.59,70114,9811,326911,1047472,14.94
Div7,b,1950-1959,70-74,0.04354,0.19691,2.58,60303,11874,272719,720560,11.95
Div7,b,1950-1959,75-79,0.06720,0.28838,2.54,48428,13966,207830,447841,9.25
Div7,b,1950-1959,80-84,0.10665,0.41979,2.47,34462,14467,135652,240011,6.96
Div7,b,1950-1959,85-89,0.16222,0.56677,2.34,19995,11333,69860,104360,5.22
Div7,b,1950-1959,90-94,0.22749,0.69016,2.15,8663,5979,26281,34499,3.98
Div7,b,1950-1959,95-99,0.30959,0.80261,2,2684,2154,6958,8219,3.06
Div7,b,1950-1959,100-104,0.41002,0.88608,1.8,530,469,1145,1260,2.38
Div7,b,1950-1959,105-109,0.51920,0.93773,1.59,60,57,109,115,1.91
Div7,b,1950-1959,110+,0.60877,1.00000,1.64,4,4,6,6,1.64
Div7,b,1960-1969,0,0.02665,0.02604,0.12,100000,2604,97714,7014317,70.14
Div7,b,1960-1969,1-4,0.00118,0.00469,1.56,97396,457,388468,6916603,71.02
Div7,b,1960-1969,5-9,0.00049,0.00242,2.3,96939,235,484059,6528135,67.34
Div7,b,1960-1969,10-14,0.00047,0.00235,2.73,96704,228,483003,6044075,62.50
Div7,b,1960-1969,15-19,0.00112,0.00560,2.79,96476,541,481186,5561072,57.64
Div7,b,1960-1969,20-24,0.00147,0.00734,2.52,95936,704,477930,5079886,52.95
