PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Reg1,b,1941-1944,0,0.03706,0.03593,0.15,100000,3593,96950,6513673,65.14
Reg1,b,1941-1944,1-4,0.00197,0.00784,1.62,96407,756,383834,6416723,66.56
Reg1,b,1941-1944,5-9,0.00091,0.00452,2.32,95651,433,477098,6032890,63.07
Reg1,b,1941-1944,10-14,0.00081,0.00403,2.6,95219,384,475174,5555792,58.35
Reg1,b,1941-1944,15-19,0.00121,0.00605,2.65,94835,574,472831,5080618,53.57
Reg1,b,1941-1944,20-24,0.00162,0.00808,2.58,94262,762,469461,4607787,48.88
Reg1,b,1941-1944,25-29,0.00191,0.00950,2.57,93499,888,465338,4138327,44.26
Reg1,b,1941-1944,30-34,0.00248,0.01230,2.62,92611,1139,460343,3672988,39.66
Reg1,b,1941-1944,35-39,0.00361,0.01791,2.66,91472,1638,453528,3212645,35.12
Reg1,b,1941-1944,40-44,0.00537,0.02651,2.65,89834,2382,443563,2759117,30.71
Reg1,b,1941-1944,45-49,0.00841,0.04125,2.66,87452,3607,428805,2315554,26.48
Reg1,b,1941-1944,50-54,0.01287,0.06247,2.64,83845,5237,406839,1886749,22.50
Reg1,b,1941-1944,55-59,0.01931,0.09230,2.61,78607,7255,375703,1479909,18.83
Reg1,b,1941-1944,60-64,0.02871,0.13434,2.61,71352,9585,333865,1104206,15.48
Reg1,b,1941-1944,65-69,0.04252,0.19269,2.57,61767,11902,279895,770342,12.47
Reg1,b,1941-1944,70-74,0.06472,0.27882,2.52,49865,13903,214820,490446,9.84
Reg1,b,1941-1944,75-79,0.09352,0.37787,2.46,35962,13589,145302,275626,7.66
Reg1,b,1941-1944,80-84,0.13805,0.50738,2.39,22373,11352,82230,130324,5.83
Reg1,b,1941-1944,85-89,0.20174,0.64848,2.25,11021,7147,35427,48093,4.36
Reg1,b,1941-1944,90-94,0.28654,0.77413,2.03,3874,2999,10467,12666,3.27
Reg1,b,1941-1944,95-99,0.38577,0.87028,1.85,875,762,1974,2199,2.51
Reg1,b,1941-1944,100-104,0.49768,0.93012,1.63,114,106,212,225,1.98
Reg1,b,1941-1944,105-109,0.61060,0.96273,1.44,8,8,13,13,1.63
Reg1,b,1941-1944,110+,0.69900,1.00000,1.43,0,0,0,0,1.43
Reg1,b,1945-1949,0,0.03099,0.03018,0.13,100000,3018,97387,6716173,67.16
Reg1,b,1945-1949,1-4,0.00136,0.00543,1.65,96982,526,386694,6618786,68.25
Reg1,b,1945-1949,5-9,0.00071,0.00353,2.35,96456,341,481378,6232092,64.61
Reg1,b,1945-1949,10-14,0.00062,0.00308,2.6,96115,296,479866,5750714,59.83
Reg1,b,1945-1949,15-19,0.00095,0.00472,2.67,95819,452,478041,5270848,55.01
Reg1,b,1945-1949,20-24,0.00129,0.00645,2.57,95367,615,475338,4792807,50.26
Reg1,b,1945-1949,25-29,0.00148,0.00735,2.57,94752,697,472070,4317469,45.57
Reg1,b,1945-1949,30-34,0.00195,0.00969,2.63,94056,912,468120,3845398,40.88
Reg1,b,1945-1949,35-39,0.00292,0.01448,2.67,93144,1349,462583,3377278,36.26
Reg1,b,1945-1949,40-44,0.00473,0.02341,2.68,91795,2149,453992,2914695,31.75
Reg1,b,1945-1949,45-49,0.00729,0.03585,2.67,89646,3214,440744,2460703,27.45
Reg1,b,1945-1949,50-54,0.01175,0.05716,2.64,86432,4941,420514,2019958,23.37
Reg1,b,1945-1949,55-59,0.01743,0.08369,2.63,81492,6820,391286,1599445,19.63
Reg1,b,1945-1949,60-64,0.02593,0.12205,2.6,74672,9114,351463,1208159,16.18
Reg1,b,1945-1949,65-69,0.03935,0.17972,2.59,65558,11782,299411,856696,13.07
Reg1,b,1945-1949,70-74,0.05887,0.25723,2.55,53776,13833,234959,557285,10.36
Reg1,b,1945-1949,75-79,0.08816,0.36049,2.47,39944,14399,163339,322326,8.07
Reg1,b,1945-1949,80-84,0.12521,0.47310,2.42,25544,12085,96513,158987,6.22
Reg1,b,1945-1949,85-89,0.18800,0.62179,2.28,13459,8369,44515,62473,4.64
Reg1,b,1945-1949,90-94,0.26157,0.74159,2.08,5090,3775,14432,17958,3.53
Reg1,b,1945-1949,95-99,0.35924,0.84987,1.9,1315,1118,3112,3526,2.68
Reg1,b,1945-1949,100-104,0.46881,0.91796,1.69,197,181,387,414,2.10
Reg1,b,1945-1949,105-109,0.58222,0.95633,1.49,16,15,27,28,1.71
Reg1,b,1945-1949,110+,0.67249,1.00000,1.49,1,1,1,1,1.49
Reg1,b,1950-1954,0,0.02545,0.02490,0.12,100000,2490,97806,6891226,68.91
Reg1,b,1950-1954,1-4,0.00110,0.00438,1.65,97510,428,389037,6793420,69.67
Reg1,b,1950-1954,5-9,0.00051,0.00253,2.28,97083,246,484745,6404382,65.97
Reg1,b,1950-1954,10-14,0.00045,0.00223,2.68,96837,216,483684,5919638,61.13
Reg1,b,1950-1954,15-19,0.00080,0.00398,2.69,96621,385,482215,5435954,56.26
Reg1,b,1950-1954,20-24,0.00105,0.00523,2.55,96236,503,479947,4953740,51.47
Reg1,b,1950-1954,25-29,0.00120,0.00596,2.56,95733,571,477272,4473792,46.73
Reg1,b,1950-1954,30-34,0.00154,0.00767,2.65,95162,730,474093,3996520,42.00
Reg1,b,1950-1954,35-39,0.00237,0.01180,2.69,94433,1114,469587,3522427,37.30
Reg1,b,1950-1954,40-44,0.00392,0.01940,2.69,93318,1811,462415,3052840,32.71
Reg1,b,1950-1954,45-49,0.00651,0.03206,2.69,91508,2934,450758,2590425,28.31
Reg1,b,1950-1954,50-54,0.01024,0.05002,2.66,88573,4431,432501,2139667,24.16
Reg1,b,1950-1954,55-59,0.01594,0.07680,2.63,84143,6462,405392,1707166,20.29
Reg1,b,1950-1954,60-64,0.02415,0.11419,2.63,77681,8870,367347,1301774,16.76
Reg1,b,1950-1954,65-69,0.03625,0.16668,2.59,68810,11469,316417,934427,13.58
Reg1,b,1950-1954,70-74,0.05492,0.24207,2.55,57341,13881,252746,618010,10.78
Reg1,b,1950-1954,75-79,0.08144,0.33830,2.5,43460,14703,180528,365263,8.40
Reg1,b,1950-1954,80-84,0.12016,0.45877,2.42,28758,13193,109794,184736,6.42
Reg1,b,1950-1954,85-89,0.17727,0.59936,2.3,15565,9329,52626,74942,4.81
Reg1,b,1950-1954,90-94,0.25798,0.74021,2.12,6236,4616,17892,22315,3.58
Reg1,b,1950-1954,95-99,0.35171,0.84384,1.92,1620,1367,3887,4424,2.73
Reg1,b,1950-1954,100-104,0.46310,0.91556,1.7,253,232,500,537,2.12
Reg1,b,1950-1954,105-109,0.57931,0.95577,1.49,21,20,35,37,1.72
Reg1,b,1950-1954,110+,0.67208,1.00000,1.49,1,1,1,1,1.49
Reg1,b,1955-1959,0,0.02470,0.02418,0.12,100000,2418,97865,6965319,69.65
Reg1,b,1955-1959,1-4,0.00091,0.00362,1.61,97582,353,389487,6867454,70.38
Reg1,b,1955-1959,5-9,0.00046,0.00232,2.33,97229,226,485543,6477967,66.63
Reg1,b,1955-1959,10-14,0.00039,0.00197,2.63,97003,191,484565,5992424,61.78
Reg1,b,1955-1959,15-19,0.00079,0.00393,2.73,96813,380,483199,5507858,56.89
Reg1,b,1955-1959,20-24,0.00101,0.00503,2.53,96432,485,480962,5024659,52.11
Reg1,b,1955-1959,25-29,0.00109,0.00543,2.56,95948,521,478467,4543697,47.36
Reg1,b,1955-1959,30-34,0.00142,0.00708,2.62,95427,676,475530,4065229,42.60
Reg1,b,1955-1959,35-39,0.00212,0.01056,2.7,94751,1001,471451,3589700,37.89
Reg1,b,1955-1959,40-44,0.00352,0.01746,2.7,93750,1637,464986,3118249,33.26
Reg1,b,1955-1959,45-49,0.00588,0.02903,2.69,92114,2674,454390,2653263,28.80
