PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Reg1,m,1941-1944,0,0.04156,0.04015,0.16,100000,4015,96614,6300927,63.01
Reg1,m,1941-1944,1-4,0.00216,0.00860,1.63,95985,825,381987,6204314,64.64
Reg1,m,1941-1944,5-9,0.00106,0.00530,2.37,95160,504,474473,5822327,61.18
Reg1,m,1941-1944,10-14,0.00098,0.00490,2.61,94656,464,472169,5347854,56.50
Reg1,m,1941-1944,15-19,0.00146,0.00727,2.63,94192,685,469338,4875685,51.76
Reg1,m,1941-1944,20-24,0.00181,0.00901,2.55,93507,842,465471,4406347,47.12
Reg1,m,1941-1944,25-29,0.00204,0.01014,2.57,92665,940,461041,3940876,42.53
Reg1,m,1941-1944,30-34,0.00274,0.01361,2.63,91725,1248,455670,3479835,37.94
Reg1,m,1941-1944,35-39,0.00409,0.02026,2.67,90477,1833,448116,3024165,33.42
Reg1,m,1941-1944,40-44,0.00630,0.03106,2.66,88644,2753,436768,2576048,29.06
Reg1,m,1941-1944,45-49,0.01005,0.04908,2.66,85890,4216,419584,2139280,24.91
Reg1,m,1941-1944,50-54,0.01556,0.07504,2.63,81675,6129,393850,1719696,21.06
Reg1,m,1941-1944,55-59,0.02329,0.11028,2.6,75546,8331,357758,1325846,17.55
Reg1,m,1941-1944,60-64,0.03411,0.15761,2.59,67214,10594,310570,968088,14.40
Reg1,m,1941-1944,65-69,0.04922,0.21960,2.55,56621,12434,252627,657518,11.61
Reg1,m,1941-1944,70-74,0.07303,0.30860,2.49,44186,13636,186713,404891,9.16
Reg1,m,1941-1944,75-79,0.10298,0.40740,2.44,30551,12446,120856,218178,7.14
Reg1,m,1941-1944,80-84,0.15379,0.54638,2.35,18104,9892,64319,97322,5.38
Reg1,m,1941-1944,85-89,0.22363,0.68775,2.2,8212,5648,25256,33002,4.02
Reg1,m,1941-1944,90-94,0.31370,0.80287,1.96,2564,2059,6563,7746,3.02
Reg1,m,1941-1944,95-99,0.41708,0.89081,1.78,506,450,1080,1183,2.34
Reg1,m,1941-1944,100-104,0.53010,0.94161,1.58,55,52,98,103,1.87
Reg1,m,1941-1944,105-109,0.64076,0.96848,1.4,3,3,5,5,1.55
Reg1,m,1941-1944,110+,0.72570,1.00000,1.38,0,0,0,0,1.38
Reg1,m,1945-1949,0,0.03484,0.03382,0.14,100000,3382,97086,6483347,64.83
Reg1,m,1945-1949,1-4,0.00150,0.00599,1.69,96618,579,385135,6386261,66.10
Reg1,m,1945-1949,5-9,0.00084,0.00420,2.36,96039,404,479126,6001126,62.49
Reg1,m,1945-1949,10-14,0.00074,0.00371,2.62,95635,355,477330,5522000,57.74
Reg1,m,1945-1949,15-19,0.00119,0.00592,2.66,95280,564,475082,5044670,52.95
Reg1,m,1945-1949,20-24,0.00153,0.00763,2.54,94716,723,471802,4569587,48.25
Reg1,m,1945-1949,25-29,0.00165,0.00820,2.55,93993,771,468081,4097786,43.60
Reg1,m,1945-1949,30-34,0.00215,0.01070,2.64,93222,997,463761,3629705,38.94
Reg1,m,1945-1949,35-39,0.00336,0.01668,2.69,92225,1538,457576,3165944,34.33
Reg1,m,1945-1949,40-44,0.00568,0.02804,2.69,90687,2542,447561,2708367,29.87
Reg1,m,1945-1949,45-49,0.00896,0.04388,2.67,88144,3867,431724,2260806,25.65
Reg1,m,1945-1949,50-54,0.01457,0.07041,2.64,84277,5934,407387,1829082,21.70
Reg1,m,1945-1949,55-59,0.02164,0.10289,2.61,78342,8061,372472,1421695,18.15
Reg1,m,1945-1949,60-64,0.03170,0.14722,2.58,70282,10347,326406,1049223,14.93
Reg1,m,1945-1949,65-69,0.04693,0.21054,2.56,59935,12619,268863,722817,12.06
Reg1,m,1945-1949,70-74,0.06740,0.28880,2.52,47316,13665,202735,453954,9.59
Reg1,m,1945-1949,75-79,0.09873,0.39396,2.44,33651,13257,134281,251219,7.47
Reg1,m,1945-1949,80-84,0.14030,0.51289,2.38,20394,10460,74555,116939,5.73
Reg1,m,1945-1949,85-89,0.20949,0.66328,2.24,9934,6589,31453,42384,4.27
Reg1,m,1945-1949,90-94,0.28581,0.76972,2,3345,2575,9008,10931,3.27
Reg1,m,1945-1949,95-99,0.38887,0.87229,1.84,770,672,1728,1922,2.50
Reg1,m,1945-1949,100-104,0.49924,0.93058,1.63,98,92,183,195,1.98
Reg1,m,1945-1949,105-109,0.61021,0.96255,1.44,7,7,11,11,1.63
Reg1,m,1945-1949,110+,0.69699,1.00000,1.43,0,0,0,0,1.43
Reg1,m,1950-1954,0,0.02860,0.02790,0.12,100000,2790,97549,6630730,66.31
Reg1,m,1950-1954,1-4,0.00119,0.00474,1.67,97210,461,387765,6533180,67.21
Reg1,m,1950-1954,5-9,0.00059,0.00295,2.31,96749,285,482976,6145415,63.52
Reg1,m,1950-1954,10-14,0.00056,0.00281,2.72,96464,271,481699,5662439,58.70
Reg1,m,1950-1954,15-19,0.00107,0.00535,2.7,96193,515,479781,5180740,53.86
Reg1,m,1950-1954,20-24,0.00141,0.00703,2.53,95678,672,476727,4700959,49.13
Reg1,m,1950-1954,25-29,0.00148,0.00736,2.53,95006,699,473304,4224232,44.46
Reg1,m,1950-1954,30-34,0.00182,0.00904,2.64,94307,852,469518,3750927,39.77
Reg1,m,1950-1954,35-39,0.00280,0.01391,2.7,93454,1300,464280,3281409,35.11
Reg1,m,1950-1954,40-44,0.00479,0.02368,2.7,92154,2182,455761,2817129,30.57
Reg1,m,1950-1954,45-49,0.00816,0.04006,2.69,89972,3604,441545,2361368,26.25
Reg1,m,1950-1954,50-54,0.01307,0.06339,2.66,86368,5475,419024,1919823,22.23
Reg1,m,1950-1954,55-59,0.02046,0.09756,2.62,80893,7892,385678,1500799,18.55
Reg1,m,1950-1954,60-64,0.03056,0.14235,2.6,73001,10392,340065,1115121,15.28
Reg1,m,1950-1954,65-69,0.04471,0.20159,2.56,62609,12621,282296,775056,12.38
Reg1,m,1950-1954,70-74,0.06488,0.27930,2.51,49987,13961,215200,492760,9.86
Reg1,m,1950-1954,75-79,0.09288,0.37597,2.47,36026,13545,145830,277560,7.70
Reg1,m,1950-1954,80-84,0.13710,0.50433,2.38,22481,11338,82699,131730,5.86
Reg1,m,1950-1954,85-89,0.19922,0.64370,2.25,11143,7173,36006,49031,4.40
Reg1,m,1950-1954,90-94,0.28597,0.77544,2.05,3970,3079,10766,13026,3.28
Reg1,m,1950-1954,95-99,0.38231,0.86766,1.85,892,774,2023,2260,2.53
Reg1,m,1950-1954,100-104,0.49280,0.92810,1.64,118,110,222,236,2.00
Reg1,m,1950-1954,105-109,0.60452,0.96137,1.45,8,8,13,14,1.65
Reg1,m,1950-1954,110+,0.69214,1.00000,1.44,0,0,0,0,1.44
Reg1,m,1955-1959,0,0.02801,0.02733,0.12,100000,2733,97595,6679236,66.79
Reg1,m,1955-1959,1-4,0.00100,0.00399,1.63,97267,388,388147,6581641,67.67
Reg1,m,1955-1959,5-9,0.00055,0.00276,2.37,96879,268,483690,6193493,63.93
Reg1,m,1955-1959,10-14,0.00049,0.00246,2.68,96611,238,482503,5709803,59.10
Reg1,m,1955-1959,15-19,0.00112,0.00560,2.76,96373,540,480656,5227301,54.24
Reg1,m,1955-1959,20-24,0.00142,0.00707,2.49,95833,677,477469,4746645,49.53
Reg1,m,1955-1959,25-29,0.00139,0.00692,2.52,95156,659,474145,4269176,44.86
Reg1,m,1955-1959,30-34,0.00173,0.00859,2.62,94497,812,470552,3795030,40.16
Reg1,m,1955-1959,35-39,0.00257,0.01276,2.69,93685,1195,465671,3324479,35.49
Reg1,m,1955-1959,40-44,0.00435,0.02152,2.71,92490,1990,457896,2858808,30.91
Reg1,m,1955-1959,45-49,0.00748,0.03676,2.7,90500,3327,444852,2400912,26.53
Reg1,m,1955-1959,50-54,0.01256,0.06100,2.66,87173,5317,423443,1956059,22.44
Reg1,m,1955-1959,55-59,0.01918,0.09175,2.64,81856,7510,391572,1532616,18.72
