PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Reg1,m,1941-1944,0,0.04156,0.04015,0.16,100000,4015,96614,6300927,63.01
Reg1,m,1941-1944,1,0.00340,0.00339,0.5,95985,325,95822,6204314,64.64
Reg1,m,1941-1944,2,0.00209,0.00209,0.5,95660,200,95560,6108491,63.86
Reg1,m,1941-1944,3,0.00173,0.00173,0.5,95460,165,95377,6012931,62.99
Reg1,m,1941-1944,4,0.00141,0.00141,0.5,95295,135,95227,5917554,62.10
Reg1,m,1941-1944,5,0.00123,0.00122,0.5,95160,117,95102,5822327,61.18
Reg1,m,1941-1944,6,0.00112,0.00112,0.5,95044,106,94991,5727225,60.26
Reg1,m,1941-1944,7,0.00104,0.00104,0.5,94938,99,94888,5632234,59.33
Reg1,m,1941-1944,8,0.00099,0.00099,0.5,94839,94,94792,5537346,58.39
Reg1,m,1941-1944,9,0.00094,0.00094,0.5,94745,89,94700,5442554,57.44
Reg1,m,1941-1944,10,0.00091,0.00091,0.5,94656,86,94613,5347854,56.50
Reg1,m,1941-1944,11,0.00091,0.00091,0.5,94570,86,94527,5253241,55.55
Reg1,m,1941-1944,12,0.00095,0.00095,0.5,94484,90,94439,5158714,54.60
Reg1,m,1941-1944,13,0.00102,0.00102,0.5,94394,96,94346,5064276,53.65
Reg1,m,1941-1944,14,0.00112,0.00112,0.5,94298,106,94245,4969930,52.70
Reg1,m,1941-1944,15,0.00125,0.00125,0.5,94192,118,94133,4875685,51.76
Reg1,m,1941-1944,16,0.00137,0.00137,0.5,94074,129,94010,4781552,50.83
Reg1,m,1941-1944,17,0.00147,0.00147,0.5,93946,138,93877,4687542,49.90
Reg1,m,1941-1944,18,0.00157,0.00157,0.5,93808,147,93734,4593665,48.97
Reg1,m,1941-1944,19,0.00164,0.00164,0.5,93661,153,93584,4499931,48.05
Reg1,m,1941-1944,20,0.00171,0.00170,0.5,93507,159,93427,4406347,47.12
