PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Reg1,f,1941-1944,0,0.03233,0.03146,0.14,100000,3146,97305,6744021,67.44
Reg1,f,1941-1944,1-4,0.00177,0.00705,1.62,96854,683,385786,6646715,68.63
Reg1,f,1941-1944,5-9,0.00075,0.00372,2.26,96171,358,479872,6260929,65.10
Reg1,f,1941-1944,10-14,0.00063,0.00315,2.6,95813,302,478340,5781057,60.34
Reg1,f,1941-1944,15-19,0.00097,0.00483,2.69,95511,462,476489,5302717,55.52
Reg1,f,1941-1944,20-24,0.00144,0.00719,2.61,95049,684,473614,4826227,50.78
Reg1,f,1941-1944,25-29,0.00179,0.00890,2.57,94366,840,469786,4352613,46.13
Reg1,f,1941-1944,30-34,0.00223,0.01108,2.6,93526,1036,465146,3882827,41.52
Reg1,f,1941-1944,35-39,0.00315,0.01562,2.65,92490,1445,459050,3417682,36.95
Reg1,f,1941-1944,40-44,0.00446,0.02205,2.63,91045,2008,450465,2958631,32.50
Reg1,f,1941-1944,45-49,0.00676,0.03327,2.65,89037,2962,438220,2508166,28.17
Reg1,f,1941-1944,50-54,0.01012,0.04943,2.64,86075,4255,420324,2069946,24.05
Reg1,f,1941-1944,55-59,0.01521,0.07340,2.62,81820,6006,394836,1649622,20.16
Reg1,f,1941-1944,60-64,0.02347,0.11121,2.64,75815,8431,359165,1254786,16.55
Reg1,f,1941-1944,65-69,0.03634,0.16707,2.59,67384,11258,309833,895621,13.29
Reg1,f,1941-1944,70-74,0.05755,0.25217,2.55,56126,14153,245914,585788,10.44
Reg1,f,1941-1944,75-79,0.08580,0.35282,2.48,41972,14809,172606,339875,8.10
Reg1,f,1941-1944,80-84,0.12716,0.47878,2.42,27164,13005,102274,167269,6.16
Reg1,f,1941-1944,85-89,0.18845,0.62279,2.28,14158,8818,46791,64994,4.59
Reg1,f,1941-1944,90-94,0.27262,0.75808,2.07,5341,4049,14851,18203,3.41
Reg1,f,1941-1944,95-99,0.37223,0.86054,1.88,1292,1112,2987,3353,2.59
Reg1,f,1941-1944,100-104,0.48562,0.92547,1.66,180,167,343,366,2.03
Reg1,f,1941-1944,105-109,0.60106,0.96079,1.46,13,13,21,22,1.66
Reg1,f,1941-1944,110+,0.69169,1.00000,1.45,1,1,1,1,1.45
Reg1,f,1945-1949,0,0.02693,0.02631,0.13,100000,2631,97706,6966785,69.67
Reg1,f,1945-1949,1-4,0.00121,0.00483,1.6,97369,470,388348,6869079,70.55
Reg1,f,1945-1949,5-9,0.00057,0.00283,2.35,96898,275,483762,6480731,66.88
Reg1,f,1945-1949,10-14,0.00049,0.00244,2.58,96624,236,482548,5996969,62.07
Reg1,f,1945-1949,15-19,0.00071,0.00356,2.69,96388,344,481145,5514421,57.21
Reg1,f,1945-1949,20-24,0.00107,0.00532,2.6,96045,511,478998,5033276,52.41
Reg1,f,1945-1949,25-29,0.00132,0.00656,2.59,95534,627,476162,4554278,47.67
Reg1,f,1945-1949,30-34,0.00176,0.00876,2.62,94907,831,472560,4078116,42.97
Reg1,f,1945-1949,35-39,0.00249,0.01239,2.65,94076,1166,467641,3605556,38.33
Reg1,f,1945-1949,40-44,0.00381,0.01889,2.67,92911,1755,460454,3137915,33.77
Reg1,f,1945-1949,45-49,0.00567,0.02798,2.66,91155,2551,449810,2677461,29.37
Reg1,f,1945-1949,50-54,0.00893,0.04373,2.64,88604,3875,433877,2227651,25.14
Reg1,f,1945-1949,55-59,0.01321,0.06408,2.65,84730,5430,410872,1793774,21.17
Reg1,f,1945-1949,60-64,0.02028,0.09673,2.62,79300,7671,378254,1382902,17.44
