PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Div2,f,1941,0,0.03460,0.03361,0.15,100000,3361,97143,6672555,66.73
Div2,f,1941,1-4,0.00191,0.00760,1.56,96639,734,384764,6575412,68.04
Div2,f,1941,5-9,0.00079,0.00393,2.33,95905,376,478519,6190649,64.55
Div2,f,1941,10-14,0.00068,0.00337,2.59,95528,322,476864,5712130,59.80
Div2,f,1941,15-19,0.00103,0.00512,2.67,95206,487,474895,5235266,54.99
Div2,f,1941,20-24,0.00151,0.00754,2.64,94719,714,471907,4760371,50.26
Div2,f,1941,25-29,0.00195,0.00972,2.58,94005,914,467810,4288464,45.62
Div2,f,1941,30-34,0.00235,0.01169,2.6,93091,1088,462849,3820654,41.04
Div2,f,1941,35-39,0.00328,0.01628,2.66,92003,1498,456512,3357806,36.50
Div2,f,1941,40-44,0.00479,0.02368,2.69,90505,2143,447568,2901294,32.06
Div2,f,1941,45-49,0.00712,0.03500,2.63,88362,3093,434493,2453726,27.77
Div2,f,1941,50-54,0.01057,0.05159,2.68,85269,4399,416134,2019233,23.68
Div2,f,1941,55-59,0.01608,0.07748,2.64,80870,6266,389579,1603100,19.82
Div2,f,1941,60-64,0.02468,0.11669,2.67,74605,8705,352762,1213521,16.27
Div2,f,1941,65-69,0.03804,0.17470,2.67,65899,11513,302625,860759,13.06
Div2,f,1941,70-74,0.05943,0.25985,2.58,54386,14132,237786,558135,10.26
Div2,f,1941,75-79,0.08947,0.36739,2.57,40254,14789,165289,320348,7.96
Div2,f,1941,80-84,0.13048,0.48842,2.43,25465,12438,95321,155059,6.09
Div2,f,1941,85-89,0.18972,0.62364,2.25,13027,8124,42822,59738,4.59
Div2,f,1941,90-94,0.26871,0.75408,2.09,4903,3697,13759,16917,3.45
Div2,f,1941,95-99,0.36871,0.85743,1.88,1206,1034,2804,3158,2.62
Div2,f,1941,100-104,0.47848,0.92217,1.67,172,159,331,354,2.06
Div2,f,1941,105-109,0.59082,0.95831,1.48,13,13,22,23,1.68
Div2,f,1941,110+,0.67960,1.00000,1.47,1,1,1,1,1.47
Div2,f,1942,0,0.03265,0.03176,0.14,100000,3176,97282,6724360,67.24
Div2,f,1942,1-4,0.00172,0.00683,1.56,96824,662,385680,6627078,68.44
Div2,f,1942,5-9,0.00065,0.00325,2.27,96162,312,479956,6241398,64.91
Div2,f,1942,10-14,0.00059,0.00294,2.67,95850,281,478593,5761442,60.11
Div2,f,1942,15-19,0.00103,0.00512,2.7,95568,490,476717,5282849,55.28
Div2,f,1942,20-24,0.00151,0.00752,2.62,95079,715,473692,4806132,50.55
Div2,f,1942,25-29,0.00187,0.00933,2.56,94364,880,469674,4332440,45.91
Div2,f,1942,30-34,0.00227,0.01128,2.61,93484,1054,464896,3862766,41.32
Div2,f,1942,35-39,0.00323,0.01603,2.66,92430,1482,458678,3397871,36.76
Div2,f,1942,40-44,0.00453,0.02241,2.66,90948,2038,449971,2939193,32.32
Div2,f,1942,45-49,0.00687,0.03380,2.67,88910,3005,437540,2489222,28.00
Div2,f,1942,50-54,0.01032,0.05040,2.66,85905,4329,419405,2051681,23.88
Div2,f,1942,55-59,0.01537,0.07416,2.65,81575,6050,393689,1632277,20.01
Div2,f,1942,60-64,0.02459,0.11630,2.68,75525,8784,357281,1238588,16.40
Div2,f,1942,65-69,0.03741,0.17183,2.63,66742,11468,306534,881306,13.20
Div2,f,1942,70-74,0.05856,0.25639,2.57,55273,14171,241998,574772,10.40
Div2,f,1942,75-79,0.08870,0.36396,2.54,41102,14959,168655,332774,8.10
Div2,f,1942,80-84,0.12332,0.46772,2.42,26142,12227,99153,164119,6.28
Div2,f,1942,85-89,0.18495,0.61620,2.29,13915,8575,46362,64966,4.67
Div2,f,1942,90-94,0.26466,0.74607,2.08,5341,3984,15055,18603,3.48
Div2,f,1942,95-99,0.36868,0.85795,1.88,1356,1164,3156,3549,2.62
Div2,f,1942,100-104,0.48326,0.92461,1.66,193,178,369,393,2.04
Div2,f,1942,105-109,0.60019,0.96067,1.46,15,14,23,24,1.66
Div2,f,1942,110+,0.69202,1.00000,1.45,1,1,1,1,1.45
Div2,f,1943,0,0.03116,0.03035,0.14,100000,3035,97391,6678940,66.79
Div2,f,1943,1-4,0.00178,0.00709,1.69,96965,687,386274,6581549,67.88
Div2,f,1943,5-9,0.00079,0.00396,2.29,96278,382,480355,6195275,64.35
Div2,f,1943,10-14,0.00066,0.00327,2.59,95896,314,478722,5714920,59.60
Div2,f,1943,15-19,0.00103,0.00514,2.7,95582,491,476780,5236198,54.78
Div2,f,1943,20-24,0.00151,0.00752,2.6,95091,715,473739,4759418,50.05
Div2,f,1943,25-29,0.00186,0.00924,2.56,94376,872,469750,4285679,45.41
Div2,f,1943,30-34,0.00234,0.01162,2.6,93504,1086,464910,3815929,40.81
Div2,f,1943,35-39,0.00334,0.01657,2.63,92418,1531,458465,3351019,36.26
Div2,f,1943,40-44,0.00467,0.02311,2.59,90887,2100,449377,2892555,31.83
Div2,f,1943,45-49,0.00716,0.03519,2.64,88787,3124,436567,2443177,27.52
Div2,f,1943,50-54,0.01080,0.05264,2.61,85662,4510,417528,2006610,23.42
Div2,f,1943,55-59,0.01596,0.07685,2.59,81153,6237,390726,1589082,19.58
Div2,f,1943,60-64,0.02454,0.11589,2.61,74916,8682,353813,1198356,16.00
Div2,f,1943,65-69,0.03884,0.17727,2.54,66234,11741,302277,844543,12.75
Div2,f,1943,70-74,0.06227,0.26923,2.49,54492,14671,235585,542267,9.95
Div2,f,1943,75-79,0.09094,0.36796,2.41,39821,14653,161123,306681,7.70
Div2,f,1943,80-84,0.13713,0.50570,2.41,25169,12728,92818,145559,5.78
Div2,f,1943,85-89,0.20597,0.65751,2.25,12441,8180,39715,52741,4.24
Div2,f,1943,90-94,0.30875,0.80351,2.02,4261,3424,11089,13026,3.06
Div2,f,1943,95-99,0.42143,0.89469,1.78,837,749,1777,1937,2.31
Div2,f,1943,100-104,0.54742,0.94778,1.55,88,84,153,160,1.81
Div2,f,1943,105-109,0.66857,0.97344,1.36,5,4,7,7,1.49
Div2,f,1943,110+,0.75903,1.00000,1.32,0,0,0,0,1.32
Div2,f,1944,0,0.03048,0.02970,0.14,100000,2970,97441,6772747,67.73
Div2,f,1944,1-4,0.00172,0.00684,1.69,97030,663,386587,6675306,68.80
Div2,f,1944,5-9,0.00076,0.00379,2.14,96367,365,480790,6288719,65.26
Div2,f,1944,10-14,0.00068,0.00339,2.61,96002,325,479232,5807928,60.50
Div2,f,1944,15-19,0.00097,0.00483,2.68,95677,462,477314,5328696,55.69
Div2,f,1944,20-24,0.00141,0.00702,2.57,95215,669,474451,4851382,50.95
Div2,f,1944,25-29,0.00164,0.00819,2.58,94546,774,470856,4376930,46.29
